Interaction	rec-Y2H | Table S2	Both eCLIP - HepG2	Both eCLIP - K562
BRIX1-PHF5A	False	False	False
BRIX1-PHF8	False	False	False
BRIX1-PIF1	False	False	False
BRIX1-PKM	False	False	False
BRIX1-PKP2	False	False	False
BRIX1-PLRG1	False	False	False
BRIX1-PNISR	False	False	False
BRIX1-PNKP	False	False	False
BRIX1-PNN	False	False	False
BRIX1-PNO1	False	False	False
BRIX1-POLDIP3	False	False	False
BRIX1-POLR2A	False	False	False
BRIX1-POLRMT	False	False	False
BRIX1-PPAN	False	False	False
BRIX1-PPFIBP1	False	False	False
BRIX1-PPIA	False	False	False
BRIX1-PPIB	False	False	False
BRIX1-PPID	False	False	False
BRIX1-PPIE	False	False	False
BRIX1-PPIG	False	False	False
BRIX1-PPIL2	False	False	False
BRIX1-PPIL3	False	False	False
BRIX1-PPIL4	False	False	False
BRIX1-PPM1G	False	False	False
BRIX1-PPWD1	False	False	False
BRIX1-PQBP1	False	False	False
BRIX1-PRC1	False	False	False
BRIX1-PRDX1	False	False	False
BRIX1-PRDX2	False	False	False
BRIX1-PRDX4	False	False	False
BRIX1-PRDX6	False	False	False
BRIX1-PRKCI	False	False	False
BRIX1-PRKRA	False	False	False
BRIX1-PRPF19	False	False	False
BRIX1-PRPF3	False	False	False
BRIX1-PRPF31	False	False	False
BRIX1-PRPF38A	False	False	False
BRIX1-PRPF38B	False	False	False
BRIX1-PRPF39	False	False	False
BRIX1-PRPF4	False	False	False
BRIX1-PRPF40A	False	False	False
BRIX1-PRPF6	False	False	False
BRIX1-PRR3	False	False	False
BRIX1-PRRC2B	False	False	False
BRIX1-PSMD4	False	False	False
BRIX1-PSPC1	False	False	False
BRIX1-PTBP1	False	False	False
BRIX1-PTBP2	False	False	False
BRIX1-PTBP3	False	False	False
BRIX1-PTCD1	False	False	False
BRIX1-PTCD2	False	False	False
BRIX1-PTCD3	False	False	False
BRIX1-PUF60	False	False	False
BRIX1-PUM2	False	False	False
BRIX1-PUM3	False	False	False
BRIX1-PURA	False	False	False
BRIX1-PURB	False	False	False
BRIX1-PUS7	False	False	False
BRIX1-PWP2	False	False	False
BRIX1-QARS1	False	False	False
BRIX1-QKI	False	False	False
BRIX1-RAB2A	False	False	False
BRIX1-RAB2B	False	False	False
BRIX1-RAB4A	False	False	False
BRIX1-RAB5C	False	False	False
BRIX1-RAB6A	False	False	False
BRIX1-RACK1	False	False	False
BRIX1-RAD21	False	False	False
BRIX1-RAE1	False	False	False
BRIX1-RALY	False	False	False
BRIX1-RALYL	False	False	False
BRIX1-RAMAC	False	False	False
BRIX1-RAN	False	False	False
BRIX1-RARS1	False	False	False
BRIX1-RBBP4	False	False	False
BRIX1-RBBP6	False	False	False
BRIX1-RBBP7	False	False	False
BRIX1-RBFOX2	False	False	False
BRIX1-RBM10	False	False	False
BRIX1-RBM10 316F	False	False	False
BRIX1-RBM10 343G	False	False	False
BRIX1-RBM10 354E	False	False	False
BRIX1-RBM10 408V	False	False	False
BRIX1-RBM10 580F	False	False	False
BRIX1-RBM10 598F	False	False	False
BRIX1-RBM10 605F	False	False	False
BRIX1-RBM10 776Q	False	False	False
BRIX1-RBM10 784L	False	False	False
BRIX1-RBM10 WTV	False	False	False
BRIX1-RBM12	False	False	False
BRIX1-RBM12B	False	False	False
BRIX1-RBM14	False	False	False
BRIX1-RBM15	False	False	False
BRIX1-RBM17	False	False	False
BRIX1-RBM19	False	False	False
BRIX1-RBM22	False	False	False
BRIX1-RBM25	False	False	False
BRIX1-RBM26	False	False	False
BRIX1-RBM28	False	False	False
BRIX1-RBM3	False	False	False
BRIX1-RBM33	False	False	False
BRIX1-RBM34	False	False	False
BRIX1-RBM38	False	False	False
BRIX1-RBM4	False	False	False
BRIX1-RBM42	False	False	False
BRIX1-RBM47	False	False	False
BRIX1-RBM5	False	False	False
BRIX1-RBM6	False	False	False
BRIX1-RBM7	False	False	False
BRIX1-RBMS1	False	False	False
BRIX1-RBMS2	False	False	False
BRIX1-RBMS3	False	False	False
BRIX1-RBMX	False	False	False
BRIX1-RBMX2	False	False	False
BRIX1-RBPMS	False	False	False
BRIX1-RC3H2	False	False	False
BRIX1-RDX	False	False	False
BRIX1-REEP2	False	False	False
BRIX1-REXO4	False	False	False
BRIX1-RHOA	False	False	False
BRIX1-RING1	False	False	False
BRIX1-RNF20	False	False	False
BRIX1-RNMT	False	False	False
BRIX1-RNPC3	False	False	False
BRIX1-RNPS1	False	False	False
BRIX1-RPA2	False	False	False
BRIX1-RPF1	False	False	False
BRIX1-RPL10A	False	False	False
BRIX1-RPL11	False	False	False
BRIX1-RPL12	False	False	False
BRIX1-RPL13	False	False	False
BRIX1-RPL13A	False	False	False
BRIX1-RPL14	False	False	False
BRIX1-RPL15	False	False	False
BRIX1-RPL17	False	False	False
BRIX1-RPL18	False	False	False
BRIX1-RPL18A	False	False	False
BRIX1-RPL19	False	False	False
BRIX1-RPL21	False	False	False
BRIX1-RPL22	False	False	False
BRIX1-RPL22L1	False	False	False
BRIX1-RPL23	False	False	False
BRIX1-RPL23A	False	False	False
BRIX1-RPL24	False	False	False
BRIX1-RPL26	False	False	False
BRIX1-RPL26L1	False	False	False
BRIX1-RPL27	False	False	False
BRIX1-RPL27A	False	False	False
BRIX1-RPL28	False	False	False
BRIX1-RPL3	False	False	False
BRIX1-RPL30	False	False	False
BRIX1-RPL31	False	False	False
BRIX1-RPL32	False	False	False
BRIX1-RPL34	False	False	False
BRIX1-RPL35	False	False	False
BRIX1-RPL35A	False	False	False
BRIX1-RPL36	False	False	False
BRIX1-RPL36AL	False	False	False
BRIX1-RPL37	False	False	False
BRIX1-RPL37A	False	False	False
BRIX1-RPL39	False	False	False
BRIX1-RPL39L	False	False	False
BRIX1-RPL4	False	False	False
BRIX1-RPL5	False	False	False
BRIX1-RPL6	False	False	False
BRIX1-RPL7	False	False	False
BRIX1-RPL7A	False	False	False
BRIX1-RPL7L1	False	False	False
BRIX1-RPL8	False	False	False
BRIX1-RPL9	False	False	False
BRIX1-RPLP0	False	False	False
BRIX1-RPLP2	False	False	False
BRIX1-RPN1	False	False	False
BRIX1-RPP30	False	False	False
BRIX1-RPRD1B	False	False	False
BRIX1-RPS10	False	False	False
BRIX1-RPS11	False	False	False
BRIX1-RPS13	False	False	False
BRIX1-RPS14	False	False	False
BRIX1-RPS15	False	False	False
BRIX1-RPS15A	False	False	False
BRIX1-RPS16	False	False	False
BRIX1-RPS18	False	False	False
BRIX1-RPS19	False	False	False
BRIX1-RPS19BP1	False	False	False
BRIX1-RPS2	False	False	False
BRIX1-RPS20	False	False	False
BRIX1-RPS21	False	False	False
BRIX1-RPS24	False	False	False
BRIX1-RPS25	False	False	False
BRIX1-RPS26	False	False	False
BRIX1-RPS27	False	False	False
BRIX1-RPS27A	False	False	False
BRIX1-RPS27L	False	False	False
BRIX1-RPS28	False	False	False
BRIX1-RPS29	False	False	False
BRIX1-RPS3	False	False	False
BRIX1-RPS3A	False	False	False
BRIX1-RPS4X	False	False	False
BRIX1-RPS4Y1	False	False	False
BRIX1-RPS5	False	False	False
BRIX1-RPS6	False	False	False
BRIX1-RPS6KA5	False	False	False
BRIX1-RPS7	False	False	False
BRIX1-RPS8	False	False	False
BRIX1-RPSA	False	False	False
BRIX1-RPUSD3	False	False	False
BRIX1-RPUSD4	False	False	False
BRIX1-RRP1	False	False	False
BRIX1-RRP36	False	False	False
BRIX1-RRP7A	False	False	False
BRIX1-RRS1	False	False	False
BRIX1-RSL1D1	False	False	False
BRIX1-RTCB	False	False	False
BRIX1-RTN4	False	False	False
BRIX1-RTRAF	False	False	False
BRIX1-RUVBL1	False	False	False
BRIX1-RYBP	False	False	False
BRIX1-S100A16	False	False	False
BRIX1-SAFB2	False	False	False
BRIX1-SAMD4B	False	False	False
BRIX1-SAP18	False	False	False
BRIX1-SARNP	False	False	False
BRIX1-SARS1	False	False	False
BRIX1-SART3	False	False	False
BRIX1-SBDS	False	False	False
BRIX1-SCAF11	False	False	False
BRIX1-SDHC	False	False	False
BRIX1-SEC61A1	False	False	False
BRIX1-SEC63	False	False	False
BRIX1-SECISBP2	False	False	False
BRIX1-SERBP1	False	False	False
BRIX1-SERPINA3	False	False	False
BRIX1-SERPINB5	False	False	False
BRIX1-SF1	False	False	False
BRIX1-SF3A1	False	False	False
BRIX1-SF3A3	False	False	False
BRIX1-SF3B2	False	False	False
BRIX1-SF3B3	False	False	False
BRIX1-SF3B4	False	False	False
BRIX1-SF3B6	False	False	False
BRIX1-SFPQ	False	False	False
BRIX1-SFSWAP	False	False	False
BRIX1-SGO2	False	False	False
BRIX1-SLAIN1	False	False	False
BRIX1-SLAIN2	False	False	False
BRIX1-SLC25A3	False	False	False
BRIX1-SLC25A5	False	False	False
BRIX1-SLIRP	False	False	False
BRIX1-SLU7	False	False	False
BRIX1-SMARCB1	False	False	False
BRIX1-SMARCC2	False	False	False
BRIX1-SMCHD1	False	False	False
BRIX1-SMNDC1	False	False	False
BRIX1-SMU1	False	False	False
BRIX1-SNIP1	False	False	False
BRIX1-SNRNP27	False	False	False
BRIX1-SNRNP40	False	False	False
BRIX1-SNRNP48	False	False	False
BRIX1-SNRNP70	False	False	False
BRIX1-SNRPA	False	False	False
BRIX1-SNRPA1	False	False	False
BRIX1-SNRPB	False	False	False
BRIX1-SNRPC	False	False	False
BRIX1-SNRPD1	False	False	False
BRIX1-SNRPD2	False	False	False
BRIX1-SNRPE	False	False	False
BRIX1-SNRPF	False	False	False
BRIX1-SNRPG	False	False	False
BRIX1-SNRPN	False	False	False
BRIX1-SNU13	False	False	False
BRIX1-SNW1	False	False	False
BRIX1-SPATS2	False	False	False
BRIX1-SPATS2L	False	False	False
BRIX1-SPCS2	False	False	False
BRIX1-SPOUT1	False	False	False
BRIX1-SQSTM1	False	False	False
BRIX1-SRBD1	False	False	False
BRIX1-SREK1	False	False	False
BRIX1-SRFBP1	False	False	False
BRIX1-SRP14	False	False	False
BRIX1-SRP54	False	False	False
BRIX1-SRP68	False	False	False
BRIX1-SRPK1	False	False	False
BRIX1-SRPK2	False	False	False
BRIX1-SRRM3	False	False	False
BRIX1-SRRM4	False	False	False
BRIX1-SRSF1	False	False	False
BRIX1-SRSF10	False	False	False
BRIX1-SRSF11	False	False	False
BRIX1-SRSF11 CONSERVED PEPTIDE	False	False	False
BRIX1-SRSF12	False	False	False
BRIX1-SRSF2	False	False	False
BRIX1-SRSF3	False	False	False
BRIX1-SRSF4	False	False	False
BRIX1-SRSF5	False	False	False
BRIX1-SRSF6	False	False	False
BRIX1-SRSF7	False	False	False
BRIX1-SRSF8	False	False	False
BRIX1-SRSF9	False	False	False
BRIX1-SSBP1	False	False	False
BRIX1-SSR1	False	False	False
BRIX1-SSRP1	False	False	False
BRIX1-ST13	False	False	False
BRIX1-STAU1	False	False	False
BRIX1-STAU2	False	False	False
BRIX1-STIP1	False	False	False
BRIX1-STRAP	False	False	False
BRIX1-STRBP	False	False	False
BRIX1-SUB1	False	False	False
BRIX1-SUCLG1	False	False	False
BRIX1-SUGP1	False	False	False
BRIX1-SUGP2	False	False	False
BRIX1-SUMO1	False	False	False
BRIX1-SUMO2	False	False	False
BRIX1-SUN2	False	False	False
BRIX1-SUPT5H	False	False	False
BRIX1-SUPV3L1	False	False	False
BRIX1-SURF2	False	False	False
BRIX1-SURF6	False	False	False
BRIX1-SUV39H1	False	False	False
BRIX1-SYF2	False	False	False
BRIX1-SYNCRIP	False	False	False
BRIX1-SYT4	False	False	False
BRIX1-SYT4_38_425	False	False	False
BRIX1-SYT4_38_STOP	False	False	False
BRIX1-TACC3	False	False	False
BRIX1-TAF15	False	False	False
BRIX1-TAGLN2	False	False	False
BRIX1-TARBP2	False	False	False
BRIX1-TARDBP	False	False	False
BRIX1-TBRG1	False	False	False
BRIX1-TBRG4	False	False	False
BRIX1-TCEA1	False	False	False
BRIX1-TCF25	False	False	False
BRIX1-TDRD3	False	False	False
BRIX1-TDRD9	False	False	False
BRIX1-TEFM	False	False	False
BRIX1-TES	False	False	False
BRIX1-TEX10	False	False	False
BRIX1-TFIP11	False	False	False
BRIX1-THOC1	False	False	False
BRIX1-THOC3	False	False	False
BRIX1-THOC5	False	False	False
BRIX1-THOC7	False	False	False
BRIX1-THRAP3	False	False	False
BRIX1-THUMPD1	False	False	False
BRIX1-TIA1	False	False	False
BRIX1-TIAL1	False	False	False
BRIX1-TMA16	False	False	False
BRIX1-TMED9	False	False	False
BRIX1-TMEM214	False	False	False
BRIX1-TNRC6A	False	False	False
BRIX1-TOP3B	False	False	False
BRIX1-TOPBP1	False	False	False
BRIX1-TPI1	False	False	False
BRIX1-TPPP3	False	False	False
BRIX1-TPT1	False	False	False
BRIX1-TRA2A	False	False	False
BRIX1-TRA2B	False	False	False
BRIX1-TRAK1	False	False	False
BRIX1-TRAK2	False	False	False
BRIX1-TRMT1	False	False	False
BRIX1-TRMT10C	False	False	False
BRIX1-TRMT1L	False	False	False
BRIX1-TRMT2A	False	False	False
BRIX1-TRNAU1AP	False	False	False
BRIX1-TRUB2	False	False	False
BRIX1-TSFM	False	False	False
BRIX1-TSN	False	False	False
BRIX1-TSNAX	False	False	False
BRIX1-TSNAXIP1	False	False	False
BRIX1-TSR1	False	False	False
BRIX1-TUBA1A	False	False	False
BRIX1-TUBB4B	False	False	False
BRIX1-TUBB5	False	False	False
BRIX1-TUBG1	False	False	False
BRIX1-TUFM	False	False	False
BRIX1-TUT4	False	False	False
BRIX1-TWF2	False	False	False
BRIX1-TWISTNB	False	False	False
BRIX1-TXN	False	False	False
BRIX1-TXNL4A	False	False	False
BRIX1-U2AF1	False	False	False
BRIX1-U2AF2	False	False	False
BRIX1-U2SURP	False	False	False
BRIX1-UBA1	False	False	False
BRIX1-UBA52	False	False	False
BRIX1-UBE2I	False	False	False
BRIX1-UBE2L3	False	False	False
BRIX1-UBE2O	False	False	False
BRIX1-UBL5	False	False	False
BRIX1-UCHL5	False	False	False
BRIX1-UNKL	False	False	False
BRIX1-USO1	False	False	False
BRIX1-USP10	False	False	False
BRIX1-USP36	False	False	False
BRIX1-USP39	False	False	False
BRIX1-USP42	False	False	False
BRIX1-UTP14A	False	False	False
BRIX1-UTP15	False	False	False
BRIX1-UTP18	False	False	False
BRIX1-UTP23	False	False	False
BRIX1-UTP3	False	False	False
BRIX1-UTP6	False	False	False
BRIX1-VAPA	False	False	False
BRIX1-VCP	False	False	False
BRIX1-VIM	False	False	False
BRIX1-VPS4B	False	False	False
BRIX1-WBP11	False	False	False
BRIX1-WBP4	False	False	False
BRIX1-WDR18	False	False	False
BRIX1-WDR3	False	False	False
BRIX1-WDR33	False	False	False
BRIX1-WDR36	False	False	False
BRIX1-WDR46	False	False	False
BRIX1-WDR59	False	False	False
BRIX1-WDR83	False	False	False
BRIX1-WTAP	False	False	False
BRIX1-XPO5	False	False	False
BRIX1-XRCC6	False	False	False
BRIX1-XRN2	False	False	False
BRIX1-YARS1	False	False	False
BRIX1-YARS2	False	False	False
BRIX1-YBX2	False	False	False
BRIX1-YTHDC1	False	False	False
BRIX1-YTHDF1	False	False	False
BRIX1-YTHDF2	False	False	False
BRIX1-YTHDF3	False	False	False
BRIX1-YWHAE	False	False	False
BRIX1-YWHAG	False	False	False
BRIX1-YWHAH	False	False	False
BRIX1-YWHAZ	False	False	False
BRIX1-ZADH2	False	False	False
BRIX1-ZC3H10	False	False	False
BRIX1-ZC3H11A	False	False	False
BRIX1-ZC3H14	False	False	False
BRIX1-ZC3H18	False	False	False
BRIX1-ZC3H7A	False	False	False
BRIX1-ZC3H7B	False	False	False
BRIX1-ZC3H8	False	False	False
BRIX1-ZC3HAV1	False	False	False
BRIX1-ZCCHC17	False	False	False
BRIX1-ZCCHC9	False	False	False
BRIX1-ZCRB1	False	False	False
BRIX1-ZFP36L1	False	False	False
BRIX1-ZMAT3	False	False	False
BRIX1-ZMAT5	False	False	False
BRIX1-ZNF830	False	False	False
BRIX1-ZRANB2	False	False	False
BRIX1-ZRSR2	False	False	False
BRIX1-ZRSR2P1	False	False	False
BTF3-BUB3	False	False	False
BTF3-BUD13	False	False	False
BTF3-BUD31	False	False	False
BTF3-BYSL	False	False	False
BTF3-BZW1	False	False	False
BTF3-BZW2	False	False	False
BTF3-C1ORF131	False	False	False
BTF3-C9ORF78	False	False	False
BTF3-CALD1	False	False	False
BTF3-CALM1	False	False	False
BTF3-CALR	False	False	False
BTF3-CANX	False	False	False
BTF3-CASK	False	False	False
BTF3-CCAR2	False	False	False
BTF3-CCDC12	False	False	False
BTF3-CCDC124	False	False	False
BTF3-CCDC59	False	False	False
BTF3-CCDC9	False	False	False
BTF3-CCL14	False	False	False
BTF3-CCSER2	False	False	False
BTF3-CCT4	False	False	False
BTF3-CD2BP2	False	False	False
BTF3-CDC42	False	False	False
BTF3-CDK13	False	False	False
BTF3-CELF1	False	False	False
BTF3-CEP55	False	False	False
BTF3-CFAP20	False	False	False
BTF3-CFL1	False	False	False
BTF3-CHD1	False	False	False
BTF3-CHD2	False	False	False
BTF3-CHTOP	False	False	False
BTF3-CIRBP	False	False	False
BTF3-CISD1	False	False	False
BTF3-CISD2	False	False	False
BTF3-CKAP2	False	False	False
BTF3-CKAP5	False	False	False
BTF3-CLASP1	False	False	False
BTF3-CLASP2	False	False	False
BTF3-CLIP2	False	False	False
BTF3-CLIP4	False	False	False
BTF3-CLK1	False	False	False
BTF3-CLK2	False	False	False
BTF3-CLK3	False	False	False
BTF3-CLK4	False	False	False
BTF3-CNBP	False	False	False
BTF3-CNN3	False	False	False
BTF3-CNOT4	False	False	False
BTF3-CPEB1	False	False	False
BTF3-CPEB2	False	False	False
BTF3-CPEB4	False	False	False
BTF3-CPSF2	False	False	False
BTF3-CPSF4	False	False	False
BTF3-CPSF6	False	False	False
BTF3-CPSF7	False	False	False
BTF3-CSDE1	False	False	False
BTF3-CSNK1E	False	False	False
BTF3-CSRP1	False	False	False
BTF3-CSTF2T	False	False	False
BTF3-CTBP1	False	False	False
BTF3-CTCF	False	False	False
BTF3-CTNNA1	False	False	False
BTF3-CTNNBL1	False	False	False
BTF3-CTNND1	False	False	False
BTF3-CTTN	False	False	False
BTF3-CUL1	False	False	False
BTF3-CWC15	False	False	False
BTF3-CWC22	False	False	False
BTF3-CXORF56	False	False	False
BTF3-DAP3	False	False	False
BTF3-DAPK1	False	False	False
BTF3-DBR1	False	False	False
BTF3-DCAF13	False	False	False
BTF3-DCAF7	False	False	False
BTF3-DCN	False	False	False
BTF3-DCX	False	False	False
BTF3-DDX1	False	False	False
BTF3-DDX11	False	False	False
BTF3-DDX17	False	False	False
BTF3-DDX18	False	False	False
BTF3-DDX19A	False	False	False
BTF3-DDX20	False	False	False
BTF3-DDX21	False	False	False
BTF3-DDX23	False	False	False
BTF3-DDX28	False	False	False
BTF3-DDX31	False	False	False
BTF3-DDX39A	False	False	False
BTF3-DDX39AB_ZEBRAFISH	False	False	False
BTF3-DDX39A_NTER	False	False	False
BTF3-DDX3X	False	False	False
BTF3-DDX41	False	False	False
BTF3-DDX42	False	False	False
BTF3-DDX47	False	False	False
BTF3-DDX49	False	False	False
BTF3-DDX50	False	False	False
BTF3-DDX52	False	False	False
BTF3-DDX54	False	False	False
BTF3-DDX6	False	False	False
BTF3-DENND1A	False	False	False
BTF3-DENND1B	False	False	False
BTF3-DENND2A	False	False	False
BTF3-DENND2C	False	False	False
BTF3-DENND2D	False	False	False
BTF3-DENND5A	False	False	False
BTF3-DHX16	False	False	False
BTF3-DHX30	False	False	False
BTF3-DHX32	False	False	False
BTF3-DHX33	False	False	False
BTF3-DHX36	False	False	False
BTF3-DHX37	False	False	False
BTF3-DHX38	False	False	False
BTF3-DHX57	False	False	False
BTF3-DHX8	False	False	False
BTF3-DHX9	False	False	False
BTF3-DICER1	False	False	False
BTF3-DIDO1	False	False	False
BTF3-DIEXF	False	False	False
BTF3-DIMT1	False	False	False
BTF3-DIS3	False	False	False
BTF3-DIS3L	False	False	False
BTF3-DKC1	False	False	False
BTF3-DLD	False	False	False
BTF3-DMRTB1	False	False	False
BTF3-DNAJA1	False	False	False
BTF3-DNAJC1	False	False	False
BTF3-DNAJC8	False	False	False
BTF3-DNTTIP2	False	False	False
BTF3-DPYSL2	False	False	False
BTF3-DST	False	False	False
BTF3-DUSP14	False	False	False
BTF3-DUT	False	False	False
BTF3-DYNC1H1	False	False	False
BTF3-DYNC1I1	False	False	False
BTF3-DYNC1I2	False	False	False
BTF3-DYNC1LI1	False	False	False
BTF3-DYNC1LI2	False	False	False
BTF3-DYNC2LI1	False	False	False
BTF3-DYNLL1	False	False	False
BTF3-DYNLRB1	False	False	False
BTF3-DYNLT1	False	False	False
BTF3-EBNA1BP2	False	False	False
BTF3-EDF1	False	False	False
BTF3-EEF1A1	False	False	False
BTF3-EEF1A2	False	False	False
BTF3-EEF1D	False	False	False
BTF3-EEF1G	False	False	False
BTF3-EEF2	False	False	False
BTF3-EFTUD2	False	False	False
BTF3-EHMT2	False	False	False
BTF3-EIF1A	False	False	False
BTF3-EIF1B	False	False	False
BTF3-EIF2B4	False	False	False
BTF3-EIF2S1	False	False	False
BTF3-EIF2S2	False	False	False
BTF3-EIF3C	False	False	False
BTF3-EIF3D	False	False	False
BTF3-EIF3E	False	False	False
BTF3-EIF3G	False	False	False
BTF3-EIF3H	False	False	False
BTF3-EIF3I	False	False	False
BTF3-EIF3L	False	False	False
BTF3-EIF4A1	False	False	False
BTF3-EIF4A2	False	False	False
BTF3-EIF4A3	False	False	False
BTF3-EIF4B	False	False	False
BTF3-EIF4E	False	False	False
BTF3-EIF4ENIF1	False	False	False
BTF3-EIF4H	False	False	False
BTF3-EIF5	False	False	False
BTF3-EIF5A	False	False	False
BTF3-EIF5A2	False	False	False
BTF3-EIF5B	False	False	False
BTF3-ELAC2	False	False	False
BTF3-ELAVL1	False	False	False
BTF3-ELAVL2	False	False	False
BTF3-ELAVL3	False	False	False
BTF3-ELAVL4	False	False	False
BTF3-EMG1	False	False	False
BTF3-EMIC SRRM3	False	False	False
BTF3-EMIC SRRM3 MUT 2	False	False	False
BTF3-EMIC SRRM3 MUT 25	False	False	False
BTF3-EMIC SRRM3 MUT 5	False	False	False
BTF3-EMIC SRRM4	False	False	False
BTF3-EMIC SRRM4 MUT 2	False	False	False
BTF3-EMIC SRRM4 MUT 25	False	False	False
BTF3-EMIC SRRM4 MUT 5	False	False	False
BTF3-ENO1	False	False	False
BTF3-ERAL1	False	False	False
BTF3-ERCC3	False	False	False
BTF3-ERH	False	False	False
BTF3-ERI3	False	False	False
BTF3-ERP29	False	False	False
BTF3-ESRP1	False	False	False
BTF3-ESRP2_ZEBRAFISH	False	False	False
BTF3-ESS2	False	False	False
BTF3-EWSR1	False	False	False
BTF3-EXOSC1	False	False	False
BTF3-EXOSC3	False	False	False
BTF3-EXOSC3_8023	False	False	False
BTF3-EXOSC4	False	False	False
BTF3-EXOSC5	False	False	False
BTF3-EXOSC7	False	False	False
BTF3-EXOSC8	False	False	False
BTF3-EZH2	False	False	False
BTF3-EZR	False	False	False
BTF3-FAM120A	False	False	False
BTF3-FAM32A	False	False	False
BTF3-FAM50B	False	False	False
BTF3-FAM98A	False	False	False
BTF3-FARSA	False	False	False
BTF3-FARSB	False	False	False
BTF3-FASN	False	False	False
BTF3-FASTKD1	False	False	False
BTF3-FASTKD2	False	False	False
BTF3-FASTKD5	False	False	False
BTF3-FAU_UBIM_RS30	False	False	False
BTF3-FBL	False	False	False
BTF3-FBXW7	False	False	False
BTF3-FEZ1	False	False	False
BTF3-FEZ2	False	False	False
BTF3-FHIT	False	False	False
BTF3-FIP1L1	False	False	False
BTF3-FKBP3	False	False	False
BTF3-FKBP4	False	False	False
BTF3-FMR1	False	False	False
BTF3-FNDC3B	False	False	False
BTF3-FRG1	False	False	False
BTF3-FTSJ3	False	False	False
BTF3-FUBP3	False	False	False
BTF3-FUS	False	False	False
BTF3-FXR1	False	False	False
BTF3-FXR2	False	False	False
BTF3-FYTTD1	False	False	False
BTF3-G3BP1	False	False	False
BTF3-G3BP2	False	False	False
BTF3-GAA	False	False	False
BTF3-GANAB	False	False	False
BTF3-GAR1	False	False	False
BTF3-GDI2	False	False	False
BTF3-GFP	False	False	False
BTF3-GIMAP4	False	False	False
BTF3-GNL2	False	False	False
BTF3-GNL3	False	False	False
BTF3-GNL3L	False	False	False
BTF3-GOLGA4	False	False	False
BTF3-GOT2	False	False	False
BTF3-GPATCH4	False	False	False
BTF3-GPX4	False	False	False
BTF3-GRB2	False	False	False
BTF3-GRIP1	False	False	False
BTF3-GRN	False	False	False
BTF3-GSPT2	False	False	False
BTF3-GTF2F1	False	False	False
BTF3-GTPBP4	False	False	False
BTF3-GTSE1	False	False	False
BTF3-H1-2	False	False	False
BTF3-H1-4	False	False	False
BTF3-H2AFY2	False	False	False
BTF3-H2AX	False	False	False
