Feature	RBP	Position	Global SHAP	Chi-Square Statistic	Chi-Square P-Val	Chi-Square FDR P-Val	Kruskal-Wallis Statistic	Kruskal-Wallis P-Val	Kruskal-Wallis FDR P-Val	ANOVA Statistic	ANOVA P-Val	ANOVA FDR P-Val	Linear Regression beta	Linear Regression pvalue	Linear Regression adj_pvalue	Chi-Square Rank	ANOVA Rank	Kruskal-Wallis Rank	Global SHAP Rank	Beta Coefficient Rank
AGGF1_5_left	AGGF1	1	0.0006338617588290931	10.385149241333316	0.0055576794626824	0.0062319567504343	287.0196429675794	4.725811890372788e-63	4.876178632339195e-63	139.66959587902605	2.2198932617020727e-61	2.8073301972499748e-61	-0.2082069770240873	9.622762932587733e-111	1.0095460059100813e-109	544.0	359.0	440.0	228.0	573.0
AGGF1_5_right	AGGF1	2	0.0	81.25766699315155	2.2652795598864097e-18	3.765178560029183e-18							0.0216452250167388	0.0041108621189205	0.0051753590465567	367.0			542.5	233.0
AGGF1_center_left	AGGF1	3	0.00022760032111035145	9.276843675171966	0.0096729510759831	0.010728182102454	31782.62309426525	0.0	0.0	1344.8921712146966	0.0	0.0	0.0356549627581364	0.0002288971211519	0.0003146677665491	550.0	130.0	143.0	321.0	188.0
AGGF1_center_right	AGGF1	4	0.00016107112228584388	128.45421953425088	1.2779699427551524e-28	2.589905864055292e-28	15433.15795722889	0.0	0.0	716.3806273619851	9.70057425429e-312	2.281896741683e-311	0.013339153632999	0.1330269214746191	0.1509489545385621	301.0	193.0	207.0	336.0	268.0
AGGF1_3_left	AGGF1	5	0.0003811585237391408	112.10341876639446	4.539958820573751e-25	8.573916038854452e-25	780.0671677398595	4.079122692954494e-170	4.494955588838205e-170	614.5890088036158	1.4659073859061173e-267	3.08112015371008e-267	-0.0869667059860211	1.049056078995684e-16	2.440994300542487e-16	323.0	216.0	412.0	279.0	505.0
AGGF1_3_right	AGGF1	6	0.00039637458270032214	18.395160709129456	0.0001012841773801	0.0001206706019567	293.8452631234702	1.557083297106809e-64	1.6102865988302765e-64	566.3937157773764	1.2167349889631106e-246	2.433469977926221e-246	-0.0282179585235357	0.0008031477930893	0.0010625716377598	512.0	227.0	439.0	278.0	392.0
AKAP1_5_left	AKAP1	1	0.00020966340772602253	30.062274634822938	2.965241067552481e-07	3.760492829952211e-07	1616.62116867673	0.0	0.0	289.65607638082537	1.665152450244879e-126	2.5801338307548637e-126	0.0948451779676073	4.501146829055312e-24	1.2817551446547985e-23	481.0	293.0	374.0	326.0	94.0
AKAP1_5_right	AKAP1	2	0.0	22.852792879091236	1.090383016088506e-05	1.3302672796279772e-05							-0.0370233746746189	6.203884887500455e-06	9.228664583893712e-06	500.0			542.5	417.0
AKAP1_center_left	AKAP1	3	1.1221299082335044e-05	12.921423292737904	0.0015636825253527	0.0017963207918364	856.4554237634044	1.0545513493406085e-186	1.1763300063897697e-186	45.50198875181259	1.734478941485027e-20	1.897478167311331e-20	0.0426494091558655	0.0171534120984326	0.0205154808697254	531.0	415.0	407.0	434.0	172.0
AKAP1_center_right	AKAP1	4	1.517004418121612e-06	1.932835791739173	0.3804433880228844	0.3893799776744286	2170.2466497702003	0.0	0.0	7.781611137144081	0.0004173513742551	0.00042483749756012424	-0.0400442238002874	0.011366281777477	0.0137591832043142	596.0	446.0	357.0	452.0	423.0
AKAP1_3_left	AKAP1	5	0.00010247604137884782	6.493638081254519	0.0388977433881717	0.0421449795147153	1169.2643053383276	1.2516478352026972e-254	1.449612543831695e-254	27.850313328123804	8.03386105749626e-13	8.502034778795575e-13	0.1996205151914994	5.843404252434543e-28	1.810547017075573e-27	563.0	429.0	392.0	364.0	34.0
AKAP1_3_right	AKAP1	6	0.0005662551723465889	106.6414736283844	6.967840978917787e-24	1.2763912904323877e-23	10079.778003407668	0.0	0.0	205.5906087914362	5.271624573259528e-90	7.187139808588065e-90	-0.1093904329002287	1.3188462430229954e-56	7.302500493775474e-56	333.0	333.0	251.0	248.0	533.0
AQR_5_left	AQR	1	0.0026464543750427203	458.3610431412242	2.938760015042921e-100	1.1065701291211e-99	1699.179154609744	0.0	0.0	388.40135200134097	2.243266581889885e-169	3.690010971659449e-169	0.0064173653167666	0.0004321181717243	0.0005819969970521	162.0	276.0	370.0	112.0	292.0
AQR_5_right	AQR	2	0.008688510426367917	175.7713918167572	6.78777173030307e-39	1.5392344815928895e-38	16717.23117475808	0.0	0.0	2760.4806316065888	0.0	0.0	-0.0067074748225445	4.262722191993594e-07	6.926923561989589e-07	269.0	64.0	200.0	45.0	322.0
AQR_center_left	AQR	3	0.021621602304339873	4501.829970268843	0.0	0.0	188312.73554142663	0.0	0.0	11279.027066171564	0.0	0.0	0.0475976381527397	8.916327231089667e-156	1.615746570967158e-154	20.0	14.0	27.0	21.0	157.0
AQR_center_right	AQR	4	0.06942470955979621	9223.822402400108	0.0	0.0	353232.8365972318	0.0	0.0	21732.68806125521	0.0	0.0	0.0924814849684201	0.0	0.0	8.0	7.0	12.0	5.0	99.0
AQR_3_left	AQR	5	0.010890743478058837	418.8429670645128	1.1204830984415108e-91	4.0684207741031037e-91	3234.061294471212	0.0	0.0	923.5318404701588	0.0	0.0	-0.0101498598966997	2.4558170773051073e-10	4.677001949772147e-10	168.0	173.0	336.0	42.0	333.0
AQR_3_right	AQR	6	0.006597938037974063	468.9587135274514	1.4686193204876685e-102	5.706100544569922e-102	1421.8647662126634	1.76193146184898e-309	2.094023255705333e-309	1712.966827179602	0.0	0.0	-0.0209088223867109	5.017428615360244e-48	2.47968786114498e-47	157.0	109.0	382.0	57.0	371.0
BCCIP_5_left	BCCIP	1	0.0	11.064812224423896	0.0039564579454102	0.0044528401230631							0.2382265643868574	1.5787818882876674e-06	2.4631573236886825e-06	542.0			542.5	18.0
BCCIP_5_right	BCCIP	2	0.0	2.384461994319404	0.303543303835529	0.3127726610467444										592.0			542.5	
BCCIP_center_left	BCCIP	3	0.0	1.7331156922152078	0.4203961297614933	0.4281162590225558							0.1565489774691454	1.7898660337181644e-07	2.973166356009617e-07	599.0			542.5	55.0
BCCIP_center_right	BCCIP	4	0.0	0.7426351888631121	0.6898248222428001	0.6943781213995183										606.0			542.5	
BCCIP_3_left	BCCIP	5	0.0	13.982605132178932	0.0009198475887111	0.0010586925077618							0.0330303986671118	0.2853181041149433	0.3107836543911405	530.0			542.5	194.0
BCCIP_3_right	BCCIP	6	0.0	1.4852736225450234	0.475857513345982	0.4821812012309784										601.5			542.5	
BCLAF1_5_left	BCLAF1	1	0.005112051496864633	1037.796982762815	4.4182320847349104e-226	3.247134423720838e-225	614.0625946386982	4.549899486560422e-134	4.906542439188674e-134	1909.146714787612	0.0	0.0	-0.0050303037012327	0.0001339050437694	0.0001879699910191	83.0	98.0	421.0	67.0	319.0
BCLAF1_5_right	BCLAF1	2	0.02974445350570489	3846.637654116303	0.0	0.0	1676.66929005874	0.0	0.0	1927.80924798975	0.0	0.0	-0.0252412335762547	7.211825911117051e-132	9.801527033745449e-131	25.0	97.0	372.0	12.0	384.0
BCLAF1_center_left	BCLAF1	3	0.029088230641351694	17525.01056893184	0.0	0.0	334492.16362047853	0.0	0.0	26545.709242329205	0.0	0.0	0.0320779644722496	6.760032817270787e-86	5.389999499637241e-85	5.0	5.0	16.0	14.0	196.0
BCLAF1_center_right	BCLAF1	4	0.26041113378915326	48256.599697411744	0.0	0.0	414330.9232011699	0.0	0.0	75375.42409676555	0.0	0.0	0.2043593556317126	0.0	0.0	1.0	1.0	4.0	1.0	33.0
BCLAF1_3_left	BCLAF1	5	0.008215053072114212	3417.2372675430947	0.0	0.0	32852.5412122556	0.0	0.0	562.7397055915621	4.69086248228481e-245	9.259354638944798e-245	-0.0113677339303556	1.3937997993657927e-16	3.2181169112770037e-16	28.0	230.0	137.0	47.0	339.0
BCLAF1_3_right	BCLAF1	6	0.005224549891633229	5419.453376742502	0.0	0.0	2554.852629530562	0.0	0.0	1014.4018050043478	0.0	0.0	-0.0049049328011755	2.0730407546107397e-06	3.1868338592730646e-06	15.0	158.0	348.0	66.0	318.0
BUD13_5_left	BUD13	1	0.0013015484946235646	176.3130593566842	5.177327251131926e-39	1.187281813229502e-38	12770.266960704595	0.0	0.0	786.7140869685545	0.0	0.0	0.031485988261676	9.735012718765496e-35	3.365050639203333e-34	266.0	186.0	233.0	165.0	198.0
BUD13_5_right	BUD13	2	0.009732708883325628	7.707651333616125	0.0211984827808114	0.0232155736019658	14328.45075935111	0.0	0.0	2061.3410703188874	0.0	0.0	-0.0517665099346659	1.832143649220576e-170	3.912935365121088e-169	557.0	93.0	217.0	44.0	455.0
BUD13_center_left	BUD13	3	0.00044807671997018313	1299.6155158538415	6.195501042825124e-283	5.557728876651949e-282	16548.991213845457	0.0	0.0	1337.408746769427	0.0	0.0	-0.0184428812142607	1.4209580729792411e-11	2.8230329821979606e-11	68.0	132.0	201.0	267.0	360.0
BUD13_center_right	BUD13	4	0.015752269428451423	4930.29402352055	0.0	0.0	148445.9894161869	0.0	0.0	11776.021889653985	0.0	0.0	0.0473298410674098	9.14955947029462e-99	8.290055398842701e-98	18.0	13.0	34.0	32.0	161.0
BUD13_3_left	BUD13	5	0.003397813303211617	51.42202242957635	6.821026004892376e-12	9.859776926503196e-12	71905.20560746243	0.0	0.0	1651.1361428838904	0.0	0.0	-0.0340042747118163	1.1879699638740763e-46	5.6832483071735824e-46	422.0	112.0	85.0	94.0	406.0
BUD13_3_right	BUD13	6	0.0010218077719736332	464.4397498580523	1.4066619177576607e-101	5.3628985614510814e-101	1405.2516581121606	7.13640679798994e-306	8.459343828426718e-306	503.0301681898537	3.886101906022315e-219	7.171911647699719e-219	0.0269924534686104	9.952612218258872e-41	4.048749732325719e-40	160.0	246.0	383.0	183.0	218.0
CDC40_5_left	CDC40	1	6.130212730009519e-06	64.9724444391122	7.787767047618096e-15	1.199630782587636e-14	2795.2159799385954	0.0	0.0	51.92272412021514	2.8236411777574775e-23	3.149712763395319e-23	0.0831324244494704	1.7734352818179842e-14	3.842443110605632e-14	396.0	407.0	345.0	443.0	112.0
CDC40_5_right	CDC40	2	0.0009492127235096356	272.78606469792487	5.82450041833079e-60	1.699973806307073e-59	13895.216451535056	0.0	0.0	224.0766325340795	4.957035972243857e-98	7.01088576759723e-98	0.0789992978455722	3.1384521287704416e-29	9.877865121077495e-29	209.0	321.0	220.0	195.0	119.0
CDC40_center_left	CDC40	3	0.00022886894048994503	188.19784686939192	1.3594298420524003e-41	3.2141558281083877e-41	20037.72564994353	0.0	0.0	970.0771296189604	0.0	0.0	-0.0884391413295075	4.341441504291425e-24	1.2421923538594604e-23	258.0	165.0	182.0	320.0	506.0
CDC40_center_right	CDC40	4	0.0003235530577141922	72.99925898630053	1.4073830609228583e-16	2.229879654968685e-16	1931.2314928550936	0.0	0.0	2065.3526327701097	0.0	0.0	-0.0042173816301028	0.6357629180873061	0.6566256045184957	385.0	92.0	360.0	291.0	316.0
CDC40_3_left	CDC40	5	0.0005720387989334643	64.47307981612312	9.996514546111422e-15	1.5321291138512482e-14	295.05183882071674	8.51740429536618e-65	8.828542351817913e-65	1232.16549952729	0.0	0.0	-0.0081413901045106	0.2384455295570207	0.2635682563310507	398.0	139.0	438.0	246.0	327.0
CDC40_3_right	CDC40	6	7.440488848668548e-05	26.57388256511929	1.696503342383943e-06	2.1119735486820517e-06	1724.9826467514984	0.0	0.0	276.5480181838501	8.178324696892893e-121	1.2459595343588501e-120	-0.0513875302525636	5.052599185305879e-11	9.906407582993166e-11	490.0	298.0	368.0	380.0	454.0
CSTF2_5_left	CSTF2	1	0.0008317488221982671	0.2349333453472611	0.8891701449162658	0.8891701449162658	30235.82346013276	0.0	0.0	3.8665655427891528	0.020930279984125	0.02102289184246184	0.1883111371286022	1.0108377201550199e-47	4.954761939776245e-47	610.0	452.0	150.0	207.0	38.0
CSTF2_5_right	CSTF2	2	2.7486172821785204e-05	45.85376156119012	1.1040333429490068e-10	1.5481846878135494e-10	21637.001438202995	0.0	0.0	73.98113734367686	7.439459252845028e-33	8.704934280390832e-33	-0.1375312149241379	2.9638067661409585e-14	6.352532065061984e-14	435.0	388.0	176.0	418.0	550.0
CSTF2_center_left	CSTF2	3	5.530813255020907e-06	84.00049056124396	5.74811219083539e-19	9.71287655515121e-19	7442.834922068006	0.0	0.0	73.97507711214357	7.484677765489964e-33	8.735330862551269e-33	0.0449502695995255	1.387436240109031e-06	2.1719551612178022e-06	361.0	389.0	279.0	444.0	166.0
CSTF2_center_right	CSTF2	4	4.0976947631616896e-05	126.85274235544802	2.846275866021958e-28	5.730126330935295e-28	7495.004337792636	0.0	0.0	123.50583267240742	2.3188809592639275e-54	2.884306727413214e-54	-0.1696970845445269	2.5233812797892866e-56	1.3718018230127211e-55	303.0	365.0	278.0	404.0	563.0
CSTF2_3_left	CSTF2	5	0.0	739.7436302812216	2.3265461561891064e-161	1.1826609627294624e-160							0.0179210763735476	0.166975731295827	0.1873386253562938	120.0			542.5	248.0
CSTF2_3_right	CSTF2	6	0.0	103.09961294906948	4.094524790635621e-23	7.411454368806317e-23							-0.0787755222553637	0.0002314213269863	0.0003174081503161	337.0			542.5	495.0
CSTF2T_5_left	CSTF2T	1	0.000246937014177694	174.4742634194036	1.2983598629912183e-38	2.933331542313494e-38	25.486744873194784	2.9216196038509278e-06	2.9280690952501574e-06	362.2527347744503	5.046497638813218e-158	8.182535457218574e-158	-0.0180976574909746	0.0005746535761096	0.0007670599073963	270.0	280.0	453.0	316.0	359.0
CSTF2T_5_right	CSTF2T	2	0.0002149373849011574	1439.3714724496583	0.0	0.0	8484.643531078787	0.0	0.0	5.02288550705946	0.0065855765336125	0.006658912575189476	-0.0309459878705073	1.7814939223692443e-16	4.0974360214492623e-16	60.0	449.0	271.0	323.0	400.0
CSTF2T_center_left	CSTF2T	3	0.00032964943736443997	1697.1526391839554	0.0	0.0	83552.37551975949	0.0	0.0	1073.8017409349968	0.0	0.0	0.0463353605861115	1.955891998805305e-30	6.2546706699763214e-30	53.0	149.0	71.0	289.0	164.0
CSTF2T_center_right	CSTF2T	4	0.004372620736139494	1795.9548351281894	0.0	0.0	12977.422627629776	0.0	0.0	2250.497702449784	0.0	0.0	-0.113604814946926	1.0590569931538024e-130	1.407369070902164e-129	52.0	81.0	228.0	75.0	538.0
CSTF2T_3_left	CSTF2T	5	0.0007565340635598298	908.3277848434162	5.742852230093397e-198	3.503139860356972e-197	11715.944773861704	0.0	0.0	882.6924572579585	0.0	0.0	-0.0127253558580119	0.000609554951955	0.000811834880332	100.0	179.0	241.0	213.0	343.0
CSTF2T_3_right	CSTF2T	6	0.0008971951541565195	304.1905254487669	8.828088437785612e-67	2.7758422407470223e-66	4017.534203699193	0.0	0.0	899.9366241395343	0.0	0.0	-0.0725393376980147	2.535892103310398e-43	1.0755060126096582e-42	194.0	175.0	323.0	202.0	490.0
DDX3X_5_left	DDX3X	1	0.0005210698398322566	1377.0132093549337	9.668983845488469e-300	9.362031977377724e-299	32481.83938751908	0.0	0.0	375.0277124521892	1.4349964549084464e-163	2.343483419167031e-163	0.008496889350966	0.0014889153174297	0.0019355899126586	63.0	278.0	140.0	255.0	283.0
DDX3X_5_right	DDX3X	2	0.029484439944171343	6427.250452540104	0.0	0.0	99198.35992594466	0.0	0.0	6474.745448770364	0.0	0.0	-0.0970884479165043	0.0	0.0	12.0	25.0	58.0	13.0	517.0
DDX3X_center_left	DDX3X	3	0.0007749398362477541	80.53003955782445	3.259298196254481e-18	5.387999728225565e-18	56624.052350949474	0.0	0.0	1396.4776155737932	0.0	0.0	-0.0106516382220851	0.00205650458105	0.0026390337756822	369.0	126.0	100.0	210.0	335.0
DDX3X_center_right	DDX3X	4	0.028779021465304422	794.4385477703938	3.0893082630963705e-173	1.6825696790078447e-172	388210.39580430056	0.0	0.0	4752.138494866616	0.0	0.0	0.2125107379925593	0.0	0.0	112.0	30.0	7.0	15.0	27.0
DDX3X_3_left	DDX3X	5	0.007393472789982875	5135.120153889136	0.0	0.0	396.5540542755649	7.751419227273458e-87	8.108627486594817e-87	7244.581341022259	0.0	0.0	-0.0652663642045333	2.513651189109817e-149	4.2947526031076295e-148	16.0	20.0	434.0	52.0	483.0
DDX3X_3_right	DDX3X	6	0.01863650051242009	7021.713186380826	0.0	0.0	13495.220382661772	0.0	0.0	9459.290770535574	0.0	0.0	-0.0385315522606862	7.745313030921578e-87	6.259050260123113e-86	11.0	16.0	222.0	26.0	420.0
DDX52_5_left	DDX52	1	0.0	5.198514463980898	0.0743287667457869	0.0794055126356042							-0.2703292592615144	2.42561479932888e-06	3.700300127547629e-06	570.5			542.5	585.0
DDX52_5_right	DDX52	2	0.0	55.60495898138706	8.424353338589637e-13	1.2412694532704537e-12							0.1465478664365455	0.0009632140757994	0.0012687269104142	414.0			542.5	61.0
DDX52_center_left	DDX52	3	0.0	31.07263546551786	1.789216685482176e-07	2.2880968095264726e-07							-0.4165939711372599	0.0511048397023381	0.060158846736217	477.0			542.5	593.0
DDX52_center_right	DDX52	4	0.0	25.744067482106598	2.5688974958191533e-06	3.185015187905861e-06							0.0099447626504001	0.8759840401744641	0.8848622567978539	492.0			542.5	279.0
DDX52_3_left	DDX52	5	0.00011164462644112771	51.992300622119984	5.128795338834026e-12	7.466742617395598e-12	1327.496921558166	5.466459210789839e-289	6.363519183842531e-289	65.72825938958493	2.8541733391591386e-29	3.247605754331451e-29	0.1711394699577136	9.244761394028678e-05	0.0001310039647779	419.0	399.0	390.0	358.0	44.0
DDX52_3_right	DDX52	6	0.0	30.822087437750397	2.0280037444097475e-07	2.588038251234196e-07							0.3139205358188038	1.7487659633520466e-07	2.9129862007925453e-07	478.0			542.5	8.0
DDX55_5_left	DDX55	1	1.6873211672507056e-05	38.14913657793779	5.200202400367632e-09	6.987056088599682e-09	11924.140361407772	0.0	0.0	141.48908278327224	3.5995284856028515e-62	4.577551631550965e-62	0.1072776934662552	1.2941342745247225e-19	3.2653683382522533e-19	454.0	357.0	240.0	427.0	84.0
DDX55_5_right	DDX55	2	3.290718418995511e-05	33.420608627444935	5.5310431376394216e-08	7.148170156695014e-08	1342.4082896281143	3.1604118146642998e-292	3.6885011924359693e-292	260.5875774897243	6.956787230320927e-114	1.028788730477427e-113	0.0285548267504362	0.0004493257403195	0.0006038130173283	472.0	307.0	389.0	415.0	212.0
DDX55_center_left	DDX55	3	0.0	27.76474980649134	9.353220735838688e-07	1.1739639195188477e-06							-0.118056104853312	1.913045461872831e-17	4.5943822738953933e-17	486.0			542.5	541.0
DDX55_center_right	DDX55	4	6.516287017518013e-05	136.09884526328338	2.7958331783043598e-30	5.7422836322076085e-30	3268.710029438912	0.0	0.0	210.09576028898903	5.8313943961413876e-92	8.022585017721788e-92	0.029502829487552	0.0034727556093327	0.0043998047762308	297.0	330.0	335.0	387.0	209.0
DDX55_3_left	DDX55	5	0.0	16.380497777772813	0.0002773448475994	0.0003259737129782							0.0132826697776153	0.3677689623146948	0.3948399272247531	519.0			542.5	269.0
DDX55_3_right	DDX55	6	0.00020171901023140478	139.15527644646184	6.064788439438104e-31	1.2669592287867272e-30	6952.641274938537	0.0	0.0	139.51913039834724	2.580296798538477e-61	3.254040962601302e-61	-0.0489183065838503	1.0465131227270889e-11	2.100049823459058e-11	292.0	360.0	290.0	327.0	447.0
DDX59_5_left	DDX59	1	3.800357455685479e-05	2.162462141698988	0.339177716721659	0.3483138168353737	460.4666064560209	1.0255264304124496e-100	1.0827651149005863e-100	8.74532826009154	0.0001592091926205	0.00016390243412631975	-0.0349096759589853	1.2084019619283077e-07	2.0298437450368766e-07	594.0	441.0	430.0	409.0	411.0
DDX59_5_right	DDX59	2	0.0017896577441464485	27.66904672184906	9.811668003228429e-07	1.2289768956815894e-06	59509.48986599357	0.0	0.0	375.60982236122703	8.019268905224228e-164	1.3143494884374727e-163	0.2176003524290717	1.370268498796515e-224	4.0971028114015784e-223	487.0	277.0	96.0	136.0	22.0
DDX59_center_left	DDX59	3	0.0014653355178713891	270.6402056154868	1.7030447507016852e-59	4.923494302976437e-59	88704.45040330115	0.0	0.0	2280.402445373111	0.0	0.0	-0.0546751620842236	6.402978204444077e-27	1.924111038320381e-26	211.0	80.0	65.0	156.0	459.0
DDX59_center_right	DDX59	4	0.00012807183194702798	89.7426290463105	3.255634985695486e-20	5.706716497914501e-20	5402.438615999571	0.0	0.0	146.81370342395076	1.7543339555182812e-64	2.237268583722752e-64	0.0126952581544789	0.0453660289087454	0.0535086494821099	348.0	356.0	309.0	353.0	270.0
DDX59_3_left	DDX59	5	0.0004755578553934777	70.04145900028013	6.175760221715302e-16	9.6348177372029e-16	79917.65184778205	0.0	0.0	1390.2587981295903	0.0	0.0	-0.0556836828678899	2.5738927491469563e-20	6.63443044823224e-20	391.0	127.0	74.0	262.0	462.0
DDX59_3_right	DDX59	6	0.0002217628978029515	109.03071958767042	2.1099883750585824e-24	3.9002815417749555e-24	165304.60940661456	0.0	0.0	781.2711037422815	0.0	0.0	-0.0312870351047674	8.652759916217627e-05	0.0001229061859833	330.0	187.0	30.0	322.0	401.0
DDX6_5_left	DDX6	1	7.47778973532386e-06	10.25295954542836	0.0059374248133625	0.0066455580479837	1776.1812602801824	0.0	0.0	27.76135362716096	8.781283376295539e-13	9.271401518228313e-13	-0.0450381354307659	0.0757637460441136	0.088145369911245	545.0	430.0	364.0	441.0	439.0
DDX6_5_right	DDX6	2	0.0	15.913874061926654	0.0003502242021599	0.0004092658301102							0.2614585448630221	6.30999292544652e-34	2.1686067640327694e-33	522.0			542.5	13.0
DDX6_center_left	DDX6	3	0.0	214.5506904252913	2.5757845261805544e-47	6.492680004008834e-47							-0.0950349600059242	5.969148771230847e-10	1.1154846766237644e-09	242.0			542.5	514.0
DDX6_center_right	DDX6	4	0.0	118.4618836724419	1.8894212809447107e-26	3.6243615766549484e-26							-0.0444976935186361	0.0679383254904925	0.0793498411002237	318.0			542.5	436.0
DDX6_3_left	DDX6	5	0.0	74.46415756137863	6.76571400621602e-17	1.0832245521763179e-16							-0.0161095440007501	0.7406246070060598	0.7583793064890818	381.0			542.5	353.0
DDX6_3_right	DDX6	6	0.0	11.535959977692418	0.0031260658284282	0.0035444240805599							0.1375547844263437	2.2641793784843985e-06	3.4628625788584915e-06	538.0			542.5	66.0
DGCR8_5_left	DGCR8	1	8.595211457198414e-06	4.078429559729965	0.1301308521367762	0.1363914429612259	959.708730683924	3.99849921231053e-209	4.526979158077258e-209	156.57372840964572	1.0139220152123035e-68	1.3114546863429794e-68	0.0883786136038969	3.146377858330295e-08	5.3912147830415945e-08	582.0	351.0	401.0	439.0	105.0
DGCR8_5_right	DGCR8	2	7.961596109224724e-05	84.55086301126829	4.365292778928963e-19	7.438068701527003e-19	4864.61900475228	0.0	0.0	121.89200095484914	1.164324680634467e-53	1.4442715983826448e-53	-0.0464292911708618	5.238713362108702e-05	7.548796603713263e-05	358.0	366.0	314.0	377.0	442.0
