Interaction Term	Same Position	K562 - # Interaction Rows	K562 - Mean PSI (Interaction Rows)	K562 - # Single Binders	K562 - Mean PSI (Single Binders)	K562 - Difference in Mean PSI(Interaction - Single)	K562 - Interaction Beta Coefficient	K562 - Interaction P-value	K562 - Beta (trained on All Data and All Position PPI)	K562 - P-value (trained on All Data and All Position PPI)	HepG2 - # Interaction Rows	HepG2 - Mean PSI (Interaction Rows)	HepG2 - # Single Binders	HepG2 - Mean PSI (Single Binders)	HepG2 - Difference in Mean PSI(Interaction - Single)	HepG2 - Interaction Beta Coefficient	HepG2 - Interaction P-value	HepG2 - Beta (trained on All Data and All Position PPI)	HepG2 - P-value (trained on All Data and All Position PPI)
IGF2BP2-3_PCBP1-2_interaction	False	460.0	0.9815391304347828	27869.0	0.7726001291757868	0.2089390012589959	0.1063731413786912	2.4395047179225347e-10	0.2093639588698423	6.2651132113478745e-15									
IGF2BP2-3_PCBP1-3_interaction	True	1731.0	0.8426464471403813	17486.0	0.8287795379160472	0.013866909224334	-0.0668944375944051	1.5437703272182817e-11	-0.1388695687695615	1.5725130394835546e-08									
IGF2BP2-3_PCBP1-4_interaction	False	1697.0	0.862985268120212	20320.0	0.8666439222440945	-0.0036586541238824	-0.1552016419399945	9.146695131597365e-57	-0.0337411617414148	0.0896248114881815									
IGF2BP2-3_PCBP1-5_interaction	False	241.0	0.9897759336099584	19880.0	0.8481379275653923	0.1416380060445661	0.0350079064624149	0.1279725115031887	-0.1364362527259252	1.4592548528340268e-05									
IGF2BP2-3_PCBP1-6_interaction	False	1040.0	0.8502764423076923	23407.0	0.7963810184987398	0.0538954238089525	-0.0477539045929877	4.755845699614927e-05	0.105117240338302	1.441971080073165e-07									
IGF2BP2-3_PTBP1-1_interaction	False	20.0	0.991325	16512.0	0.8463349987887597	0.1449900012112402	0.1137811226760083	0.1454413157946646	-0.0746549673675672	0.2803240161584391									
IGF2BP2-3_PTBP1-2_interaction	False	25.0	0.92176	15125.0	0.8405511404958678	0.0812088595041322	0.1324767011895138	0.0584666406769367	-0.1472839215115128	0.44817401991294									
IGF2BP2-3_PTBP1-3_interaction	True	11.0	0.993318181818182	24430.0	0.7369153704461727	0.2564028113720091	0.2194710731869189	0.0368300911991279	0.0477501723928961	0.679118737327798									
IGF2BP2-3_PTBP1-4_interaction	False	4.0	0.999375	18887.0	0.7711275480489226	0.2282474519510774	0.2604952835588506	0.1349645538901381	0.0337566755289286	0.6662883257322529									
IGF2BP2-3_PTBP1-5_interaction	False	18.0	0.9990555555555554	19139.0	0.8192140916453315	0.1798414639102238	0.1312785243023675	0.1107200080448618	0.2360818721253273	0.119728404605455									
IGF2BP2-3_PTBP1-6_interaction	False	0.0		16171.0	0.825816585245192				-1.4704027814342356e-15	0.0676252645095594									
IGF2BP2-3_RBFOX2-1_interaction	False	63.0	0.9940873015873016	21880.0	0.8273029707495431	0.1667843308377584	0.0681562533095924	0.1227723925839548	-0.1722473241723446	0.0036460675924343									
IGF2BP2-3_RBFOX2-2_interaction	False	4.0	0.999375	27666.0	0.7927353972384876	0.2066396027615125	0.0968582130220216	0.5784547131247044	-0.1045031780533458	0.6114858853079406									
IGF2BP2-3_RBFOX2-3_interaction	True	0.0		36003.0	0.7746051856789712				2.409672263758083e-15	1.2481403132697922e-05									
IGF2BP2-3_RBFOX2-4_interaction	False	7.0	0.990857142857143	30442.0	0.7690478450824519	0.221809297774691	0.1132571645457416	0.3901316929010126	-1.018498085270154	5.257443854499776e-05									
IGF2BP2-3_RBFOX2-5_interaction	False	136.0	0.9253786764705884	32715.0	0.7825813694024147	0.1427973070681736	0.0155296586002312	0.6066183827039386	0.1531479232123464	0.4883856924729109									
IGF2BP2-3_RBFOX2-6_interaction	False	265.0	0.7872660377358491	19012.0	0.8700548863875448	-0.0827888486516956	-0.2092379164600058	2.0414893541869896e-21	-0.1276151238007479	0.4256007076482674									
IGF2BP2-4_PCBP1-1_interaction	False	660.0	0.8478189393939395	29458.0	0.8670869712811461	-0.0192680318872066	-0.0410712834531144	0.0041677838131336	-0.0203499514816186	0.4147399329320609									
IGF2BP2-4_PCBP1-2_interaction	False	1529.0	0.8806039895356442	36887.0	0.8190383603979722	0.061565629137672	0.0005037177353644	0.958289434512062	-0.0998181295416561	2.7634474957866974e-08									
IGF2BP2-4_PCBP1-3_interaction	False	1578.0	0.9034416983523448	28948.0	0.8645904725715076	0.0388512257808371	0.0053938456152811	0.5859009823441272	0.0315536740271968	0.176314713095688									
IGF2BP2-4_PCBP1-4_interaction	True	2797.0	0.9203369681801932	29276.0	0.8833500990572482	0.0369868691229449	-0.0751658452085256	1.763699236634269e-21	-0.0159586655920491	0.2797665198154921									
IGF2BP2-4_PCBP1-5_interaction	False	1162.0	0.8966587779690189	29194.0	0.881152462834829	0.0155063151341899	-0.0570736317716815	3.593530635180733e-07	0.063509900374064	0.0057059892904415									
IGF2BP2-4_PCBP1-6_interaction	False	1873.0	0.8872568072610786	32897.0	0.8376431741496184	0.0496136331114601	-0.0005386498038475	0.9521610895787778	-0.0329664004120181	0.0583865708819049									
IGF2BP2-4_PTBP1-1_interaction	False	28.0	0.9914642857142856	27652.0	0.8834428070302328	0.1080214786840527	0.104608071861064	0.1131104275803926	-0.2208207041140025	0.000432424901216									
IGF2BP2-4_PTBP1-2_interaction	False	31.0	0.9366290322580646	26269.0	0.8820853096806122	0.0545437225774524	0.1382613485161453	0.0277875334936397	0.2594674439609857	0.2267160175625755									
IGF2BP2-4_PTBP1-3_interaction	False	78.0	0.6827371794871795	35452.0	0.8007541041408102	-0.1180169246536306	-0.1015018479486494	0.0103578274791997	-0.1640126514538841	0.0470731423256093									
IGF2BP2-4_PTBP1-4_interaction	True	162.0	0.8928827160493826	29727.0	0.8326818380596764	0.0602008779897061	0.1516304827071223	4.6321638000324175e-08	0.195829559379646	0.0084689674057604									
IGF2BP2-4_PTBP1-5_interaction	False	102.0	0.9794950980392158	30127.0	0.8625231022006837	0.116971995838532	0.1054771861758084	0.0024267395088558	-0.3895787551803658	0.0005126623765978									
IGF2BP2-4_PTBP1-6_interaction	False	0.0		27327.0	0.8718273502396897				-3.311944126557986e-16	0.6606244766914796									
IGF2BP2-4_RBFOX2-1_interaction	False	154.0	0.9669253246753248	32854.0	0.8643993729835029	0.1025259516918217	0.033041554965188	0.2440241309789305	0.2485788352734506	4.368183995982745e-06									
IGF2BP2-4_RBFOX2-2_interaction	False	10.0	0.9936	38810.0	0.8345809456325689	0.1590190543674312	0.0814183696638709	0.4598761027095075	-0.459959964893803	0.0380514163581214									
IGF2BP2-4_RBFOX2-3_interaction	False	0.0		47159.0	0.8133814648317395				2.813100699867304e-15	0.0252960682409996									
IGF2BP2-4_RBFOX2-4_interaction	True	29.0	0.6603620689655173	41554.0	0.8147728618183568	-0.1544107928528395	-0.227542518015201	0.0004406950695768	-0.0711663205526615	0.6453439839194473									
IGF2BP2-4_RBFOX2-5_interaction	False	185.0	0.9421756756756756	43773.0	0.8218626436387727	0.120313032036903	0.0232500049989112	0.3678040367503391	-0.2083150124251572	2.9458197088888197e-05									
IGF2BP2-4_RBFOX2-6_interaction	False	308.0	0.8155811688311688	30082.0	0.8951028023402698	-0.079521633509101	-0.1880065698225418	2.6552812423056594e-20	-0.1019619851227179	0.6372960138478548									
IGF2BP2-5_PCBP1-1_interaction	False	146.0	0.9731198630136988	22796.0	0.6911453325144762	0.2819745304992225	0.3151023738928015	5.0630277030073155e-27	-0.2549049904344019	8.912927156009949e-05									
IGF2BP2-5_PCBP1-2_interaction	False	205.0	0.9800853658536586	31845.0	0.6870984769979589	0.2929868888556997	0.3264678985768196	5.866634065794544e-40	0.3508922071248307	1.3945858567488062e-15									
IGF2BP2-5_PCBP1-3_interaction	False	930.0	0.7515543010752689	22554.0	0.7031687062161922	0.0483855948590766	0.0603058458765182	1.1610087112828217e-06	-0.1888209761337105	2.0819648916489368e-09									
IGF2BP2-5_PCBP1-4_interaction	False	1088.0	0.8155533088235294	25004.0	0.7443772796352585	0.0711760291882709	0.0336336970562772	0.0033615669296239	0.2112832803074538	6.98241676591437e-16									
IGF2BP2-5_PCBP1-5_interaction	True	1040.0	0.7878360576923077	21748.0	0.7148810005517748	0.0729550571405328	0.0602072185565619	4.0945372766876446e-07	-0.1706962022065985	3.523555923247757e-26									
IGF2BP2-5_PCBP1-6_interaction	False	965.0	0.7429476683937825	27023.0	0.6965715686637309	0.0463760997300515	0.0709025789119621	3.5275563919149604e-09	-0.1678955261567083	3.330154960688204e-22									
IGF2BP2-5_PTBP1-1_interaction	False	8.0	0.9918125	20002.0	0.69224800019998	0.29956449980002	0.3382870837908693	0.0061412445158001	-0.146165736746431	0.0340455757374895									
IGF2BP2-5_PTBP1-2_interaction	False	0.0		18641.0	0.6763210664663912				-8.408683966911036e-16	0.3999161457173836									
IGF2BP2-5_PTBP1-3_interaction	False	0.0		27918.0	0.6401809764309765				7.542392054136473e-16	0.3927807470162928									
IGF2BP2-5_PTBP1-4_interaction	False	0.0		22361.0	0.6448798354277536				2.058801639111274e-15	0.0103185791452547									
IGF2BP2-5_PTBP1-5_interaction	True	0.0		22641.0	0.6873716487787642				2.066935890115309e-15	0.0092282368885748									
IGF2BP2-5_PTBP1-6_interaction	False	0.0		19637.0	0.6723102816112441				-3.1406199110732296e-15	1.0421385261836169e-07									
IGF2BP2-5_RBFOX2-1_interaction	False	39.0	0.9977820512820514	25394.0	0.7086986689769237	0.2890833823051277	0.2963622966141963	1.2296101228276557e-07	0.738972052494684	1.9419888123596407e-35									
IGF2BP2-5_RBFOX2-2_interaction	False	0.0		31140.0	0.6996688985228003				-3.678181721196161e-16	0.5194363650162517									
IGF2BP2-5_RBFOX2-3_interaction	False	319.0	0.2172774294670846	38831.0	0.7107044500527929	-0.4934270205857083	-0.4817591590812654	7.112468352696223e-130	-1.1538086098270006	5.4003265618112e-112									
IGF2BP2-5_RBFOX2-4_interaction	False	0.0		33922.0	0.6860769854371794				-1.0953908895770809e-15	0.0686265796196599									
IGF2BP2-5_RBFOX2-5_interaction	True	0.0		36453.0	0.70506486434587				-1.0569157147115706e-15	0.075086656436971									
IGF2BP2-5_RBFOX2-6_interaction	False	201.0	0.7258059701492537	22606.0	0.7305510705122534	-0.0047451003629996	-0.0439656558743697	0.0796138154094043	-0.3901814506293209	0.0118907415573899									
IGF2BP2-6_PCBP1-1_interaction	False	611.0	0.8237700490998364	38181.0	0.7220802493386763	0.1016897997611601	0.1331144808247736	2.5179050612277685e-19	0.2469390117591968	7.633429537068873e-22									
IGF2BP2-6_PCBP1-2_interaction	False	1645.0	0.7779182370820668	45280.0	0.7124564487632509	0.0654617883188158	0.0915993894609122	4.9130054554851306e-23	-0.0629144779188651	3.1224819272852946e-05									
IGF2BP2-6_PCBP1-3_interaction	False	1294.0	0.7960544822256568	38141.0	0.7271404000943865	0.0689140821312702	0.0750112222769641	1.7291165883224759e-12	0.0730918057658249	0.0125346770116216									
IGF2BP2-6_PCBP1-4_interaction	False	1942.0	0.8470553553038106	39611.0	0.7481251041377395	0.0989302511660711	0.0320037827338592	0.0003081874399478	-0.1480994593724285	2.963560557655457e-11									
IGF2BP2-6_PCBP1-5_interaction	False	1116.0	0.8449484767025089	37911.0	0.7342697106380734	0.1106787660644355	0.0857748512837891	4.102079319710484e-14	0.0177108138923607	0.3730351251306257									
IGF2BP2-6_PCBP1-6_interaction	True	2998.0	0.8230043362241495	39272.0	0.7093985918720718	0.1136057443520777	0.14985309683655	3.387756456042923e-89	0.0223653094211491	0.0242340534608316									
IGF2BP2-6_PTBP1-1_interaction	False	53.0	0.9838207547169814	36227.0	0.7258349159466696	0.2579858387703118	0.2958898835530159	8.3662107995722e-10	-0.0062101243567026	0.9718832058894894									
IGF2BP2-6_PTBP1-2_interaction	False	83.0	0.9943554216867472	34790.0	0.7179974417936188	0.2763579798931282	0.4001292603059243	5.743924597928991e-25	0.0182037759776016	0.9187608332918108									
IGF2BP2-6_PTBP1-3_interaction	False	192.0	0.2112109374999999	43849.0	0.691654553125499	-0.480443615625499	-0.3844734331877231	1.18597918971201e-51	-0.4595835380551036	6.027858632595894e-79									
IGF2BP2-6_PTBP1-4_interaction	False	95.0	0.3338157894736842	38486.0	0.6987898456581614	-0.3649740561844772	-0.2219230625406661	7.534383424857984e-10	-0.3203832911486983	0.0003296528616342									
IGF2BP2-6_PTBP1-5_interaction	False	54.0	0.989824074074074	38848.0	0.7205718054983525	0.2692522685757215	0.3111881028987628	6.703890955248028e-11	0.7764098043208728	6.174375949201562e-23									
IGF2BP2-6_PTBP1-6_interaction	True	7.0	0.9970714285714284	35938.0	0.7158186599142968	0.2812527686571316	0.3921880686548587	0.0029536962146136	-0.2734150950190882	0.2318778481280489									
IGF2BP2-6_RBFOX2-1_interaction	False	432.0	0.9619236111111112	40923.0	0.7277157588642085	0.2342078522469027	0.2345888694486355	4.244289684548765e-42	-0.1470094903666207	5.4733104985826896e-05									
IGF2BP2-6_RBFOX2-2_interaction	False	151.0	0.9447483443708607	47153.0	0.7218897737153521	0.2228585706555087	0.2327736660432539	3.887602606721142e-16	0.5290961296846648	7.569609789462417e-31									
IGF2BP2-6_RBFOX2-3_interaction	False	384.0	0.3482591145833333	55016.0	0.7271596899083903	-0.378900575325057	-0.3817783801726127	2.819910331698544e-99	0.5508070245351306	7.2454381261675245e-34									
IGF2BP2-6_RBFOX2-4_interaction	False	21.0	0.9988809523809524	50195.0	0.7125818009761927	0.2862991514047597	0.308981053950948	4.996384092197012e-05	-0.4358995012973191	0.0004530329103826									
IGF2BP2-6_RBFOX2-5_interaction	False	23.0	0.9996739130434784	52722.0	0.7244155665566556	0.2752583464868228	0.2762189687699277	0.000148126860315	0.5309946538348722	3.0059797582930985e-06									
IGF2BP2-6_RBFOX2-6_interaction	True	216.0	0.7446412037037037	38891.0	0.7462348486796432	-0.0015936449759395	-0.0624753962714385	0.0096526182593918	-0.0592605958073096	0.7368600197162003									
MBNL1-1_RBFOX2-1_interaction	True	44.0	0.0675568181818181	12066.0	0.6958280706116361	-0.628271252429818	-0.4145980130299105	8.28201472015625e-15	-0.534275580451486	1.1398991813895208e-27									
MBNL1-1_RBFOX2-2_interaction	False	4.0	0.9935	17814.0	0.6796355113955315	0.3138644886044685	0.5517217501332192	0.001579266058582	-0.6358921509620591	0.0005308161791036									
MBNL1-1_RBFOX2-3_interaction	False	0.0		26151.0	0.690729723528737				8.805129203122873e-16	0.1113179081358462									
MBNL1-1_RBFOX2-4_interaction	False	3.0	0.5	20598.0	0.6601315176230702	-0.1601315176230702	0.0817514789378351	0.6850150400405756	0.0642671986422799	0.1196859837781288									
MBNL1-1_RBFOX2-5_interaction	False	0.0		23135.0	0.6928469850875297				7.721124537460303e-16	0.0830353731127544									
MBNL1-1_RBFOX2-6_interaction	False	0.0		9690.0	0.7362122807017544				1.4756689010311238e-15	0.0283032157433392									
MBNL1-2_RBFOX2-1_interaction	False	163.0	0.8900460122699385	12614.0	0.6841085302045345	0.2059374820654039	0.3868959822425031	5.304276848211709e-42	-0.4181293828556954	0.001421110509797									
MBNL1-2_RBFOX2-2_interaction	True	207.0	0.8387415458937197	18194.0	0.6752462075409476	0.1634953383527722	0.3630813423851685	5.1265592667604355e-46	0.438484779866977	4.402877622690673e-13									
MBNL1-2_RBFOX2-3_interaction	False	158.0	0.8863797468354431	26621.0	0.6874599188610496	0.1989198279743934	0.4018753977969957	2.65594829378673e-44	0.4425388718879506	0.0003649234522499									
MBNL1-2_RBFOX2-4_interaction	False	0.0		21390.0	0.6600319074333801				6.520251873643398e-16	0.2254756653296507									
MBNL1-2_RBFOX2-5_interaction	False	0.0		23921.0	0.6917231094017807				7.082968919161795e-16	0.0822900810210278									
MBNL1-2_RBFOX2-6_interaction	False	10.0	0.9913999999999998	10456.0	0.729893123565417	0.2615068764345828	0.3963982324763015	0.0003373875774511	-0.2549581530665041	0.1074654392426612									
MBNL1-3_RBFOX2-1_interaction	False	0.0		13544.0	0.7163749261665683				-1.0657270384092786e-15	0.0247292798922974									
MBNL1-3_RBFOX2-2_interaction	False	2.0	0.997	19208.0	0.6982383642232404	0.2987616357767596	0.336983989055109	0.1720367385190219	-0.1114798667015245	0.6587019775192768									
MBNL1-3_RBFOX2-3_interaction	True	512.0	0.7502548828125	26517.0	0.7012779537655088	0.0489769290469911	0.1011166348183021	3.0890426620620283e-09	0.1465287246142195	1.46405639159287e-13									
MBNL1-3_RBFOX2-4_interaction	False	193.0	0.8627590673575128	21608.0	0.6742011986301368	0.188557868727376	0.2417292993985174	1.835908356671729e-20	0.057744410171612	0.2737686664863127									
MBNL1-3_RBFOX2-5_interaction	False	0.0		24525.0	0.7066173496432213				8.09474151972681e-16	0.0775540905583532									
MBNL1-3_RBFOX2-6_interaction	False	0.0		11080.0	0.7612520306859206				5.420198768526296e-16	0.3022512494559388									
MBNL1-4_RBFOX2-1_interaction	False	0.0		12571.0	0.7111680455015511				1.2030719034311228e-15	0.0367476356902926									
MBNL1-4_RBFOX2-2_interaction	False	12.0	0.0172916666666666	18215.0	0.6946388690639581	-0.6773472023972914	-0.5978817806979367	3.256535734995372e-09	-0.9578604051774886	2.638574476734857e-19									
MBNL1-4_RBFOX2-3_interaction	False	458.0	0.4183897379912664	25652.0	0.7102103149851863	-0.2918205769939199	-0.2631027512470277	2.5474335185366338e-45	0.0002582441451113	0.9936538998361794									
MBNL1-4_RBFOX2-4_interaction	True	439.0	0.5715626423690205	20143.0	0.6770016382862533	-0.1054389959172327	-0.0331506611557229	0.0801378466369616	0.1058789446611468	0.0199652830412347									
MBNL1-4_RBFOX2-5_interaction	False	187.0	0.1326550802139037	23178.0	0.7126451376305116	-0.5799900574166079	-0.5419487560755633	1.5332377347688566e-90	-0.6233125358767259	2.3515478115930942e-09									
MBNL1-4_RBFOX2-6_interaction	False	0.0		10107.0	0.7590960720292868				-2.8137798288895444e-16	0.6286074615475081									
MBNL1-5_RBFOX2-1_interaction	False	2.0	0.98625	12470.0	0.6988226142742582	0.2874273857257419	0.4323473615552107	0.0797834317515691	0.5461481505936516	0.0110897269465397									
MBNL1-5_RBFOX2-2_interaction	False	109.0	0.0473899082568807	17924.0	0.6929870843561704	-0.6455971760992897	-0.5156390907437417	1.5151444812718438e-50	-1.3974378198490394	2.1949942448909248e-10									
MBNL1-5_RBFOX2-3_interaction	False	147.0	0.0954183673469387	26177.0	0.7010611032585858	-0.6056427359116471	-0.4782669055151634	3.0616637789282564e-57	-0.9738605729408486	0.0001576768529327									
MBNL1-5_RBFOX2-4_interaction	False	129.0	0.1195387596899224	20666.0	0.6719251185522114	-0.5523863588622889	-0.4187267679176063	1.998530053665216e-39	1.4532271542954789	1.1630239769956193e-07									
MBNL1-5_RBFOX2-5_interaction	True	342.0	0.5892616959064327	22771.0	0.7001192964735848	-0.1108576005671521	0.0581588704961611	0.0053826582639369	0.6961227061423675	6.490204006085142e-171									
MBNL1-5_RBFOX2-6_interaction	False	3.0	0.9988333333333334	10004.0	0.7441383946421432	0.2546949386911902	0.3799567645069521	0.0594079947931451	0.5998066274996208	0.0013701893936597									
MBNL1-6_RBFOX2-1_interaction	False	105.0	0.9798809523809524	11600.0	0.7346400431034483	0.245240909277504	0.1524262607018399	1.9303100673434536e-05	0.353051633539081	7.202294325600043e-18									
MBNL1-6_RBFOX2-2_interaction	False	8.0	0.9955625	17462.0	0.7115358492727064	0.2840266507272936	0.1793892103039063	0.147124024694434	0.2497283199161065	0.1060000739531728									
MBNL1-6_RBFOX2-3_interaction	False	21.0	0.0068809523809523	25765.0	0.7137115078594992	-0.7068305554785468	-0.828865037664117	3.58228353411017e-27	0.3104410355429762	0.1926647619741925									
MBNL1-6_RBFOX2-4_interaction	False	0.0		20260.0	0.6873732477788747				-9.233412429469918e-16	0.1284846556502397									
MBNL1-6_RBFOX2-5_interaction	False	21.0	0.3288571428571429	22749.0	0.7183171128401248	-0.3894599699829819	-0.5058449801370848	4.446738409210753e-11	-0.1569154002222209	0.2211724025589104									
