run_id	run_name	state	sweep_name	sweep_id	model.name	dataset.name	model.n_jobs	training.seed	dataset.window	model.max_depth	model.objective	model.reg_alpha	model.subsample	dataset.cell_line	model.eval_metric	model.n_estimators	training.criterion	model.learning_rate	training.batch_size	training.wandb.track	dataset.target_fields	training.wandb.entity	dataset.min_read_count	model.colsample_bytree	training.profile.plots	training.wandb.project	dataset.fold_filter.seed	dataset.fold_filter.side	training.profile.metrics	training.wandb.save_code	dataset.three_exon_combos	training.wandb.save_model	training.wandb.save_plots	training.data_split.method	model.early_stopping_rounds	dataset.fold_filter.num_folds	training.data_split.num_folds	training.wandb.save_artifacts	dataset.fold_filter.fold_index	dataset.fold_filter.group_column	training.data_split.group_column	training.data_split.validate_frac_of_train	dataset.features.binding_matrix.in_silico_kd	dataset.features.binding_matrix.binding_format	holdout_fold_mean_mean_absolute_error	holdout_fold_mean_r2_score	holdout_fold_mean_rmse	holdout_loss	holdout_mean_absolute_error	holdout_r2_score	holdout_rmse	model.reg_lambda	model.min_child_weight	model.gamma
xd5mh79i	gentle-sweep-5	finished	1D_min_child_weight	fwahgbgp	XGBRegressor	RBPSEDataset	-1	500	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1839	0.2727	0.2847	0.0811	0.1838	0.2731	0.2848		1.0	
gjpwptfl	rare-sweep-13	finished	1D_min_child_weight	fwahgbgp	XGBRegressor	RBPSEDataset	-1	400	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.184	0.2821	0.283	0.08008	0.184	0.2822	0.283		2.0	
k3vz94zy	exalted-sweep-7	finished	1D_min_child_weight	fwahgbgp	XGBRegressor	RBPSEDataset	-1	700	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1842	0.2788	0.2835	0.08039	0.1841	0.2794	0.2835		1.0	
t3qog4jg	treasured-sweep-8	finished	1D_min_child_weight	fwahgbgp	XGBRegressor	RBPSEDataset	-1	800	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.183	0.2793	0.2835	0.08033	0.1829	0.28	0.2834		1.0	
y3yhg6u1	polished-sweep-11	finished	1D_min_child_weight	fwahgbgp	XGBRegressor	RBPSEDataset	-1	200	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1834	0.2797	0.2833	0.08037	0.1834	0.2796	0.2835		2.0	
yl3gsnd0	logical-sweep-9	finished	1D_min_child_weight	fwahgbgp	XGBRegressor	RBPSEDataset	-1	900	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1829	0.2767	0.2839	0.08062	0.1829	0.2774	0.2839		1.0	
z5dda7qj	breezy-sweep-10	finished	1D_min_child_weight	fwahgbgp	XGBRegressor	RBPSEDataset	-1	100	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1849	0.2777	0.2839	0.08058	0.1849	0.2778	0.2839		2.0	
zzi6ia2r	distinctive-sweep-12	finished	1D_min_child_weight	fwahgbgp	XGBRegressor	RBPSEDataset	-1	300	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.183	0.2824	0.2829	0.08004	0.183	0.2826	0.2829		2.0	
d64pq3ui	hopeful-sweep-16	finished	1D_min_child_weight	fwahgbgp	XGBRegressor	RBPSEDataset	-1	700	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1846	0.2781	0.2837	0.08046	0.1846	0.2788	0.2837		2.0	
fctbcn0e	celestial-sweep-14	finished	1D_min_child_weight	fwahgbgp	XGBRegressor	RBPSEDataset	-1	500	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1849	0.2729	0.2847	0.08107	0.1847	0.2734	0.2847		2.0	
uvdcunrp	deep-sweep-15	finished	1D_min_child_weight	fwahgbgp	XGBRegressor	RBPSEDataset	-1	600	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1848	0.2782	0.2836	0.08049	0.1848	0.2786	0.2837		2.0	
qzzox8do	easy-sweep-17	finished	1D_min_child_weight	fwahgbgp	XGBRegressor	RBPSEDataset	-1	800	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1829	0.2797	0.2834	0.08028	0.1828	0.2804	0.2833		2.0	
60nrkuh9	valiant-sweep-18	finished	1D_min_child_weight	fwahgbgp	XGBRegressor	RBPSEDataset	-1	900	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1831	0.2771	0.2838	0.08057	0.1831	0.2778	0.2839		2.0	
l1qintk3	fresh-sweep-20	finished	1D_min_child_weight	fwahgbgp	XGBRegressor	RBPSEDataset	-1	200	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1835	0.2811	0.2831	0.0802	0.1835	0.2811	0.2832		3.0	
p93hoihd	floral-sweep-21	finished	1D_min_child_weight	fwahgbgp	XGBRegressor	RBPSEDataset	-1	300	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.184	0.2826	0.2829	0.08003	0.184	0.2827	0.2829		3.0	
qbja3vyi	leafy-sweep-19	finished	1D_min_child_weight	fwahgbgp	XGBRegressor	RBPSEDataset	-1	100	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1835	0.2803	0.2834	0.08029	0.1835	0.2803	0.2834		3.0	
wl0l572q	comfy-sweep-22	finished	1D_min_child_weight	fwahgbgp	XGBRegressor	RBPSEDataset	-1	400	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1846	0.2807	0.2832	0.08023	0.1845	0.2809	0.2833		3.0	
yzvhmpjf	glowing-sweep-23	finished	1D_min_child_weight	fwahgbgp	XGBRegressor	RBPSEDataset	-1	500	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1848	0.2746	0.2844	0.08087	0.1847	0.2751	0.2844		3.0	
cymqgvzh	northern-sweep-24	finished	1D_min_child_weight	fwahgbgp	XGBRegressor	RBPSEDataset	-1	600	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1854	0.2775	0.2838	0.08056	0.1854	0.2779	0.2838		3.0	
5i5whval	unique-sweep-25	finished	1D_min_child_weight	fwahgbgp	XGBRegressor	RBPSEDataset	-1	700	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1848	0.2765	0.284	0.08064	0.1847	0.2772	0.284		3.0	
nfoa0236	volcanic-sweep-26	finished	1D_min_child_weight	fwahgbgp	XGBRegressor	RBPSEDataset	-1	800	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1825	0.2799	0.2834	0.08026	0.1824	0.2806	0.2833		3.0	
uf4aa9l4	happy-sweep-27	finished	1D_min_child_weight	fwahgbgp	XGBRegressor	RBPSEDataset	-1	900	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1835	0.2772	0.2838	0.08056	0.1834	0.2779	0.2838		3.0	
nztocvjn	snowy-sweep-28	finished	1D_min_child_weight	fwahgbgp	XGBRegressor	RBPSEDataset	-1	100	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.184	0.278	0.2838	0.08055	0.1839	0.278	0.2838		4.0	
stsa3b8y	ethereal-sweep-29	finished	1D_min_child_weight	fwahgbgp	XGBRegressor	RBPSEDataset	-1	200	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1844	0.2794	0.2834	0.08039	0.1844	0.2794	0.2835		4.0	
75ra49hs	chocolate-sweep-30	finished	1D_min_child_weight	fwahgbgp	XGBRegressor	RBPSEDataset	-1	300	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1827	0.284	0.2826	0.07986	0.1827	0.2842	0.2826		4.0	
4nipy6xp	playful-sweep-31	finished	1D_min_child_weight	fwahgbgp	XGBRegressor	RBPSEDataset	-1	400	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1832	0.2811	0.2831	0.08019	0.1832	0.2813	0.2832		4.0	
7p80fzcu	polished-sweep-32	finished	1D_min_child_weight	fwahgbgp	XGBRegressor	RBPSEDataset	-1	500	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.184	0.2756	0.2842	0.08078	0.1839	0.276	0.2842		4.0	
y58hiaw3	classic-sweep-33	finished	1D_min_child_weight	fwahgbgp	XGBRegressor	RBPSEDataset	-1	600	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1861	0.2754	0.2842	0.08079	0.1861	0.2759	0.2842		4.0	
ajt68im3	likely-sweep-35	finished	1D_min_child_weight	fwahgbgp	XGBRegressor	RBPSEDataset	-1	800	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1836	0.2802	0.2833	0.08022	0.1835	0.2809	0.2832		4.0	
h3g2vu1k	icy-sweep-34	finished	1D_min_child_weight	fwahgbgp	XGBRegressor	RBPSEDataset	-1	700	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1845	0.2774	0.2838	0.08055	0.1845	0.278	0.2838		4.0	
fwir6jfz	woven-sweep-36	finished	1D_min_child_weight	fwahgbgp	XGBRegressor	RBPSEDataset	-1	900	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1833	0.2758	0.2841	0.08072	0.1832	0.2765	0.2841		4.0	
wcjati5m	fallen-sweep-37	finished	1D_min_child_weight	fwahgbgp	XGBRegressor	RBPSEDataset	-1	100	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1836	0.2799	0.2834	0.08033	0.1836	0.28	0.2834		5.0	
x1nljrcx	breezy-sweep-38	finished	1D_min_child_weight	fwahgbgp	XGBRegressor	RBPSEDataset	-1	200	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1836	0.2815	0.283	0.08017	0.1836	0.2814	0.2831		5.0	
bzwlrdip	fast-sweep-39	finished	1D_min_child_weight	fwahgbgp	XGBRegressor	RBPSEDataset	-1	300	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.182	0.2847	0.2824	0.07978	0.182	0.2849	0.2824		5.0	
td5nsgu5	generous-sweep-40	finished	1D_min_child_weight	fwahgbgp	XGBRegressor	RBPSEDataset	-1	400	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1838	0.2826	0.2828	0.08002	0.1838	0.2827	0.2829		5.0	
51cskl85	dutiful-sweep-41	finished	1D_min_child_weight	fwahgbgp	XGBRegressor	RBPSEDataset	-1	500	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1844	0.2737	0.2845	0.08096	0.1844	0.2743	0.2845		5.0	
8d63vtyg	absurd-sweep-42	finished	1D_min_child_weight	fwahgbgp	XGBRegressor	RBPSEDataset	-1	600	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1846	0.2773	0.2838	0.08059	0.1846	0.2777	0.2839		5.0	
51nhzuz6	wise-sweep-43	finished	1D_min_child_weight	fwahgbgp	XGBRegressor	RBPSEDataset	-1	700	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1851	0.2766	0.284	0.08065	0.1851	0.2771	0.284		5.0	
