Cell Line	Interaction Column	Feature 1	Feature 2	Both - #	Both - Mean	Both - Median	Both - Median Abs. Dev.	XOR_1st_Feature - #	XOR_1st_Feature - Mean	XOR_1st_Feature - Median	XOR_1st_Feature - Median Abs. Dev.	XOR_2nd_Feature - #	XOR_2nd_Feature - Mean	XOR_2nd_Feature - Median	XOR_2nd_Feature - Median Abs. Dev.
HepG2	BUD13_2-CDC40_2-interaction-shap	BUD13_2	CDC40_2	4460	0.7361917040358744	0.998	0.0020000000000000018	114265	0.8147939876602635	0.993	0.007000000000000006	14173	0.7842228885909829	0.984	0.016000000000000014
HepG2	BUD13_2-CDC40_3-interaction-shap	BUD13_2	CDC40_3	602	0.9957624584717607	1.0	0.0	118123	0.8109038967855542	0.993	0.007000000000000006	4604	0.8360453953084275	0.993	0.007000000000000006
HepG2	BUD13_2-CDC40_4-interaction-shap	BUD13_2	CDC40_4	647	0.9662812982998454	0.993	0.007000000000000006	118078	0.8109949863649452	0.994	0.006000000000000005	8216	0.9469448636806231	1.0	0.0
HepG2	BUD13_2-CDC40_5-interaction-shap	BUD13_2	CDC40_5	146	0.9970753424657532	1.0	0.0	118579	0.8116131608463556	0.994	0.006000000000000005	5088	0.881411753144654	0.994	0.006000000000000005
HepG2	BUD13_2-CDC40_6-interaction-shap	BUD13_2	CDC40_6	653	0.9813660030627871	0.998	0.0020000000000000018	118072	0.8109036689477607	0.994	0.006000000000000005	6711	0.8699134257189689	0.998	0.0020000000000000018
HepG2	BUD13_2-EFTUD2_2-interaction-shap	BUD13_2	EFTUD2_2	52117	0.8035960818926646	0.992	0.008000000000000007	66608	0.8182925924813836	0.995	0.0050000000000000044	310003	0.7639225330077453	0.984	0.016000000000000014
HepG2	BUD13_2-EFTUD2_3-interaction-shap	BUD13_2	EFTUD2_3	14954	0.852727230172529	0.992	0.008000000000000007	103771	0.8059493211012709	0.994	0.006000000000000005	107713	0.8848362871705365	0.996	0.0040000000000000036
HepG2	BUD13_2-EFTUD2_4-interaction-shap	BUD13_2	EFTUD2_4	12292	0.949878701594533	0.999	0.0010000000000000009	106433	0.7958992135897701	0.992	0.008000000000000007	141182	0.9374293465172614	0.998	0.0020000000000000018
HepG2	BUD13_2-EFTUD2_5-interaction-shap	BUD13_2	EFTUD2_5	12108	0.8178247439709283	0.993	0.007000000000000006	106617	0.8111617096710657	0.994	0.006000000000000005	97393	0.8860317168585014	0.996	0.0040000000000000036
HepG2	BUD13_2-EFTUD2_6-interaction-shap	BUD13_2	EFTUD2_6	10190	0.8604254170755643	0.996	0.0040000000000000036	108535	0.807279817570369	0.993	0.007000000000000006	120072	0.8225719818109133	0.992	0.008000000000000007
HepG2	BUD13_2-FXR2_2-interaction-shap	BUD13_2	FXR2_2	3055	0.9073414075286416	0.995	0.0050000000000000044	115670	0.8093189418172387	0.993	0.007000000000000006	49314	0.8700630652553027	0.998	0.0020000000000000018
HepG2	BUD13_2-FXR2_3-interaction-shap	BUD13_2	FXR2_3	1266	0.9895513428120063	1.0	0.0	117459	0.8099258294383573	0.993	0.007000000000000006	37102	0.985078270713169	1.0	0.0
HepG2	BUD13_2-FXR2_4-interaction-shap	BUD13_2	FXR2_4	1088	0.9892022058823529	1.0	0.0	117637	0.8102008551731172	0.993	0.007000000000000006	44599	0.9844969169712324	1.0	0.0
HepG2	BUD13_2-FXR2_5-interaction-shap	BUD13_2	FXR2_5	719	0.9115897079276774	1.0	0.0	118006	0.8112334711794317	0.993	0.007000000000000006	49456	0.8850674741184082	0.998	0.0020000000000000018
HepG2	BUD13_2-FXR2_6-interaction-shap	BUD13_2	FXR2_6	1866	0.9120750267952842	0.987	0.013000000000000012	116859	0.8102407003311682	0.994	0.006000000000000005	61185	0.850749432050339	0.997	0.0030000000000000027
HepG2	BUD13_2-PABPN1_2-interaction-shap	BUD13_2	PABPN1_2	5640	0.9252262411347517	0.994	0.006000000000000005	113085	0.8061862669673254	0.994	0.006000000000000005	38090	0.8999484379102126	0.995	0.0050000000000000044
HepG2	BUD13_2-PABPN1_3-interaction-shap	BUD13_2	PABPN1_3	4831	0.9800126267853448	0.998	0.0020000000000000018	113894	0.8047079653010696	0.993	0.007000000000000006	39577	0.9788147914192586	0.999	0.0010000000000000009
HepG2	BUD13_2-PABPN1_4-interaction-shap	BUD13_2	PABPN1_4	5036	0.971476171564734	0.998	0.0020000000000000018	113689	0.8047699953381595	0.993	0.007000000000000006	43314	0.9729987994643764	0.999	0.0010000000000000009
HepG2	BUD13_2-PABPN1_5-interaction-shap	BUD13_2	PABPN1_5	7356	0.8379691408374117	0.995	0.0050000000000000044	111369	0.8101154630103531	0.993	0.007000000000000006	66999	0.8758073702592575	0.994	0.006000000000000005
HepG2	BUD13_2-PABPN1_6-interaction-shap	BUD13_2	PABPN1_6	6915	0.8336766449746926	0.995	0.0050000000000000044	111810	0.8104907968875771	0.993	0.007000000000000006	68467	0.8786978252296728	0.994	0.006000000000000005
HepG2	BUD13_2-PRPF8_2-interaction-shap	BUD13_2	PRPF8_2	82864	0.7977474415910407	0.992	0.008000000000000007	35861	0.8444077409999722	0.996	0.0040000000000000036	1192160	0.7882612803650515	0.987	0.013000000000000012
HepG2	BUD13_2-PRPF8_3-interaction-shap	BUD13_2	PRPF8_3	10839	0.8841157855890766	0.995	0.0050000000000000044	107886	0.8045800103813285	0.993	0.007000000000000006	67480	0.9369367812685239	0.999	0.0010000000000000009
HepG2	BUD13_2-PRPF8_4-interaction-shap	BUD13_2	PRPF8_4	41856	0.9492030533256881	0.999	0.0010000000000000009	76869	0.7370462345028554	0.987	0.013000000000000012	735988	0.9669612126828151	1.0	0.0
HepG2	BUD13_2-PRPF8_5-interaction-shap	BUD13_2	PRPF8_5	8391	0.7996360386127994	0.991	0.009000000000000008	110334	0.8127694455018399	0.994	0.006000000000000005	73035	0.8623259259259259	0.995	0.0050000000000000044
HepG2	BUD13_2-PRPF8_6-interaction-shap	BUD13_2	PRPF8_6	37394	0.8550173557255175	0.996	0.0040000000000000036	81331	0.7919899054481071	0.992	0.008000000000000007	704270	0.8135266744288413	0.992	0.008000000000000007
HepG2	BUD13_2-RBM22_2-interaction-shap	BUD13_2	RBM22_2	25074	0.8208397543271916	0.993	0.007000000000000006	93651	0.809431976166832	0.994	0.006000000000000005	160764	0.7003017839814883	0.974	0.026000000000000023
HepG2	BUD13_2-RBM22_3-interaction-shap	BUD13_2	RBM22_3	1054	0.6270417457305503	0.975	0.025000000000000022	117671	0.8134965114599179	0.994	0.006000000000000005	3812	0.724982423924449	0.966	0.03400000000000003
HepG2	BUD13_2-RBM22_4-interaction-shap	BUD13_2	RBM22_4	6904	0.9707030706836616	0.999	0.0010000000000000009	111821	0.802032856082489	0.993	0.007000000000000006	69634	0.9729723698193411	1.0	0.0
HepG2	BUD13_2-RBM22_5-interaction-shap	BUD13_2	RBM22_5	26	0.9996538461538461	1.0	0.0	118699	0.8118000909864448	0.994	0.006000000000000005	1265	0.993996837944664	1.0	0.0
HepG2	BUD13_2-RBM22_6-interaction-shap	BUD13_2	RBM22_6	6225	0.9262830522088356	0.996	0.0040000000000000036	112500	0.8055087822222223	0.993	0.007000000000000006	74947	0.8151434613793748	0.992	0.008000000000000007
HepG2	BUD13_2-SF3B4_2-interaction-shap	BUD13_2	SF3B4_2	2485	0.945774245472837	0.999	0.0010000000000000009	116240	0.8089779852030283	0.993	0.007000000000000006	7996	0.9523340420210105	0.999	0.0010000000000000009
HepG2	BUD13_2-SF3B4_3-interaction-shap	BUD13_2	SF3B4_3	19252	0.8936005609806772	0.996	0.0040000000000000036	99473	0.7960175323957254	0.993	0.007000000000000006	234796	0.9574052666996031	0.999	0.0010000000000000009
HepG2	BUD13_2-SF3B4_4-interaction-shap	BUD13_2	SF3B4_4	1618	0.6497564894932015	0.988	0.01200000000000001	117107	0.8140806612755855	0.994	0.006000000000000005	13903	0.762671509746098	0.99	0.010000000000000009
HepG2	BUD13_2-SF3B4_5-interaction-shap	BUD13_2	SF3B4_5	25179	0.7609119901505222	0.986	0.014000000000000012	93546	0.8255494302268404	0.995	0.0050000000000000044	364334	0.8054398903204203	0.988	0.01200000000000001
HepG2	BUD13_2-SF3B4_6-interaction-shap	BUD13_2	SF3B4_6	778	0.9757365038560412	0.999	0.0010000000000000009	117947	0.8107601465064818	0.993	0.007000000000000006	12140	0.840487808896211	0.992	0.008000000000000007
HepG2	BUD13_2-SRSF7_2-interaction-shap	BUD13_2	SRSF7_2	362	0.675060773480663	0.684	0.1895	118363	0.8122595574630584	0.994	0.006000000000000005	6210	0.8138054750402577	0.988	0.01200000000000001
HepG2	BUD13_2-SRSF7_3-interaction-shap	BUD13_2	SRSF7_3	568	0.6817640845070422	0.977	0.02300000000000002	118157	0.8124665318178357	0.994	0.006000000000000005	2667	0.9653824521934758	0.993	0.007000000000000006
HepG2	BUD13_2-SRSF7_4-interaction-shap	BUD13_2	SRSF7_4	464	0.6988900862068965	0.712	0.1245	118261	0.8122843963775039	0.994	0.006000000000000005	3649	0.8569051795012331	1.0	0.0
HepG2	BUD13_2-SRSF7_5-interaction-shap	BUD13_2	SRSF7_5	589	0.356811544991511	0.131	0.07200000000000001	118136	0.8141099072255703	0.994	0.006000000000000005	5197	0.7197617856455647	0.964	0.03600000000000003
HepG2	BUD13_2-SRSF7_6-interaction-shap	BUD13_2	SRSF7_6	73	0.998	1.0	0.0	118652	0.8117266965580016	0.994	0.006000000000000005	4768	0.5696503775167786	0.8095000000000001	0.1904999999999999
HepG2	BUD13_3-BCLAF1_4-interaction-shap	BUD13_3	BCLAF1_4	14134	0.962050021225414	1.0	0.0	100073	0.9637368221198526	1.0	0.0	557131	0.9743383602779241	1.0	0.0
HepG2	BUD13_3-BCLAF1_5-interaction-shap	BUD13_3	BCLAF1_5	11560	0.9867822664359861	1.0	0.0	102647	0.9609092033863631	1.0	0.0	577696	0.8378620000830882	0.995	0.0050000000000000044
HepG2	BUD13_3-BCLAF1_6-interaction-shap	BUD13_3	BCLAF1_6	16110	0.957344382371198	1.0	0.0	98097	0.964543584411348	1.0	0.0	719372	0.8165089272309736	0.992	0.008000000000000007
HepG2	BUD13_3-CDC40_3-interaction-shap	BUD13_3	CDC40_3	1265	0.8270308300395257	0.998	0.0020000000000000018	112942	0.96505689646013	1.0	0.0	3941	0.8633362090839889	0.994	0.006000000000000005
HepG2	BUD13_3-CDC40_4-interaction-shap	BUD13_3	CDC40_4	801	0.7618863920099874	0.976	0.02400000000000002	113406	0.9649522864751423	1.0	0.0	8062	0.9668831555445299	1.0	0.0
HepG2	BUD13_3-CDC40_5-interaction-shap	BUD13_3	CDC40_5	914	0.9778599562363237	0.99	0.010000000000000009	113293	0.9634124438403079	1.0	0.0	4320	0.8649148148148148	0.996	0.0040000000000000036
HepG2	BUD13_3-CDC40_6-interaction-shap	BUD13_3	CDC40_6	159	0.9962138364779874	1.0	0.0	114048	0.963482498597082	1.0	0.0	7205	0.8772273421235254	0.998	0.0020000000000000018
HepG2	BUD13_3-EFTUD2_3-interaction-shap	BUD13_3	EFTUD2_3	23659	0.9232354283782069	0.998	0.0020000000000000018	90548	0.9740560034456863	1.0	0.0	99008	0.8708107122656756	0.995	0.0050000000000000044
HepG2	BUD13_3-EFTUD2_4-interaction-shap	BUD13_3	EFTUD2_4	14858	0.9408577197469377	0.997	0.0030000000000000027	99349	0.9669184994312976	1.0	0.0	138616	0.9381658322271599	0.999	0.0010000000000000009
HepG2	BUD13_3-EFTUD2_5-interaction-shap	BUD13_3	EFTUD2_5	12414	0.9208838408248751	0.996	0.0040000000000000036	101793	0.9687286748597645	1.0	0.0	97087	0.8730690720693811	0.996	0.0040000000000000036
HepG2	BUD13_3-EFTUD2_6-interaction-shap	BUD13_3	EFTUD2_6	10417	0.9252555438225976	0.997	0.0030000000000000027	103790	0.9673693323056172	1.0	0.0	119845	0.8168652092285869	0.992	0.008000000000000007
HepG2	BUD13_3-FXR2_3-interaction-shap	BUD13_3	FXR2_3	3056	0.9849204842931937	1.0	0.0	111151	0.9629399015753345	1.0	0.0	35312	0.9852522938377888	1.0	0.0
HepG2	BUD13_3-FXR2_4-interaction-shap	BUD13_3	FXR2_4	1708	0.9954414519906323	1.0	0.0	112499	0.9630435470537516	1.0	0.0	43979	0.9841882716751176	1.0	0.0
HepG2	BUD13_3-FXR2_5-interaction-shap	BUD13_3	FXR2_5	1647	0.9760467516697025	1.0	0.0	112560	0.9633448916133617	1.0	0.0	48528	0.8823726714474117	0.998	0.0020000000000000018
HepG2	BUD13_3-FXR2_6-interaction-shap	BUD13_3	FXR2_6	2919	0.9726793422404932	0.994	0.006000000000000005	111288	0.9632880364459779	1.0	0.0	60132	0.8467336027406372	0.997	0.0030000000000000027
HepG2	BUD13_3-PABPN1_3-interaction-shap	BUD13_3	PABPN1_3	7611	0.9793400341610827	0.995	0.0050000000000000044	106596	0.9623990862696534	1.0	0.0	36797	0.9788634127782156	1.0	0.0
HepG2	BUD13_3-PABPN1_4-interaction-shap	BUD13_3	PABPN1_4	6661	0.9766907371265577	0.996	0.0040000000000000036	107546	0.9627128205605042	1.0	0.0	41689	0.9722249754131785	1.0	0.0
HepG2	BUD13_3-PABPN1_5-interaction-shap	BUD13_3	PABPN1_5	7988	0.9739016024036053	0.997	0.0030000000000000027	106219	0.962747945282859	1.0	0.0	66367	0.8598067262344237	0.994	0.006000000000000005
HepG2	BUD13_3-PABPN1_6-interaction-shap	BUD13_3	PABPN1_6	7353	0.9718903848769209	0.995	0.0050000000000000044	106854	0.9629526269489208	1.0	0.0	68029	0.8640486851195814	0.994	0.006000000000000005
HepG2	BUD13_3-PRPF8_3-interaction-shap	BUD13_3	PRPF8_3	16899	0.9590204154091958	1.0	0.0	97308	0.9643108891355282	1.0	0.0	61420	0.9215392217518723	0.997	0.0030000000000000027
HepG2	BUD13_3-PRPF8_4-interaction-shap	BUD13_3	PRPF8_4	45595	0.976862155938151	1.0	0.0	68612	0.954667113624439	0.999	0.0010000000000000009	732249	0.9653296378690852	1.0	0.0
HepG2	BUD13_3-PRPF8_5-interaction-shap	BUD13_3	PRPF8_5	6207	0.9858442081520864	1.0	0.0	108000	0.9622455092592596	1.0	0.0	75219	0.8451399912256212	0.994	0.006000000000000005
HepG2	BUD13_3-PRPF8_6-interaction-shap	BUD13_3	PRPF8_6	35318	0.9549465711535194	1.0	0.0	78889	0.9673699375071304	1.0	0.0	706346	0.8086520586228282	0.991	0.009000000000000008
HepG2	BUD13_3-RBM22_3-interaction-shap	BUD13_3	RBM22_3	834	0.9763069544364509	0.994	0.006000000000000005	113373	0.9634340627839082	1.0	0.0	4032	0.6473945932539683	0.931	0.06899999999999995
HepG2	BUD13_3-RBM22_4-interaction-shap	BUD13_3	RBM22_4	7122	0.9888157820836843	1.0	0.0	107085	0.9618462342998552	1.0	0.0	69416	0.9711211536245247	1.0	0.0
HepG2	BUD13_3-RBM22_5-interaction-shap	BUD13_3	RBM22_5	646	0.9964659442724456	1.0	0.0	113561	0.963340697950881	1.0	0.0	645	0.991751937984496	1.0	0.0
HepG2	BUD13_3-RBM22_6-interaction-shap	BUD13_3	RBM22_6	6739	0.8852552307464017	0.996	0.0040000000000000036	107468	0.9684363252316966	1.0	0.0	74433	0.8180905512339957	0.992	0.008000000000000007
HepG2	BUD13_3-SF3B4_3-interaction-shap	BUD13_3	SF3B4_3	21921	0.9785516171707496	1.0	0.0	92286	0.9599594738096785	1.0	0.0	232127	0.9501165094969565	0.999	0.0010000000000000009
HepG2	BUD13_3-SF3B4_4-interaction-shap	BUD13_3	SF3B4_4	1266	0.9806556082148499	0.997	0.0030000000000000027	112941	0.9633360781292888	1.0	0.0	14255	0.7304958260259559	0.988	0.01200000000000001
HepG2	BUD13_3-SF3B4_5-interaction-shap	BUD13_3	SF3B4_5	21348	0.9323687933295859	0.997	0.0030000000000000027	92859	0.9706914892471383	1.0	0.0	368165	0.7950346475085902	0.987	0.013000000000000012
HepG2	BUD13_3-SF3B4_6-interaction-shap	BUD13_3	SF3B4_6	522	0.9695804597701149	0.994	0.006000000000000005	113685	0.9635002770814093	1.0	0.0	12396	0.8435401742497581	0.992	0.008000000000000007
HepG2	BUD13_3-SRSF7_3-interaction-shap	BUD13_3	SRSF7_3	564	0.9851968085106384	0.997	0.0030000000000000027	113643	0.9634205274411974	1.0	0.0	2671	0.9008858105578436	0.989	0.01100000000000001
HepG2	BUD13_3-SRSF7_4-interaction-shap	BUD13_3	SRSF7_4	754	0.8751114058355438	0.996	0.0040000000000000036	113453	0.9641156778577914	1.0	0.0	3359	0.8309907710628163	0.998	0.0020000000000000018
HepG2	BUD13_3-SRSF7_5-interaction-shap	BUD13_3	SRSF7_5	194	0.9360412371134023	0.949	0.04300000000000004	114013	0.9635748379570752	1.0	0.0	5592	0.6740293276108726	0.959	0.041000000000000036
HepG2	BUD13_3-SRSF7_6-interaction-shap	BUD13_3	SRSF7_6	172	0.9911046511627907	1.0	0.0	114035	0.9634864734511333	1.0	0.0	4669	0.5608218033840222	0.74	0.26
HepG2	BUD13_4-BCLAF1_5-interaction-shap	BUD13_4	BCLAF1_5	10702	0.9722676135301812	0.999	0.0010000000000000009	63781	0.9523345667204967	1.0	0.0	578554	0.8383513397193691	0.995	0.0050000000000000044
HepG2	BUD13_4-BCLAF1_6-interaction-shap	BUD13_4	BCLAF1_6	9736	0.9496526294165983	0.999	0.0010000000000000009	64747	0.9560325729377425	1.0	0.0	725746	0.8178490270700772	0.992	0.008000000000000007
HepG2	BUD13_4-CDC40_4-interaction-shap	BUD13_4	CDC40_4	2665	0.9926187617260787	1.0	0.0	71818	0.9538100476203737	1.0	0.0	6198	0.9293246208454341	0.999	0.0010000000000000009
HepG2	BUD13_4-CDC40_5-interaction-shap	BUD13_4	CDC40_5	145	0.9958965517241379	1.0	0.0	74338	0.9551192391509055	1.0	0.0	5089	0.8814680683827862	0.995	0.0050000000000000044
HepG2	BUD13_4-CDC40_6-interaction-shap	BUD13_4	CDC40_6	669	0.990509715994021	1.0	0.0	73814	0.9548785867179669	1.0	0.0	6695	0.8687333831217326	0.998	0.0020000000000000018
HepG2	BUD13_4-EFTUD2_4-interaction-shap	BUD13_4	EFTUD2_4	25305	0.931450661924521	1.0	0.0	49178	0.9674183578022694	1.0	0.0	128169	0.9398036966817249	0.998	0.0020000000000000018
HepG2	BUD13_4-EFTUD2_5-interaction-shap	BUD13_4	EFTUD2_5	9132	0.9411614104248796	0.998	0.0020000000000000018	65351	0.9571601505715291	1.0	0.0	100369	0.8727876435951339	0.996	0.0040000000000000036
HepG2	BUD13_4-EFTUD2_6-interaction-shap	BUD13_4	EFTUD2_6	7025	0.9280391459074733	0.997	0.0030000000000000027	67458	0.9580269797503632	1.0	0.0	123237	0.8196898902115436	0.992	0.008000000000000007
HepG2	BUD13_4-FXR2_4-interaction-shap	BUD13_4	FXR2_4	2835	0.9551544973544973	0.999	0.0010000000000000009	71648	0.955200368468066	1.0	0.0	42852	0.9865576169140297	1.0	0.0
HepG2	BUD13_4-FXR2_5-interaction-shap	BUD13_4	FXR2_5	1888	0.9669433262711864	0.999	0.0010000000000000009	72595	0.954893174461051	1.0	0.0	48287	0.8822610847640152	0.998	0.0020000000000000018
HepG2	BUD13_4-FXR2_6-interaction-shap	BUD13_4	FXR2_6	1631	0.9878491722869406	0.999	0.0010000000000000009	72852	0.9544676467358482	1.0	0.0	61420	0.8489718984044283	0.997	0.0030000000000000027
HepG2	BUD13_4-PABPN1_4-interaction-shap	BUD13_4	PABPN1_4	5271	0.9761352684500096	0.996	0.0040000000000000036	69212	0.9536041437900943	1.0	0.0	43079	0.9724370342858469	1.0	0.0
HepG2	BUD13_4-PABPN1_5-interaction-shap	BUD13_4	PABPN1_5	5118	0.9674851504493943	0.998	0.0020000000000000018	69365	0.9542920781373891	1.0	0.0	69237	0.8650104712798071	0.994	0.006000000000000005
HepG2	BUD13_4-PABPN1_6-interaction-shap	BUD13_4	PABPN1_6	5056	0.9770199762658228	0.996	0.0040000000000000036	69427	0.9536094891036628	1.0	0.0	70326	0.8672022438358502	0.994	0.006000000000000005
HepG2	BUD13_4-PRPF8_4-interaction-shap	BUD13_4	PRPF8_4	44872	0.9654039267249063	1.0	0.0	29611	0.9397336800513323	0.999	0.0010000000000000009	732972	0.9660424777481273	1.0	0.0
HepG2	BUD13_4-PRPF8_5-interaction-shap	BUD13_4	PRPF8_5	7437	0.9151168481914751	0.997	0.0030000000000000027	67046	0.9596446469588045	1.0	0.0	73989	0.8499100677127681	0.994	0.006000000000000005
HepG2	BUD13_4-PRPF8_6-interaction-shap	BUD13_4	PRPF8_6	20947	0.973785601756815	1.0	0.0	53536	0.9479261057979679	0.999	0.0010000000000000009	720717	0.811021611811571	0.991	0.009000000000000008
HepG2	BUD13_4-RBM22_4-interaction-shap	BUD13_4	RBM22_4	10639	0.9859844910235924	1.0	0.0	63844	0.9500684480922249	1.0	0.0	65899	0.9706338942927814	1.0	0.0
HepG2	BUD13_4-RBM22_5-interaction-shap	BUD13_4	RBM22_5	362	0.9972237569060773	1.0	0.0	74121	0.9549933756964962	1.0	0.0	929	0.992897739504844	1.0	0.0
HepG2	BUD13_4-RBM22_6-interaction-shap	BUD13_4	RBM22_6	3923	0.9329515676777976	0.997	0.0030000000000000027	70560	0.9564355158730158	1.0	0.0	77249	0.8181167393752671	0.992	0.008000000000000007
HepG2	BUD13_4-SF3B4_4-interaction-shap	BUD13_4	SF3B4_4	1953	0.8580087045570916	0.995	0.0050000000000000044	72530	0.9578156349096923	1.0	0.0	13568	0.7354832694575472	0.989	0.01100000000000001
HepG2	BUD13_4-SF3B4_5-interaction-shap	BUD13_4	SF3B4_5	18569	0.9079733426678873	0.997	0.0030000000000000027	55914	0.9708821046607289	1.0	0.0	370944	0.7972847195263976	0.987	0.013000000000000012
HepG2	BUD13_4-SF3B4_6-interaction-shap	BUD13_4	SF3B4_6	974	0.8800975359342916	0.994	0.006000000000000005	73509	0.9561937177760546	1.0	0.0	11944	0.84606748158071	0.992	0.008000000000000007
HepG2	BUD13_4-SRSF7_4-interaction-shap	BUD13_4	SRSF7_4	476	0.7047542016806722	0.7195	0.126	74007	0.9568094369451537	1.0	0.0	3637	0.8566590596645588	1.0	0.0
HepG2	BUD13_4-SRSF7_5-interaction-shap	BUD13_4	SRSF7_5	195	0.9964153846153846	1.0	0.0	74288	0.9550904318328667	1.0	0.0	5591	0.6718767662314433	0.954	0.04600000000000004
HepG2	BUD13_4-SRSF7_6-interaction-shap	BUD13_4	SRSF7_6	4	0.9774999999999999	0.9824999999999999	0.01750000000000007	74479	0.955197424777454	1.0	0.0	4837	0.5757777548066983	0.852	0.14800000000000002
HepG2	BUD13_5-BCLAF1_6-interaction-shap	BUD13_5	BCLAF1_6	20171	0.7959691140746616	0.992	0.008000000000000007	128231	0.8108969048046103	0.99	0.010000000000000009	715311	0.8202599778278259	0.992	0.008000000000000007
HepG2	BUD13_5-CDC40_5-interaction-shap	BUD13_5	CDC40_5	1826	0.8744178532311062	0.995	0.0050000000000000044	146576	0.8080512976203471	0.99	0.010000000000000009	3408	0.8901141431924883	0.995	0.0050000000000000044
HepG2	BUD13_5-CDC40_6-interaction-shap	BUD13_5	CDC40_6	185	0.995508108108108	1.0	0.0	148217	0.8086349406613277	0.991	0.009000000000000008	7179	0.8768145981334448	0.998	0.0020000000000000018
HepG2	BUD13_5-EFTUD2_5-interaction-shap	BUD13_5	EFTUD2_5	23967	0.8718296824800768	0.993	0.007000000000000006	124435	0.7967410455257766	0.99	0.010000000000000009	85534	0.8803559637103374	0.997	0.0030000000000000027
HepG2	BUD13_5-EFTUD2_6-interaction-shap	BUD13_5	EFTUD2_6	10847	0.8556012722411726	0.99	0.010000000000000009	137555	0.8051827050997783	0.991	0.009000000000000008	119415	0.8228019176820333	0.993	0.007000000000000006
HepG2	BUD13_5-FXR2_5-interaction-shap	BUD13_5	FXR2_5	3796	0.9442173340358271	1.0	0.0	144606	0.8053148901152094	0.99	0.010000000000000009	46379	0.8806373789861792	0.998	0.0020000000000000018
HepG2	BUD13_5-FXR2_6-interaction-shap	BUD13_5	FXR2_6	4279	0.886635195139051	0.997	0.0030000000000000027	144123	0.806558994747542	0.99	0.010000000000000009	58772	0.8500837813924998	0.997	0.0030000000000000027
HepG2	BUD13_5-PABPN1_5-interaction-shap	BUD13_5	PABPN1_5	9697	0.8273295864700423	0.992	0.008000000000000007	138705	0.807577225045961	0.99	0.010000000000000009	64658	0.8787729901945621	0.995	0.0050000000000000044
