,Counts
ENSE00003750662,0
ENSE00002315168,0
ENSE00003665314,0
ENSE00002693284,0
ENSE00001870900,0
ENSE00001630357,0
ENSE00003620588,0
ENSE00003551256,0
ENSE00003516723,0
ENSE00000663463,0
ENSE00002408243,0
ENSE00003558662,0
ENSE00002047234,0
ENSE00003627275,0
ENSE00003682465,0
ENSE00003633079,0
ENSE00000873492,0
ENSE00003566863,0
ENSE00002292472,0
ENSE00002242148,0
ENSE00002430931,0
ENSE00002064680,0
ENSE00003463696,0
ENSE00003481650,0
ENSE00002106038,0
ENSE00003093686,0
ENSE00003607298,0
ENSE00002165973,0
ENSE00000843322,0
ENSE00001577998,0
ENSE00003615413,0
ENSE00000866527,0
ENSE00001936334,0
ENSE00003649897,0
ENSE00003464414,0
ENSE00003580648,0
ENSE00003534724,0
ENSE00002528797,0
ENSE00002084310,0
ENSE00001580963,0
ENSE00002129072,0
ENSE00003598067,0
ENSE00001852259,0
ENSE00003678386,0
ENSE00003476010,0
ENSE00003783678,0
ENSE00001827544,0
ENSE00001135482,0
ENSE00003645842,0
ENSE00002136781,0
ENSE00001950321,0
ENSE00002260979,0
ENSE00001732423,0
ENSE00003578888,0
ENSE00002192617,0
ENSE00003800600,0
ENSE00002308044,0
ENSE00001684472,0
ENSE00003732699,0
ENSE00003622072,0
ENSE00003552931,0
ENSE00000677201,0
ENSE00002167002,0
ENSE00003797164,0
ENSE00002689985,0
ENSE00000879709,0
ENSE00002143061,0
ENSE00003629064,0
ENSE00001707177,0
ENSE00002286222,0
ENSE00001376872,0
ENSE00000789913,0
ENSE00003605539,0
ENSE00002957919,0
ENSE00003570213,0
ENSE00003508077,0
ENSE00000809043,0
ENSE00003617661,0
ENSE00003720451,0
ENSE00001762236,0
ENSE00003548188,0
ENSE00003460669,0
ENSE00001946746,0
ENSE00003601875,0
ENSE00001116116,0
ENSE00001375324,0
ENSE00003742309,0
ENSE00001638362,0
ENSE00001855652,0
ENSE00003483135,0
ENSE00002578250,0
ENSE00001716071,0
ENSE00003510775,0
ENSE00003573383,0
ENSE00000986799,0
ENSE00003549739,0
ENSE00001850149,0
ENSE00002037456,0
ENSE00003662794,0
ENSE00002132433,0
ENSE00002593619,0
ENSE00003051230,0
ENSE00003505853,0
ENSE00002445660,0
ENSE00001933072,0
ENSE00003684401,0
ENSE00003527666,0
ENSE00002076504,0
ENSE00003560760,0
ENSE00000949587,0
ENSE00003535772,0
ENSE00001950150,0
ENSE00001088281,0
ENSE00003482060,0
ENSE00002601439,0
ENSE00003463206,0
ENSE00001946581,0
ENSE00003545923,0
ENSE00003487933,0
ENSE00003651751,0
ENSE00003607614,0
ENSE00001886178,0
ENSE00001115757,0
ENSE00001504345,0
ENSE00001005161,0
ENSE00002607387,0
ENSE00001530648,0
ENSE00003606681,0
ENSE00002647011,0
ENSE00003529488,0
ENSE00002730132,0
ENSE00003526095,0
ENSE00003490035,0
ENSE00003817712,0
ENSE00003802899,0
ENSE00002706171,0
ENSE00000698498,0
ENSE00003653712,0
ENSE00003631227,0
ENSE00003636854,0
ENSE00002241504,0
ENSE00003628088,0
ENSE00002225940,0
ENSE00003458639,0
ENSE00002164488,0
ENSE00003691130,0
ENSE00001881177,0
ENSE00001555097,0
ENSE00003650708,0
ENSE00003671981,0
ENSE00002631084,0
ENSE00001906683,0
ENSE00001882965,0
ENSE00003602963,0
ENSE00003468749,0
ENSE00001667751,0
ENSE00003728059,0
ENSE00003499060,0
ENSE00003804105,0
ENSE00003737098,0
ENSE00000841708,0
ENSE00003693323,0
ENSE00001542250,0
ENSE00003629846,0
ENSE00003506722,0
ENSE00003604748,0
ENSE00001917002,0
ENSE00003620108,0
ENSE00003602015,0
ENSE00003652210,0
ENSE00003498922,0
ENSE00003763748,0
ENSE00003665855,0
ENSE00003501055,0
ENSE00003571821,0
ENSE00001814069,0
ENSE00000652047,0
ENSE00003839991,0
ENSE00003673539,0
ENSE00003300376,0
ENSE00000655248,0
ENSE00003581127,0
ENSE00002579488,0
ENSE00001038811,0
ENSE00002075475,0
ENSE00001141276,0
ENSE00001016825,0
ENSE00003592552,0
ENSE00001118797,0
ENSE00003660231,0
ENSE00001782597,0
ENSE00001451422,0
ENSE00003479105,0
ENSE00002615597,0
ENSE00001712223,0
ENSE00002317652,0
ENSE00003805362,0
ENSE00003598122,0
ENSE00003816321,0
ENSE00003609548,0
ENSE00003722679,0
ENSE00003461639,0
ENSE00003121431,0
ENSE00003839108,0
ENSE00003551717,0
ENSE00001798994,0
ENSE00003474784,0
ENSE00003562728,0
ENSE00000907787,0
ENSE00003719154,0
ENSE00003676115,0
ENSE00002439782,0
ENSE00001455315,0
ENSE00002256794,0
ENSE00003533543,0
ENSE00001230082,0
ENSE00001757871,0
ENSE00001588140,0
ENSE00001870288,0
ENSE00000854242,0
ENSE00003749538,0
ENSE00001597085,0
ENSE00003575211,0
ENSE00003614139,0
ENSE00001937631,0
ENSE00003466059,0
ENSE00002336314,0
ENSE00003591355,0
ENSE00002224702,0
ENSE00001725691,0
ENSE00001184105,0
ENSE00000652194,0
ENSE00003581823,0
ENSE00001868896,0
ENSE00003703366,0
ENSE00003476327,0
ENSE00001870744,0
ENSE00003555172,0
ENSE00003535100,0
ENSE00001867927,0
ENSE00003560033,0
ENSE00002085765,0
ENSE00003487754,0
ENSE00002286470,0
ENSE00002365358,0
ENSE00003547294,0
ENSE00003513652,0
ENSE00003780759,0
ENSE00003680848,0
ENSE00003658168,0
ENSE00003482320,0
ENSE00002184339,0
ENSE00003530903,0
ENSE00001149904,0
ENSE00003745439,0
ENSE00000908036,0
ENSE00000885051,0
ENSE00001621255,0
ENSE00003484497,0
ENSE00001761812,0
ENSE00003618919,0
ENSE00003706828,0
ENSE00003693266,0
ENSE00003465668,0
ENSE00001823191,0
ENSE00001953217,0
ENSE00001882829,0
ENSE00001453184,0
ENSE00000803112,0
ENSE00001330580,0
ENSE00003575538,0
ENSE00003648889,0
ENSE00001192571,0
ENSE00003501583,0
ENSE00001781836,0
ENSE00001668075,0
ENSE00002669729,0
ENSE00001226973,0
ENSE00003658040,0
ENSE00002621582,0
ENSE00003688052,0
ENSE00003655477,0
ENSE00002947781,0
ENSE00003597778,0
ENSE00003519688,0
ENSE00001066154,0
ENSE00001721256,0
ENSE00001281531,0
ENSE00001909429,0
ENSE00003575993,0
ENSE00002980293,0
ENSE00003475252,0
ENSE00003530092,0
ENSE00003787906,0
ENSE00001659680,0
ENSE00002854720,0
ENSE00003685175,0
ENSE00003562684,0
ENSE00003595696,0
ENSE00002323225,0
ENSE00003642059,0
ENSE00003598140,0
ENSE00001771419,0
ENSE00000760420,0
ENSE00003477732,0
ENSE00001841939,0
ENSE00003477389,0
ENSE00003640837,0
ENSE00002892562,0
ENSE00001917296,0
ENSE00002161615,0
ENSE00000958423,0
ENSE00002031819,0
ENSE00001654496,0
ENSE00003578863,0
ENSE00003786893,0
ENSE00003552633,0
ENSE00003513889,0
ENSE00001938137,0
ENSE00001203553,0
ENSE00003579149,0
ENSE00001515940,0
ENSE00002079771,0
ENSE00003474025,0
ENSE00003596002,0
ENSE00003546931,0
ENSE00002142443,0
ENSE00001781230,0
ENSE00002693037,0
ENSE00003675626,0
ENSE00003750573,0
ENSE00003506406,0
ENSE00003477013,0
ENSE00003516026,0
ENSE00001614174,0
ENSE00000954281,0
ENSE00003630451,0
ENSE00001641393,0
ENSE00001880479,0
ENSE00002409544,0
ENSE00001885317,0
ENSE00003817945,0
ENSE00003472609,0
ENSE00002979662,0
ENSE00000932756,0
ENSE00003475117,0
ENSE00003610321,0
ENSE00001048656,0
ENSE00001312334,0
ENSE00003831794,0
ENSE00003491229,0
ENSE00003584251,0
ENSE00003714897,0
ENSE00002399857,0
ENSE00001615921,0
ENSE00001521906,0
ENSE00003575493,0
ENSE00002069067,0
ENSE00001325570,0
ENSE00003527285,0
ENSE00002288660,0
ENSE00003686214,0
ENSE00003537164,0
ENSE00003580606,0
ENSE00003492380,0
ENSE00003540376,0
ENSE00003474719,0
ENSE00003623563,0
ENSE00003465592,0
ENSE00001040489,0
ENSE00001263969,0
ENSE00001582437,0
ENSE00003692664,0
ENSE00001484089,0
ENSE00001597232,0
ENSE00003503776,0
ENSE00003577813,0
ENSE00001091763,0
ENSE00003775705,0
ENSE00001692919,0
ENSE00003817574,0
ENSE00001599799,0
ENSE00003654514,0
ENSE00003542428,0
ENSE00003583736,0
ENSE00001612198,0
ENSE00001564529,0
ENSE00002051326,0
ENSE00002063398,0
ENSE00003560771,0
ENSE00003596209,0
ENSE00002148419,0
ENSE00003658662,0
ENSE00002069792,0
ENSE00000679016,0
ENSE00003605152,0
ENSE00003535923,0
ENSE00003555032,0
ENSE00003546077,0
ENSE00003828858,0
ENSE00003628096,0
ENSE00003628495,0
ENSE00002449673,0
ENSE00001522405,0
ENSE00002219374,0
ENSE00002129263,0
ENSE00003241908,0
ENSE00001813266,0
ENSE00002540593,0
ENSE00002023163,0
ENSE00003474122,0
ENSE00001866268,0
ENSE00003624511,0
ENSE00001834972,0
ENSE00001629806,0
ENSE00000778026,0
ENSE00002675980,0
ENSE00003566376,0
ENSE00003628479,0
ENSE00001906954,0
ENSE00001770322,0
ENSE00001855419,0
ENSE00003680227,0
ENSE00003663930,0
ENSE00003076982,0
ENSE00003479027,0
ENSE00003471860,0
ENSE00003594381,0
ENSE00002582980,0
ENSE00003591662,0
ENSE00002035199,0
ENSE00002283991,0
ENSE00003512429,0
ENSE00001056070,0
ENSE00001140395,0
ENSE00002965114,0
ENSE00002056182,0
ENSE00002121940,0
ENSE00003837329,0
ENSE00003579966,0
ENSE00001558805,0
ENSE00001936156,0
ENSE00003500930,0
ENSE00002451715,0
ENSE00001385671,0
ENSE00003637517,0
ENSE00002116864,0
ENSE00003817269,0
ENSE00003622815,0
ENSE00000818681,0
ENSE00003622278,0
ENSE00003516707,0
ENSE00003517889,0
ENSE00003460751,0
ENSE00003553242,0
ENSE00003668391,0
ENSE00000662446,0
ENSE00002405004,0
ENSE00003592148,0
ENSE00001896571,0
ENSE00003666065,0
ENSE00003550777,0
ENSE00003613989,0
ENSE00003691022,0
ENSE00003634419,0
ENSE00003493169,0
ENSE00003834397,0
ENSE00003668357,0
ENSE00003657670,0
ENSE00001908652,0
ENSE00003570189,0
ENSE00003535438,0
ENSE00001935966,0
ENSE00002812188,0
ENSE00001057386,0
ENSE00003471085,0
ENSE00003648916,0
ENSE00002106827,0
ENSE00002579092,0
ENSE00003580657,0
ENSE00001629849,0
ENSE00003497072,0
ENSE00000676413,0
ENSE00003557808,0
ENSE00003816240,0
ENSE00000748077,0
ENSE00003684582,0
ENSE00003462912,0
ENSE00002346876,0
ENSE00001737784,0
ENSE00003483196,0
ENSE00001225918,0
ENSE00003655952,0
ENSE00003835314,0
ENSE00003717709,0
ENSE00003793966,0
ENSE00002648039,0
ENSE00001563393,0
ENSE00001887027,0
ENSE00003581987,0
ENSE00003705343,0
ENSE00001845959,0
ENSE00003635344,0
ENSE00003650137,0
ENSE00003661437,0
ENSE00002174794,0
ENSE00001115485,0
ENSE00003613249,0
ENSE00003513851,0
ENSE00003561075,0
ENSE00002856561,0
ENSE00000341727,0
ENSE00002201325,0
ENSE00001102064,0
ENSE00001732953,0
ENSE00003807192,0
ENSE00003610255,0
ENSE00003674927,0
ENSE00002571513,0
ENSE00001908621,0
ENSE00003528377,0
ENSE00003550041,0
ENSE00003583125,0
ENSE00003696352,0
ENSE00003733461,0
ENSE00001907502,0
ENSE00003207862,0
ENSE00002319438,0
ENSE00001483464,0
ENSE00003677107,0
ENSE00003546594,0
ENSE00003522415,0
ENSE00001786948,0
ENSE00001207907,0
ENSE00003495659,0
ENSE00003636181,0
ENSE00003475482,0
ENSE00003478827,0
ENSE00001050600,0
ENSE00003548002,0
ENSE00003693211,0
ENSE00003674534,0
ENSE00003580417,0
ENSE00003069156,0
ENSE00003834429,0
ENSE00002433132,0
ENSE00003500410,0
ENSE00001514679,0
ENSE00001442779,0
ENSE00003573131,0
ENSE00002703717,0
ENSE00002605663,0
ENSE00001108070,0
ENSE00002117388,0
ENSE00001647694,0
ENSE00003504757,0
ENSE00002581753,0
ENSE00003667802,0
ENSE00003745755,0
ENSE00002730875,0
ENSE00001273990,0
ENSE00003197203,0
ENSE00003507440,0
ENSE00002879616,0
ENSE00003010185,0
ENSE00002520265,0
ENSE00002392080,0
ENSE00001446781,0
ENSE00003607607,0
ENSE00002366177,0
ENSE00002330833,0
ENSE00002625546,0
ENSE00002959493,0
ENSE00003493108,0
ENSE00003524715,0
ENSE00003706805,0
ENSE00001785657,0
ENSE00001843853,0
ENSE00001942261,0
ENSE00001881004,0
ENSE00003622432,0
ENSE00002701701,0
ENSE00002396789,0
ENSE00002746457,0
ENSE00003537723,0
ENSE00002644760,0
ENSE00003590770,0
ENSE00002921670,0
ENSE00002121397,0
ENSE00003614005,0
ENSE00003628750,0
ENSE00002226997,0
ENSE00002825428,0
ENSE00003522059,0
ENSE00003651103,0
ENSE00003681813,0
ENSE00001199590,0
ENSE00002169150,0
ENSE00002709708,0
ENSE00002019653,0
ENSE00001947573,0
ENSE00002591814,0
ENSE00002502871,0
ENSE00002624844,0
ENSE00001765293,0
ENSE00003475326,0
ENSE00001122750,0
ENSE00003665278,0
ENSE00001894744,0
ENSE00001784459,0
ENSE00001399595,0
ENSE00001749893,0
ENSE00000671325,0
ENSE00003647621,0
ENSE00003653526,0
ENSE00001662236,0
ENSE00003606079,0
ENSE00001268784,0
ENSE00003693602,0
ENSE00003593631,0
ENSE00003567072,0
ENSE00003461455,0
ENSE00003477999,0
ENSE00001636497,0
ENSE00001826906,0
ENSE00002179477,0
ENSE00003776796,0
ENSE00003558791,0
ENSE00001309844,0
ENSE00001084361,0
ENSE00001525832,0
ENSE00001690192,0
ENSE00003471342,0
ENSE00003520385,0
ENSE00003492967,0
ENSE00003220237,0
ENSE00003589790,0
ENSE00001692477,0
ENSE00002698539,0
ENSE00003643572,0
ENSE00001057190,0
ENSE00001614897,0
ENSE00001885210,0
ENSE00003571870,0
ENSE00001615657,0
ENSE00001898920,0
ENSE00003696481,0
ENSE00001459652,0
ENSE00001921184,0
ENSE00003678558,0
ENSE00003483757,0
ENSE00002721134,0
ENSE00003609601,0
ENSE00001641385,0
ENSE00001704698,0
ENSE00003666612,0
ENSE00003478822,0
ENSE00003499755,0
ENSE00003808804,0
ENSE00003326584,0
ENSE00000926634,0
ENSE00000762459,0
ENSE00002595478,0
ENSE00002376455,0
ENSE00003576769,0
ENSE00001840814,0
ENSE00001158458,0
ENSE00003790988,0
ENSE00003836319,0
ENSE00003632007,0
ENSE00003473317,0
ENSE00002551447,0
ENSE00001107456,0
ENSE00003547051,0
ENSE00003592216,0
ENSE00001320893,0
ENSE00002107623,0
ENSE00001757118,0
ENSE00003584670,0
ENSE00000656357,0
ENSE00003715474,0
ENSE00001944638,0
ENSE00001720325,0
ENSE00003475962,0
ENSE00003563083,0
ENSE00002335748,0
ENSE00003496888,0
ENSE00001860620,0
ENSE00003603905,0
ENSE00002062948,0
ENSE00001549007,0
ENSE00002535444,0
ENSE00000662214,0
ENSE00003542389,0
ENSE00003618409,0
ENSE00001456107,0
ENSE00002316531,0
ENSE00003507536,0
ENSE00003488212,0
ENSE00001686416,0
ENSE00002899178,0
ENSE00002691437,0
ENSE00002633922,0
ENSE00003472605,0
ENSE00001844566,0
ENSE00003683506,0
ENSE00003598875,0
ENSE00001834626,0
ENSE00003523608,0
ENSE00001445423,0
ENSE00001055853,0
ENSE00002183912,0
ENSE00002103718,0
ENSE00003703552,0
ENSE00003687231,0
ENSE00003467686,0
ENSE00002471651,0
ENSE00002434544,0
ENSE00003519458,0
ENSE00002208971,0
ENSE00003575857,0
ENSE00002589964,0
ENSE00000895217,0
ENSE00003468263,0
ENSE00003577932,0
ENSE00001638583,0
ENSE00000802786,0
ENSE00001019974,0
ENSE00001469566,0
ENSE00001406209,0
ENSE00003739979,0
ENSE00003474910,0
ENSE00003822696,0
ENSE00002613920,0
ENSE00003618809,0
ENSE00000655679,0
ENSE00002637837,0
ENSE00003508069,0
ENSE00000869740,0
ENSE00003681728,0
ENSE00002054632,0
ENSE00003548083,0
ENSE00003543415,0
ENSE00002158467,0
ENSE00003692180,0
ENSE00003800919,0
ENSE00003686853,0
ENSE00002394282,0
ENSE00003621765,0
ENSE00002209953,0
ENSE00002214357,0
ENSE00001699192,0
ENSE00003640180,0
ENSE00001756617,0
ENSE00000879480,0
ENSE00003656698,0
ENSE00003517626,0
ENSE00002685140,0
ENSE00003481473,0
ENSE00003613252,0
ENSE00003540347,0
ENSE00001703114,0
ENSE00003637436,0
ENSE00003583117,0
ENSE00003570039,0
ENSE00003175128,0
ENSE00001525252,0
ENSE00001956140,0
ENSE00001075115,0
ENSE00001004407,0
ENSE00002157888,0
ENSE00003722775,0
ENSE00000764281,0
ENSE00001491413,0
ENSE00003567898,0
ENSE00001925709,0
ENSE00003539934,0
ENSE00003652062,0
ENSE00001857764,0
ENSE00003822545,0
ENSE00001623327,0
ENSE00003667115,0
ENSE00003664601,0
ENSE00002910711,0
ENSE00003825317,0
ENSE00001029281,0
ENSE00001933016,0
ENSE00001803022,0
ENSE00003483781,0
ENSE00002479921,0
ENSE00001943073,0
ENSE00002127099,0
ENSE00003665107,0
ENSE00002023336,0
ENSE00003665399,0
ENSE00001293557,0
ENSE00003745497,0
ENSE00002044469,0
ENSE00003613712,0
ENSE00003657257,0
ENSE00003627106,0
ENSE00003516497,0
ENSE00003518984,0
ENSE00002333464,0
ENSE00003681036,0
ENSE00003727845,0
ENSE00003528364,0
ENSE00003705336,0
ENSE00003495603,0
ENSE00003837842,0
ENSE00003790151,0
ENSE00002485330,0
ENSE00003612089,0
ENSE00003661753,0
ENSE00003505023,0
ENSE00003655659,0
ENSE00003682220,0
ENSE00001757679,0
ENSE00003634347,0
ENSE00001860545,0
ENSE00001298946,0
ENSE00002628716,0
ENSE00002146045,0
ENSE00003670672,0
ENSE00001596151,0
ENSE00003531778,0
ENSE00003483397,0
ENSE00003731206,0
ENSE00002179944,0
ENSE00002054411,0
ENSE00003589281,0
ENSE00001774652,0
ENSE00003597383,0
ENSE00001580086,0
ENSE00002024249,0
ENSE00003600736,0
ENSE00003617047,0
ENSE00002060278,0
ENSE00002172029,0
ENSE00003479203,0
ENSE00003563029,0
ENSE00003501408,0
ENSE00003814990,0
ENSE00001877904,0
ENSE00001642495,0
ENSE00003515478,0
ENSE00003545195,0
ENSE00002579261,0
ENSE00001831653,0
ENSE00001789690,0
ENSE00002078084,0
ENSE00003523387,0
ENSE00002901376,0
ENSE00003470243,0
ENSE00002714354,0
ENSE00003764136,0
ENSE00003807530,0
ENSE00002588020,0
ENSE00003674081,0
ENSE00001703924,0
ENSE00003020527,0
ENSE00001528446,0
ENSE00003686473,0
ENSE00003569925,0
ENSE00003648262,0
ENSE00003614522,0
ENSE00003603254,0
ENSE00001442994,0
ENSE00003482862,0
ENSE00000805601,0
ENSE00003593471,0
ENSE00003567503,0
ENSE00003527369,0
ENSE00000985047,0
ENSE00002283421,0
ENSE00003603276,0
ENSE00003667995,0
ENSE00003617218,0
ENSE00001246789,0
ENSE00003515988,0
ENSE00003509789,0
ENSE00000801842,0
ENSE00001679190,0
ENSE00003658271,0
ENSE00003638046,0
ENSE00003581908,0
ENSE00001357898,0
ENSE00001834081,0
ENSE00001712806,0
ENSE00000691945,0
ENSE00003609720,0
ENSE00003563042,0
ENSE00003511559,0
ENSE00000717490,0
ENSE00003560561,0
ENSE00000752266,0
ENSE00003824824,0
ENSE00001605073,0
ENSE00003251008,0
ENSE00003701808,0
ENSE00003674634,0
ENSE00003822402,0
ENSE00003504382,0
ENSE00003474360,0
ENSE00003668530,0
ENSE00003644107,0
ENSE00003579884,0
ENSE00003606251,0
ENSE00003627002,0
ENSE00002157444,0
ENSE00003675872,0
ENSE00001828813,0
ENSE00000870093,0
ENSE00003535041,0
ENSE00003542832,0
ENSE00001786686,0
ENSE00003653666,0
ENSE00003691553,0
ENSE00002075653,0
ENSE00003569172,0
ENSE00003466682,0
ENSE00001879012,0
ENSE00002620229,0
ENSE00001461685,0
ENSE00001304498,0
ENSE00001892366,0
ENSE00001229349,0
ENSE00003814049,0
ENSE00003472551,0
ENSE00001703831,0
ENSE00001164238,0
ENSE00003340183,0
ENSE00003461165,0
ENSE00003800835,0
ENSE00003486736,0
ENSE00003595937,0
ENSE00003620651,0
ENSE00001681763,0
ENSE00003482555,0
ENSE00003490006,0
ENSE00001666408,0
ENSE00001137219,0
ENSE00001623942,0
ENSE00001484698,0
ENSE00003484461,0
ENSE00003602981,0
ENSE00003543126,0
ENSE00001802120,0
ENSE00003493908,0
ENSE00003788989,0
ENSE00002037762,0
ENSE00003677189,0
ENSE00003512123,0
ENSE00003603337,0
ENSE00003464621,0
ENSE00003503392,0
ENSE00001548606,0
ENSE00000651649,0
ENSE00003669758,0
ENSE00002865779,0
ENSE00002641181,0
ENSE00003689046,0
ENSE00001275553,0
ENSE00002802126,0
ENSE00002304982,0
ENSE00003725676,0
ENSE00003665105,0
ENSE00003643553,0
ENSE00003470920,0
ENSE00003659619,0
ENSE00003543673,0
ENSE00000659896,0
ENSE00003434015,0
ENSE00003705392,0
ENSE00003646642,0
ENSE00001098489,0
ENSE00003658673,0
ENSE00002155139,0
ENSE00003688194,0
ENSE00003602025,0
ENSE00003477081,0
ENSE00003583373,0
ENSE00001233488,0
ENSE00001692182,0
ENSE00001734149,0
ENSE00003820971,0
ENSE00003645899,0
ENSE00003536247,0
ENSE00002207640,0
ENSE00003551170,0
ENSE00001934253,0
ENSE00003686233,0
ENSE00003600654,0
ENSE00001249892,0
ENSE00003680191,0
ENSE00003470125,0
ENSE00001855809,0
ENSE00002543700,0
ENSE00003562134,0
ENSE00001826910,0
ENSE00001744870,0
ENSE00001082457,0
ENSE00002173541,0
ENSE00003583362,0
ENSE00001674109,0
ENSE00003478411,0
ENSE00003505458,0
ENSE00001586691,0
ENSE00003669897,0
ENSE00003615207,0
ENSE00002574673,0
ENSE00001491382,0
ENSE00002487749,0
ENSE00001786261,0
ENSE00001921583,0
ENSE00003538140,0
ENSE00003700988,0
ENSE00003671894,0
ENSE00003599709,0
ENSE00003562429,0
ENSE00001644206,0
ENSE00002636746,0
ENSE00001832000,0
ENSE00003822844,0
ENSE00003628265,0
ENSE00003501029,0
ENSE00003643676,0
ENSE00003751378,0
ENSE00003828983,0
ENSE00002138171,0
ENSE00002484288,0
ENSE00003799558,0
ENSE00003807709,0
ENSE00002656724,0
ENSE00003652624,0
ENSE00003774904,0
ENSE00003835448,0
ENSE00003825852,0
ENSE00003560740,0
ENSE00003619404,0
ENSE00002025282,0
ENSE00003523787,0
ENSE00002431474,0
ENSE00003664737,0
ENSE00001074660,0
ENSE00001895167,0
ENSE00001413115,0
ENSE00001292179,0
ENSE00003476318,0
ENSE00003554602,0
ENSE00003766655,0
ENSE00001915911,0
ENSE00003561077,0
ENSE00002253613,0
ENSE00002202663,0
ENSE00001930578,0
ENSE00002848226,0
ENSE00001315573,0
ENSE00002707948,0
ENSE00001680142,0
ENSE00001880603,0
ENSE00003656188,0
ENSE00003543749,0
ENSE00003461048,0
ENSE00000551308,0
ENSE00003536716,0
ENSE00001904660,0
ENSE00003495296,0
ENSE00002357563,0
ENSE00003518207,0
ENSE00003480567,0
ENSE00003513471,0
ENSE00001863209,0
ENSE00003609751,0
ENSE00001534265,0
ENSE00003529716,0
ENSE00003801263,0
ENSE00000720889,0
ENSE00003469293,0
ENSE00003683692,0
ENSE00003605887,0
ENSE00003815335,0
ENSE00000905274,0
ENSE00001753643,0
ENSE00003471700,0
ENSE00003617410,0
ENSE00003477474,0
ENSE00002733281,0
ENSE00003613152,0
ENSE00001206408,0
ENSE00001927319,0
ENSE00003470002,0
ENSE00001361517,0
ENSE00003486953,0
ENSE00003820832,0
ENSE00003515171,0
ENSE00003609479,0
ENSE00001703425,0
ENSE00003534866,0
ENSE00002689504,0
ENSE00003818452,0
ENSE00003459390,0
ENSE00003582927,0
ENSE00003494554,0
ENSE00003664107,0
ENSE00001596682,0
ENSE00001853892,0
ENSE00003510005,0
ENSE00002104506,0
ENSE00001811394,0
ENSE00002145472,0
ENSE00003534559,0
ENSE00003503803,0
ENSE00003642658,0
ENSE00003622955,0
ENSE00001162799,0
ENSE00001118794,0
ENSE00003785774,0
ENSE00001738858,0
ENSE00003500658,0
ENSE00000869458,0
ENSE00001606296,0
ENSE00001432576,0
ENSE00003650078,0
ENSE00000769028,0
ENSE00003473702,0
ENSE00003560187,0
ENSE00003751811,0
ENSE00002610365,0
ENSE00002569809,0
ENSE00003615627,0
ENSE00001752596,0
ENSE00003463458,0
ENSE00003669053,0
ENSE00001795134,0
ENSE00001957977,0
ENSE00001956179,0
ENSE00001524709,0
ENSE00003569817,0
ENSE00003833715,0
ENSE00001411230,0
ENSE00001017293,0
ENSE00003494950,0
ENSE00003584182,0
ENSE00002488339,0
ENSE00003199745,0
ENSE00002711741,0
ENSE00002681391,0
ENSE00001656345,0
ENSE00002258700,0
ENSE00000924054,0
ENSE00003488710,0
ENSE00003482181,0
ENSE00002434757,0
ENSE00003628296,0
ENSE00003631888,0
ENSE00003551209,0
ENSE00003640839,0
ENSE00001335851,0
ENSE00003541486,0
ENSE00002406451,0
ENSE00001121699,0
ENSE00001901591,0
ENSE00003522928,0
ENSE00001944745,0
ENSE00001778578,0
ENSE00001842440,0
ENSE00003501208,0
ENSE00001403670,0
ENSE00002209993,0
ENSE00003511492,0
ENSE00001889238,0
ENSE00003672694,0
ENSE00001645323,0
ENSE00003510941,0
ENSE00001604495,0
ENSE00003813585,0
ENSE00003549519,0
ENSE00001943140,0
ENSE00001108550,0
ENSE00002040841,0
ENSE00001815720,0
ENSE00001842989,0
ENSE00003487652,0
ENSE00002372794,0
ENSE00003538511,0
ENSE00002819654,0
ENSE00003630254,0
ENSE00001610593,0
ENSE00001919027,0
ENSE00002754344,0
ENSE00003505537,0
ENSE00000892464,0
ENSE00003529033,0
ENSE00003634384,0
ENSE00002458567,0
ENSE00001321030,0
ENSE00003674597,0
ENSE00003656499,0
ENSE00003695822,0
ENSE00002932067,0
ENSE00001846597,0
ENSE00003613680,0
ENSE00003588346,0
ENSE00001867271,0
ENSE00003692173,0
ENSE00002627698,0
ENSE00000702613,0
ENSE00002206381,0
ENSE00001239675,0
ENSE00001418022,0
ENSE00003579987,0
ENSE00002394952,0
ENSE00002664495,0
ENSE00001878187,0
ENSE00001270570,0
ENSE00003682073,0
ENSE00003544201,0
ENSE00001116809,0
ENSE00001462323,0
ENSE00003537858,0
ENSE00002159284,0
ENSE00000873932,0
ENSE00003519307,0
ENSE00002130523,0
ENSE00003553715,0
ENSE00003594644,0
ENSE00003528617,0
