	Counts
ENSE00003466752	1
ENSE00003704471	1
ENSE00001172749	1
ENSE00003669438	1
ENSE00003470957	1
ENSE00003467497	1
ENSE00003532640	1
ENSE00002620298	1
ENSE00001009217	1
ENSE00003511224	1
ENSE00002173004	1
ENSE00002434047	1
ENSE00001855061	1
ENSE00003583487	1
ENSE00002178159	1
ENSE00003675422	1
ENSE00003476780	1
ENSE00003464987	1
ENSE00003491204	1
ENSE00001093417	1
ENSE00003815171	1
ENSE00003688570	1
ENSE00003492603	1
ENSE00001672781	1
ENSE00003482847	1
ENSE00003582951	1
ENSE00001675028	1
ENSE00001589018	1
ENSE00003486801	1
ENSE00003673465	1
ENSE00003510840	1
ENSE00000913413	1
ENSE00001459878	1
ENSE00003605313	1
ENSE00001844295	1
ENSE00003624418	1
ENSE00003578028	1
ENSE00003577954	1
ENSE00003149739	1
ENSE00001723792	1
ENSE00003494087	1
ENSE00003460300	1
ENSE00003633749	1
ENSE00003788049	1
ENSE00001914097	1
ENSE00002616109	1
ENSE00003613316	1
ENSE00003816947	1
ENSE00001663147	1
ENSE00003660511	1
ENSE00003750407	1
ENSE00003476935	1
ENSE00003612578	1
ENSE00003574432	1
ENSE00003749292	1
ENSE00001804639	1
ENSE00003641485	1
ENSE00003490840	1
ENSE00000664275	1
ENSE00003635742	1
ENSE00003673669	1
ENSE00003579877	1
ENSE00003577195	1
ENSE00000896026	1
ENSE00003794039	1
ENSE00003517676	1
ENSE00000984561	1
ENSE00003554644	1
ENSE00000997220	1
ENSE00003623085	1
ENSE00003681238	1
ENSE00000894813	1
ENSE00001331029	1
ENSE00003717480	1
ENSE00003598216	1
ENSE00001084113	1
ENSE00003664600	1
ENSE00003626038	1
ENSE00003609478	1
ENSE00003492885	1
ENSE00003521282	1
ENSE00003494366	1
ENSE00003718094	1
ENSE00003667776	1
ENSE00001765619	1
ENSE00003458559	1
ENSE00002873804	1
ENSE00003562521	1
ENSE00003479437	1
ENSE00003615253	1
ENSE00002220009	1
ENSE00003649266	1
ENSE00001214215	1
ENSE00003461891	1
ENSE00001192557	1
ENSE00002078813	1
ENSE00003666154	1
ENSE00003530520	1
ENSE00003638621	1
ENSE00003640359	1
ENSE00003504098	1
ENSE00003537249	1
ENSE00003655136	1
ENSE00003472727	1
ENSE00003630346	1
ENSE00000897961	1
ENSE00003564858	1
ENSE00003487638	1
ENSE00003662343	1
ENSE00003609451	1
ENSE00002683538	1
ENSE00003526137	1
ENSE00003565385	1
ENSE00003644900	1
ENSE00001095187	1
ENSE00001595566	1
ENSE00003647952	1
ENSE00000803112	1
ENSE00003693773	1
ENSE00001380314	1
ENSE00003570032	1
ENSE00003559437	1
ENSE00003488847	1
ENSE00000845754	1
ENSE00002526357	1
ENSE00003549747	1
ENSE00003583589	1
ENSE00003499140	1
ENSE00003665265	1
ENSE00002491240	1
ENSE00001934048	1
ENSE00003481130	1
ENSE00003485479	1
ENSE00003787939	1
ENSE00003532660	1
ENSE00002932223	1
ENSE00003629306	1
ENSE00003625985	1
ENSE00002248084	1
ENSE00003490483	1
ENSE00003701762	1
ENSE00002925676	1
ENSE00000768291	1
ENSE00002589816	1
ENSE00001200858	1
ENSE00003594039	1
ENSE00001710346	1
ENSE00003685028	1
ENSE00001759022	1
ENSE00003549914	1
ENSE00003635777	1
ENSE00001071421	1
ENSE00003548028	1
ENSE00003614743	1
ENSE00003838336	1
ENSE00001030905	1
ENSE00002023283	1
ENSE00003675869	1
ENSE00003800965	1
ENSE00003782779	1
ENSE00003642215	1
ENSE00003654516	1
ENSE00000858365	1
ENSE00003660566	1
ENSE00003623000	1
ENSE00003561523	1
ENSE00001643494	1
ENSE00001875385	1
ENSE00003471825	1
ENSE00003494077	1
ENSE00001742777	1
ENSE00003468820	1
ENSE00003605370	1
ENSE00001448800	1
ENSE00003492994	1
ENSE00003660765	1
ENSE00003522523	1
ENSE00001796712	1
ENSE00001591592	1
ENSE00003633115	1
ENSE00003480274	1
ENSE00003599273	1
ENSE00003698064	1
ENSE00003739916	1
ENSE00003472516	1
ENSE00003626629	1
ENSE00000883770	1
ENSE00002305722	1
ENSE00003623501	1
ENSE00003549161	1
ENSE00003697192	1
ENSE00003609588	1
ENSE00002154066	1
ENSE00002629716	1
ENSE00001902761	1
ENSE00001156050	1
ENSE00003558454	1
ENSE00001488360	1
ENSE00002094955	1
ENSE00003620177	1
ENSE00003662424	1
ENSE00001533455	1
ENSE00003596159	1
ENSE00001011440	1
ENSE00003650523	1
ENSE00003622335	1
ENSE00003521793	1
ENSE00003593848	1
ENSE00003677037	1
ENSE00003610132	1
ENSE00001652693	1
ENSE00003567047	1
ENSE00003800855	1
ENSE00003464158	1
ENSE00002457782	1
ENSE00003462755	1
ENSE00003510511	1
ENSE00002438210	1
ENSE00003725039	1
ENSE00003694071	1
ENSE00003621589	1
ENSE00003553513	1
ENSE00002378073	1
ENSE00000975531	1
ENSE00003483995	1
ENSE00003532059	1
ENSE00000680884	1
ENSE00003520997	1
ENSE00003660092	1
ENSE00003624732	1
ENSE00001351379	1
ENSE00000811856	1
ENSE00000719541	1
ENSE00003462046	1
ENSE00003589889	1
ENSE00002279238	1
ENSE00002342820	1
ENSE00003566683	1
ENSE00003543431	1
ENSE00003580368	1
ENSE00003667379	1
ENSE00000897958	1
ENSE00003543576	1
ENSE00003720754	1
ENSE00003568925	1
ENSE00003586320	1
ENSE00003477714	1
ENSE00003609721	1
ENSE00003604069	1
ENSE00002678278	1
ENSE00002671557	1
ENSE00003528507	1
ENSE00003477753	1
ENSE00003564822	1
ENSE00001846230	1
ENSE00002048290	1
ENSE00002173219	1
ENSE00003509974	1
ENSE00003644947	1
ENSE00001521272	1
ENSE00003724781	1
ENSE00003542399	1
ENSE00003633204	1
ENSE00001692182	1
ENSE00003655687	1
ENSE00003601762	1
ENSE00001744712	1
ENSE00001739813	1
ENSE00001159345	1
ENSE00003599841	1
ENSE00003620984	1
ENSE00001459809	1
ENSE00001388177	1
ENSE00003486718	1
ENSE00001331249	1
ENSE00003463439	1
ENSE00003838421	1
ENSE00003559101	1
ENSE00003502426	1
ENSE00003829441	1
ENSE00003484665	1
ENSE00003553892	1
ENSE00001139535	1
ENSE00003529142	1
ENSE00003550925	1
ENSE00003688476	1
ENSE00003657317	1
ENSE00003673481	1
ENSE00003685770	1
ENSE00003639287	1
ENSE00000897838	1
ENSE00003571607	1
ENSE00001741527	1
ENSE00003526249	1
ENSE00000803114	1
ENSE00003618069	1
ENSE00003655678	1
ENSE00001801425	1
ENSE00003485302	1
ENSE00002087032	1
ENSE00003747363	1
ENSE00003544199	1
ENSE00003617563	1
ENSE00001597408	1
ENSE00003576292	1
ENSE00003710168	1
ENSE00000958929	1
ENSE00001462950	1
ENSE00001101211	1
ENSE00003694014	1
ENSE00003636088	1
ENSE00003644494	1
ENSE00000844678	1
ENSE00003682625	1
ENSE00000744741	1
ENSE00003747640	1
ENSE00001482643	1
ENSE00000950748	1
ENSE00001087180	1
ENSE00003578675	1
ENSE00003790889	1
ENSE00003784241	1
ENSE00003652108	1
ENSE00003583733	1
ENSE00003626192	1
ENSE00003569269	1
ENSE00001130762	1
ENSE00003490856	1
ENSE00003581612	1
ENSE00003631976	1
ENSE00003675360	1
ENSE00003619297	1
ENSE00003551875	1
ENSE00003830517	1
ENSE00003622414	1
ENSE00002617485	1
ENSE00003659226	1
ENSE00003534142	1
ENSE00002054268	1
ENSE00003487585	1
ENSE00003523607	1
ENSE00001727147	1
ENSE00003630334	1
ENSE00003599067	1
ENSE00003589735	1
ENSE00003750588	1
ENSE00000962621	1
ENSE00001739089	1
ENSE00003701481	1
ENSE00003627516	1
ENSE00003490656	1
ENSE00000928273	1
ENSE00003571192	1
ENSE00003680140	1
ENSE00003493316	1
ENSE00003683206	1
ENSE00003673769	1
ENSE00003620784	1
ENSE00003621718	1
ENSE00000939435	1
ENSE00001556501	1
ENSE00003584887	1
ENSE00003658696	1
ENSE00003580495	1
ENSE00001212500	1
ENSE00003617522	1
ENSE00003667717	1
ENSE00003573869	1
ENSE00003648633	1
ENSE00003546469	1
ENSE00002394952	1
ENSE00003649448	1
ENSE00003667880	1
ENSE00002509829	1
ENSE00003650177	1
ENSE00003583919	1
ENSE00003590435	1
ENSE00003566462	1
ENSE00003659433	1
ENSE00003515473	1
ENSE00001861906	1
ENSE00003534635	1
ENSE00002210495	1
ENSE00003501937	1
ENSE00003715527	1
ENSE00000946482	1
ENSE00003834048	1
ENSE00001673059	1
ENSE00003637597	1
ENSE00003572410	1
ENSE00001154918	1
ENSE00003633355	1
ENSE00001262544	1
ENSE00003735689	1
ENSE00003672449	1
ENSE00001469846	1
ENSE00001442281	1
ENSE00003705448	1
ENSE00001254213	1
ENSE00003637277	1
ENSE00003748436	1
ENSE00003615349	1
ENSE00001748769	1
ENSE00003668608	1
ENSE00003608733	1
ENSE00003572776	1
ENSE00002673838	1
ENSE00003553241	1
ENSE00003676654	1
ENSE00003832879	1
ENSE00003646463	1
ENSE00003724508	1
ENSE00003583002	1
ENSE00001836141	1
ENSE00003555119	1
ENSE00001944474	1
ENSE00003460864	1
ENSE00002048936	1
ENSE00003480317	1
ENSE00003527104	1
ENSE00003542438	1
ENSE00002550373	1
ENSE00003664941	1
ENSE00003491310	1
ENSE00003663547	1
ENSE00003571179	1
ENSE00002026768	1
ENSE00001628519	1
ENSE00003579814	1
ENSE00001729115	1
ENSE00001184594	1
ENSE00001111982	1
ENSE00002472646	1
ENSE00003551653	1
ENSE00003580765	1
ENSE00003647077	1
ENSE00001163777	1
ENSE00001763640	1
ENSE00003508948	1
ENSE00003554334	1
ENSE00003827815	1
ENSE00003482174	1
ENSE00002614488	1
ENSE00001798206	1
ENSE00003559069	1
ENSE00001266184	1
ENSE00003616545	1
ENSE00001331033	1
ENSE00001944868	1
ENSE00003470901	1
ENSE00001651462	1
ENSE00003607776	1
ENSE00001271474	1
ENSE00003644348	1
ENSE00003477637	1
ENSE00003632331	1
ENSE00000922145	1
ENSE00003835456	1
ENSE00001657109	1
ENSE00003503086	1
ENSE00003703344	1
ENSE00002898096	1
ENSE00000997820	1
ENSE00002259893	1
ENSE00003620067	1
ENSE00000798481	1
ENSE00003502357	1
ENSE00000972121	1
ENSE00003523650	1
ENSE00003585016	1
ENSE00001468253	1
ENSE00001635743	1
ENSE00003710059	1
ENSE00002519671	1
ENSE00000803452	1
ENSE00001871226	1
ENSE00003476266	1
ENSE00003695061	1
ENSE00002637392	1
ENSE00003728528	1
ENSE00001849718	1
ENSE00003517614	1
ENSE00002719758	1
ENSE00002495482	1
ENSE00003484037	1
ENSE00003521306	1
ENSE00003830088	1
ENSE00003461636	1
ENSE00003725407	1
ENSE00000771821	1
ENSE00003549295	1
ENSE00003648939	1
ENSE00003666376	1
ENSE00001145282	1
ENSE00003489384	1
ENSE00003573312	1
ENSE00003494577	1
ENSE00001625550	1
ENSE00003503581	1
ENSE00001872323	1
ENSE00000796939	1
ENSE00003643058	1
ENSE00003748174	1
ENSE00003517711	1
ENSE00003556193	1
ENSE00003679410	1
ENSE00003565285	1
ENSE00001080201	1
ENSE00003477747	1
ENSE00003576914	1
ENSE00003697196	1
ENSE00003764858	1
ENSE00000975793	1
ENSE00003311666	1
ENSE00003667877	1
ENSE00003622514	1
ENSE00000708968	1
ENSE00003303058	1
ENSE00002997181	1
ENSE00002254650	1
ENSE00000920314	1
ENSE00003515471	1
ENSE00003557166	1
ENSE00003625450	1
ENSE00003516555	1
ENSE00001656664	1
ENSE00000880061	1
ENSE00003550596	1
ENSE00001599000	1
ENSE00003610518	1
ENSE00000885878	1
ENSE00003786549	1
ENSE00003463671	1
ENSE00001435957	1
ENSE00002405379	1
ENSE00003571497	1
ENSE00003647911	1
ENSE00003518516	1
ENSE00003622890	1
ENSE00001303170	1
ENSE00003484310	1
ENSE00002610925	1
ENSE00002728885	1
ENSE00003504124	1
ENSE00003783939	1
ENSE00003564466	1
ENSE00003538688	1
ENSE00003501149	1
ENSE00003740735	1
ENSE00003662679	1
ENSE00003718766	1
ENSE00003535014	1
ENSE00000922141	1
ENSE00002837277	1
ENSE00003671618	1
ENSE00003462727	1
ENSE00003598845	1
ENSE00003652943	1
ENSE00003616354	1
ENSE00003584830	1
ENSE00003767430	1
ENSE00003517090	1
ENSE00003592974	1
ENSE00003555746	1
ENSE00003610360	1
ENSE00000705837	1
ENSE00003545061	1
ENSE00003673329	1
ENSE00003463172	1
ENSE00003662843	1
ENSE00003666916	1
ENSE00003483569	1
ENSE00001038906	1
ENSE00003676427	1
ENSE00002614929	1
ENSE00002252629	1
ENSE00003534702	1
ENSE00002437505	1
ENSE00003641140	1
ENSE00001296812	1
ENSE00001735587	1
ENSE00001367898	1
ENSE00001725230	1
ENSE00003519256	1
ENSE00003683543	1
ENSE00003534135	1
ENSE00003519647	1
ENSE00003533716	1
ENSE00003224625	1
ENSE00001099448	1
ENSE00003806554	1
ENSE00003789789	1
ENSE00003714403	1
ENSE00003570366	1
ENSE00003673585	1
ENSE00003609857	1
ENSE00003498969	1
ENSE00000676106	1
ENSE00003678175	1
ENSE00002407227	1
ENSE00003603755	1
ENSE00002467983	1
ENSE00003621808	1
ENSE00003646721	1
ENSE00003540520	1
ENSE00001026014	1
ENSE00003601645	1
ENSE00003668145	1
ENSE00003581812	1
ENSE00003593565	1
ENSE00003548092	1
ENSE00003586562	1
ENSE00001172613	1
ENSE00001701702	1
ENSE00003473612	1
ENSE00002845252	1
ENSE00002526312	1
ENSE00003512732	1
ENSE00002583023	1
ENSE00000437674	1
ENSE00003586251	1
ENSE00003730994	1
ENSE00003648921	1
ENSE00003736209	1
ENSE00003513419	1
ENSE00002329383	1
ENSE00003103248	1
ENSE00003458639	1
ENSE00003134437	1
ENSE00000986158	1
ENSE00003506465	1
ENSE00001032848	1
ENSE00003476045	1
ENSE00003501547	1
ENSE00002037836	1
ENSE00003570291	1
ENSE00003688876	1
ENSE00003502835	1
ENSE00001241653	1
ENSE00001141779	1
ENSE00003600651	1
ENSE00002714969	1
ENSE00003635619	1
ENSE00001385042	1
ENSE00003684917	1
ENSE00003624895	1
ENSE00003607653	1
ENSE00001101256	1
ENSE00003550138	1
ENSE00001876403	1
ENSE00003545750	1
ENSE00002356818	1
ENSE00003549828	1
ENSE00000922197	1
ENSE00003673179	1
ENSE00003603842	1
ENSE00001075395	1
ENSE00002648471	1
ENSE00001014316	1
ENSE00003572047	1
ENSE00003562238	1
ENSE00003628338	1
ENSE00003562646	1
ENSE00003726002	1
ENSE00001897831	1
ENSE00003107374	1
ENSE00003488035	1
ENSE00003672689	1
ENSE00002577916	1
ENSE00003568469	1
ENSE00003817988	1
ENSE00002463913	1
ENSE00003621732	1
ENSE00003638385	1
ENSE00003609479	1
ENSE00003585094	1
ENSE00003550704	1
ENSE00003628676	1
ENSE00003575104	1
ENSE00001021529	1
ENSE00000779435	1
ENSE00003565306	1
ENSE00000844519	1
ENSE00003482656	1
ENSE00000952630	1
ENSE00003516924	1
ENSE00003822304	1
ENSE00002552993	1
ENSE00003660556	1
ENSE00003633468	1
ENSE00000756997	1
ENSE00002097461	1
ENSE00003709904	1
ENSE00003601126	1
ENSE00003681357	1
ENSE00003622031	1
ENSE00003543059	1
ENSE00001139743	1
ENSE00001480462	1
ENSE00001873622	1
ENSE00001830115	1
ENSE00002087807	1
ENSE00003669380	1
ENSE00003659192	1
ENSE00000695759	1
ENSE00002292737	1
ENSE00003600809	1
ENSE00001441937	1
ENSE00003611141	1
ENSE00003683498	1
ENSE00003642252	1
ENSE00003496560	1
ENSE00003577317	1
ENSE00001425163	1
ENSE00001451560	1
ENSE00003474746	1
ENSE00003623541	1
ENSE00002857934	1
ENSE00001120767	1
ENSE00003798784	1
ENSE00003525652	1
ENSE00003484158	1
ENSE00003560924	1
ENSE00003625056	1
ENSE00001955569	1
ENSE00001331364	1
ENSE00003590823	1
ENSE00003681432	1
ENSE00000980841	1
ENSE00003474828	1
ENSE00003588122	1
ENSE00001850989	1
ENSE00003549232	1
ENSE00003601629	1
ENSE00001904005	1
ENSE00001188164	1
ENSE00003005744	1
ENSE00003566460	1
ENSE00003767452	1
ENSE00001910033	1
ENSE00003649795	1
ENSE00000551381	1
ENSE00003714859	1
ENSE00002402185	1
ENSE00003557809	1
ENSE00003529408	1
ENSE00001685272	1
ENSE00003746218	1
ENSE00003563606	1
ENSE00001263978	1
ENSE00003597888	1
ENSE00001735719	1
ENSE00003538476	1
ENSE00003292004	1
ENSE00003572227	1
ENSE00003582829	1
ENSE00003816383	1
ENSE00003557401	1
ENSE00000698384	1
ENSE00000785973	1
ENSE00001223596	1
ENSE00003510828	1
ENSE00003832198	1
ENSE00001751473	1
ENSE00001897597	1
ENSE00001833755	1
ENSE00003565528	1
ENSE00003657880	1
ENSE00003639404	1
ENSE00003461204	1
ENSE00003659895	1
ENSE00003657031	1
ENSE00002583139	1
ENSE00002629230	1
ENSE00001928169	1
ENSE00003500845	1
ENSE00003481773	1
ENSE00003522590	1
ENSE00003841047	1
ENSE00003593814	1
ENSE00001599100	1
ENSE00001454769	1
ENSE00003650157	1
ENSE00003640463	1
ENSE00003580417	1
ENSE00001505996	1
ENSE00002420615	1
ENSE00003676540	1
ENSE00001657696	1
ENSE00001233091	1
ENSE00003790672	1
ENSE00003610569	1
ENSE00003638120	1
ENSE00003497327	1
ENSE00003530018	1
ENSE00001092733	1
ENSE00002557203	1
ENSE00003559136	1
ENSE00000928266	1
ENSE00003633569	1
ENSE00000680991	1
ENSE00001054409	1
ENSE00003540368	1
ENSE00002955756	1
ENSE00000775729	1
ENSE00002319872	1
ENSE00003584951	1
ENSE00003465743	1
ENSE00001069472	1
ENSE00003473193	1
ENSE00001822406	1
ENSE00001811200	1
ENSE00003458909	1
ENSE00003807904	1
ENSE00002152451	1
ENSE00003498200	1
ENSE00003744301	1
ENSE00003816446	1
ENSE00003664869	1
ENSE00001071823	1
ENSE00003572008	1
ENSE00003610813	1
ENSE00003537295	1
ENSE00001414265	1
ENSE00001728357	1
ENSE00002706861	1
ENSE00002298483	1
ENSE00003810266	1
ENSE00003050454	1
ENSE00003489131	1
ENSE00003635515	1
ENSE00001380326	1
ENSE00001609343	1
ENSE00003549789	1
ENSE00003611699	1
ENSE00003537595	1
ENSE00003556852	1
ENSE00003673195	1
ENSE00003499505	1
ENSE00003498014	1
ENSE00003588038	1
ENSE00001788952	1
ENSE00000931465	1
ENSE00003548940	1
ENSE00001384410	1
ENSE00003527717	1
ENSE00001236979	1
ENSE00001085939	1
ENSE00003552469	1
ENSE00003631618	1
ENSE00000743382	1
ENSE00003530567	1
ENSE00003460970	1
ENSE00003640157	1
ENSE00000725966	1
ENSE00003812745	1
ENSE00003559589	1
ENSE00003490192	1
ENSE00003561538	1
ENSE00003670344	1
ENSE00003224673	1
ENSE00003563465	1
ENSE00003540115	1
ENSE00003477825	1
ENSE00003671087	1
ENSE00000969148	1
ENSE00003541170	1
ENSE00003630778	1
ENSE00000844712	1
ENSE00001629165	1
ENSE00002120405	1
ENSE00002697208	1
ENSE00003690920	1
ENSE00003707055	1
ENSE00003484480	1
ENSE00001419527	1
ENSE00003475718	1
ENSE00003488003	1
ENSE00003673929	1
ENSE00001039086	1
ENSE00003635327	1
ENSE00002301220	1
ENSE00003609252	1
ENSE00002618197	1
ENSE00001251451	1
ENSE00002570191	1
ENSE00003502175	1
ENSE00003594103	1
ENSE00003463372	1
ENSE00003641453	1
ENSE00003539572	1
ENSE00000916236	1
ENSE00003633068	1
ENSE00003638101	1
ENSE00003587190	1
ENSE00003670847	1
ENSE00002208877	1
ENSE00003788378	1
ENSE00003660006	1
ENSE00001312862	1
ENSE00001162322	1
ENSE00003462662	1
ENSE00003701172	1
ENSE00003466566	1
ENSE00000901573	1
ENSE00003590492	1
ENSE00001237140	1
ENSE00000933728	1
ENSE00003490872	1
ENSE00003633149	1
ENSE00001621693	1
ENSE00003669491	1
ENSE00003600302	1
ENSE00003581457	1
ENSE00003658653	1
ENSE00001125375	1
ENSE00003525194	1
ENSE00003683526	1
ENSE00001152705	1
ENSE00003527669	1
ENSE00001454767	1
ENSE00003482669	1
ENSE00003556744	1
ENSE00003485803	1
ENSE00003820468	1
ENSE00002131953	1
ENSE00003575299	1
ENSE00003672768	1
ENSE00003838178	1
ENSE00003510359	1
ENSE00001335584	1
ENSE00003667407	1
ENSE00003631089	1
ENSE00003549782	1
ENSE00003639833	1
ENSE00003552728	1
ENSE00003498575	1
ENSE00003647765	1
ENSE00003561641	1
ENSE00002141833	1
ENSE00001719051	1
ENSE00003572743	1
ENSE00001906839	1
ENSE00003523088	1
ENSE00001015499	1
ENSE00003525034	1
ENSE00003531365	1
ENSE00000687958	1
ENSE00003519862	1
ENSE00003575413	1
ENSE00003622396	1
ENSE00003678551	1
ENSE00003507493	1
ENSE00002321473	1
ENSE00002354787	1
ENSE00003480008	1
ENSE00003507195	1
ENSE00001880403	1
ENSE00003644266	1
ENSE00003573749	1
ENSE00002123392	1
ENSE00003561798	1
ENSE00001577998	1
ENSE00003465763	1
ENSE00002459851	1
ENSE00003572826	1
ENSE00001465426	1
ENSE00003535455	1
ENSE00003807031	1
ENSE00001275726	1
ENSE00001736370	1
ENSE00003689423	1
ENSE00001824863	1
ENSE00002198587	1
ENSE00001729909	1
ENSE00003545554	1
ENSE00003630950	1
ENSE00003641158	1
ENSE00003558596	1
ENSE00003466938	1
ENSE00003676807	1
ENSE00003205903	1
ENSE00001840281	1
ENSE00003493005	1
ENSE00001652771	1
ENSE00003535450	1
ENSE00003518022	1
ENSE00001191865	1
ENSE00003534723	1
ENSE00003553215	1
ENSE00001477787	1
ENSE00003643308	1
ENSE00003512068	1
ENSE00003656375	1
ENSE00000921755	1
ENSE00003604368	1
ENSE00003536652	1
ENSE00003638394	1
ENSE00001279973	1
ENSE00003624177	1
ENSE00003682490	1
ENSE00003642867	1
ENSE00002127518	1
ENSE00002107461	1
ENSE00000870713	1
ENSE00002349591	1
ENSE00003516925	1
ENSE00003663485	1
ENSE00000962018	1
ENSE00003534072	1
ENSE00001548269	1
ENSE00003478360	1
ENSE00000755973	1
ENSE00001326303	1
ENSE00003684162	1
ENSE00000744742	1
ENSE00003772366	1
ENSE00003466452	1
ENSE00003678770	1
ENSE00003582437	1
ENSE00001801011	1
ENSE00003635738	1
ENSE00000660501	1
ENSE00001915370	1
ENSE00003584310	1
ENSE00001089502	1
ENSE00000843723	1
ENSE00003563705	1
ENSE00003484143	1
ENSE00001775233	1
ENSE00002019565	1
ENSE00003642567	1
ENSE00002688590	1
ENSE00001910500	1
ENSE00003483470	1
ENSE00003502062	1
ENSE00003548798	1
ENSE00002118129	1
ENSE00003668503	1
ENSE00003661143	1
ENSE00003548769	1
ENSE00003504233	1
ENSE00003686317	1
ENSE00000923816	1
ENSE00003522984	1
ENSE00003577649	1
ENSE00001043047	1
ENSE00003685697	1
ENSE00001939005	1
ENSE00003560608	1
ENSE00003479388	1
ENSE00003568861	1
ENSE00001321084	1
ENSE00003482452	1
ENSE00003543237	1
ENSE00002213904	1
ENSE00003492796	1
ENSE00003654461	1
ENSE00003696251	1
ENSE00003757302	1
ENSE00003574763	1
ENSE00003729447	1
ENSE00003673072	1
ENSE00003680196	1
ENSE00002562244	1
ENSE00003560269	1
ENSE00003676897	1
ENSE00003762785	1
ENSE00003774834	1
ENSE00003684046	1
ENSE00003535127	1
ENSE00001382642	1
ENSE00003555116	1
ENSE00003678653	1
ENSE00003491494	1
ENSE00002086990	1
ENSE00003614485	1
ENSE00003529629	1
ENSE00000846576	1
ENSE00003529312	1
ENSE00001459284	1
ENSE00003630337	1
ENSE00003815776	1
ENSE00003626117	1
ENSE00003680442	1
ENSE00003501424	1
ENSE00000928277	1
ENSE00001488292	1
ENSE00003547698	1
ENSE00003577737	1
ENSE00001455760	1
ENSE00003690150	1
ENSE00001053532	1
ENSE00003815074	1
ENSE00003524694	1
ENSE00003465371	1
ENSE00001731654	1
ENSE00002922995	1
ENSE00003461443	1
ENSE00001385008	1
ENSE00003785922	1
ENSE00003674241	1
ENSE00003578260	1
ENSE00003539574	1
ENSE00003470780	1
ENSE00000901574	1
ENSE00003534181	1
ENSE00003668460	1
ENSE00002087624	1
ENSE00003507589	1
ENSE00003667753	1
ENSE00003219681	1
ENSE00002106951	1
ENSE00001588662	1
ENSE00003590335	1
ENSE00003468477	1
ENSE00000922628	1
ENSE00003496183	1
ENSE00001072371	1
ENSE00001098999	1
ENSE00003559990	1
ENSE00003578408	1
ENSE00003667973	1
ENSE00003834288	1
ENSE00002339766	1
ENSE00001527142	1
ENSE00001803356	1
ENSE00000811840	1
ENSE00000771823	1
ENSE00001118908	1
ENSE00001875417	1
ENSE00003550039	1
ENSE00003562243	1
ENSE00003619674	1
ENSE00003549994	1
ENSE00003695196	1
ENSE00003578806	1
ENSE00003531081	1
ENSE00003661819	1
ENSE00000984422	1
ENSE00001690217	1
ENSE00003811712	1
ENSE00003531874	1
ENSE00002072570	1
ENSE00003525199	1
ENSE00003487977	1
ENSE00003686321	1
ENSE00003490706	1
ENSE00003585300	1
ENSE00003516295	1
ENSE00003480263	1
ENSE00002168318	1
ENSE00001145268	1
ENSE00001601576	1
ENSE00001871748	1
ENSE00003545119	1
ENSE00003588540	1
ENSE00003572534	1
ENSE00003511784	1
ENSE00001102336	1
ENSE00003533810	1
ENSE00003828818	1
ENSE00003518088	1
ENSE00000399908	1
ENSE00003678233	1
ENSE00003556252	1
ENSE00003589488	1
ENSE00003570432	1
ENSE00003473222	1
ENSE00002201257	1
ENSE00000854987	1
ENSE00003611309	1
ENSE00003474722	1
ENSE00003642680	1
ENSE00003589733	1
ENSE00000880438	1
ENSE00003615495	1
ENSE00003526270	1
ENSE00003685502	1
ENSE00003685580	1
ENSE00001071827	1
ENSE00001072387	1
ENSE00002871033	1
ENSE00003713165	1
ENSE00002446678	1
ENSE00003577145	1
ENSE00003570529	1
ENSE00003573394	1
ENSE00003682557	1
ENSE00003574295	1
ENSE00003689673	1
ENSE00003505522	1
ENSE00001763148	1
ENSE00003770617	1
ENSE00003486277	1
ENSE00003500763	1
ENSE00001650003	1
ENSE00003537232	1
ENSE00003570309	1
ENSE00003483480	1
ENSE00002944296	1
ENSE00003650875	1
ENSE00003537405	1
ENSE00003657555	1
ENSE00003724553	1
ENSE00001689613	1
ENSE00003468533	1
ENSE00003623131	1
ENSE00000663010	1
ENSE00003574890	1
ENSE00001708798	1
ENSE00003823406	1
ENSE00001652411	1
ENSE00003610873	1
ENSE00001594009	1
ENSE00003610122	1
ENSE00003569667	1
ENSE00003465341	1
ENSE00003725794	1
ENSE00002198813	1
ENSE00003641015	1
ENSE00001651618	1
ENSE00003540312	1
ENSE00001140376	1
ENSE00003397799	1
ENSE00003475712	1
ENSE00003562279	1
ENSE00003715546	1
