Interaction Term	K562 - # Interaction Rows	K562 - Mean PSI (Interaction Rows)	K562 - # Single Binders	K562 - Mean PSI (Single Binders)	K562 - Difference in Mean PSI(Interaction - Single)	K562 - Interaction Beta Coefficient	K562 - Interaction P-value	HepG2 - # Interaction Rows	HepG2 - Mean PSI (Interaction Rows)	HepG2 - # Single Binders	HepG2 - Mean PSI (Single Binders)	HepG2 - Difference in Mean PSI(Interaction - Single)	HepG2 - Interaction Beta Coefficient	HepG2 - Interaction P-value
FXR1-3_FXR2-5_interaction	3754.0	0.979457378795951	37200.0	0.8280362634408602	0.15142111535509073	-0.037551208399423046	6.128342033248179e-08							
FXR1-3_FXR2-6_interaction	5767.0	0.9821732269810994	52624.0	0.8037920340529034	0.178381192928196	-0.03065531525121824	5.54065168087322e-07							
FXR1-4_FXR2-1_interaction	5935.0	0.9619582139848357	41722.0	0.8877518215809406	0.07420639240389515	-0.09594053296297883	1.7091677971389644e-64							
FXR1-4_FXR2-2_interaction	10719.0	0.9672030506577105	62683.0	0.8158389196432845	0.15136413101442603	-0.04720921462976824	2.0106488174101587e-24							
FXR1-4_FXR2-3_interaction	8232.0	0.9814199465500486	33069.0	0.9445974628806436	0.03682248366940499	-0.18606868120224465	9.634028292441536e-257							
FXR1-4_FXR2-4_interaction	14564.0	0.9796442941499587	39426.0	0.9397707857758839	0.03987350837407477	-0.1924436186351743	0.0							
FXR1-4_FXR2-5_interaction	7174.0	0.9577779481460831	42558.0	0.8511144203205037	0.10666352782557942	-0.04365089416078039	2.424175260284012e-16							
FXR1-4_FXR2-6_interaction	11233.0	0.9658683788836464	53890.0	0.811563360549267	0.15430501833437937	-0.033272832851956445	9.424254768647733e-13							
FXR1-5_FXR2-1_interaction	4063.0	0.920194560669456	36277.0	0.851775877277614	0.0684186833918421	-0.08224817215776968	3.6318514439046576e-35							
FXR1-5_FXR2-2_interaction	6598.0	0.9024192937253713	61736.0	0.8080529026823894	0.09436639104298195	-0.06758661588661195	4.281447092108809e-33							
FXR1-5_FXR2-3_interaction	4330.0	0.9832832563510393	31684.0	0.9089732199217271	0.07431003642931222	-0.10734963611521206	2.527429353106432e-59							
FXR1-5_FXR2-4_interaction	6623.0	0.9843656198097538	46119.0	0.9208292460807911	0.0635363737289627	-0.09331608344155426	5.477637613938603e-60							
FXR1-5_FXR2-5_interaction	7799.0	0.9179410180792409	32119.0	0.795978408418693	0.12196260966054784	-0.005746007612091193	0.3200184612800111							
FXR1-5_FXR2-6_interaction	10203.0	0.9097424777026366	46761.0	0.7867730052821796	0.12296947242045697	-0.027777162250998074	6.917542838582635e-07							
FXR1-6_FXR2-1_interaction	5561.0	0.9334117964394892	45738.0	0.8408295618522891	0.09258223458720016	-0.026825359718368125	2.553365238038954e-06							
FXR1-6_FXR2-2_interaction	10185.0	0.9200850760922926	67019.0	0.7984905772989749	0.12159449879331774	0.009366640210186012	0.0391524872980599							
FXR1-6_FXR2-3_interaction	5434.0	0.9853684210526316	41933.0	0.8839827939808743	0.10138562707175724	-0.07936810846078343	6.455602664887012e-42							
FXR1-6_FXR2-4_interaction	9626.0	0.9836553604820277	52570.0	0.894639376070002	0.08901598441202574	-0.06477826963302338	5.8187215071688626e-43							
FXR1-6_FXR2-5_interaction	8837.0	0.9055821545773453	42500.0	0.8080166941176472	0.09756546045969805	0.008272680244901296	0.09940497736406147							
FXR1-6_FXR2-6_interaction	17504.0	0.8794716636197442	44616.0	0.785096097812444	0.09437556580730011	-0.02395483885395567	1.1340004336866751e-07							
GTF2F1-1_PCBP1-1_interaction	416.0	0.608171875	17040.0	0.6827239436619719	-0.07455206866197184	-0.03796865867925048	0.03416843002326252	546.0	0.7915082417582417	9365.0	0.749837266417512	0.04167097534072972	-0.1109853596931844	2.3923297146706035e-10
GTF2F1-1_PCBP1-2_interaction	96.0	0.9154895833333333	26847.0	0.678169888628152	0.23731969470518133	0.28510931276557944	1.9060535373402798e-15	327.0	0.8269847094801225	11954.0	0.7099216161954158	0.11706309328470665	0.11132535203272946	7.3530058688926e-08
GTF2F1-1_PCBP1-3_interaction	65.0	0.950123076923077	19068.0	0.6940296307950494	0.25609344612802754	0.2824907372326517	8.861109474752937e-11	426.0	0.7353427230046947	10812.0	0.7101441453940066	0.02519857761068811	0.022464678855443693	0.22832384353598595
GTF2F1-1_PCBP1-4_interaction	5.0	0.999	21954.0	0.7505319531748201	0.24846804682517987	0.23491065558584212	0.13219569511323362	426.0	0.7353427230046947	11080.0	0.7353316335740072	1.1089430687505342e-05	-0.05418525520342445	0.003531774940509892
GTF2F1-1_PCBP1-5_interaction	0.0		18612.0	0.7138430045132172				149.0	0.9669261744966443	10455.0	0.7031333333333334	0.2637928411633109	0.2751319274944053	5.138209137774388e-20
GTF2F1-1_PCBP1-6_interaction	231.0	0.5972402597402597	23275.0	0.6909358754027927	-0.09369561566253293	-0.05753765096111555	0.014009357698062788	67.0	0.9524328358208954	12309.0	0.7168555934681939	0.2355772423527015	0.21993668610740771	4.922500119067183e-07
GTF2F1-2_PCBP1-1_interaction	5.0	0.9970000000000001	21891.0	0.6785456351925448	0.31845436480745526	0.3567653974650277	0.022254184296450583	300.0	0.8116483333333334	21334.0	0.6187986312927721	0.1928497020405613	0.04538732710410773	0.03779750800143166
GTF2F1-2_PCBP1-2_interaction	81.0	0.9695246913580247	30906.0	0.6778598168640393	0.29166487449398537	0.3369154750650357	5.257390798032941e-18	295.0	0.8084864406779662	23495.0	0.6108589061502447	0.19762753452772142	0.2136090025136925	1.9651429591245932e-23
GTF2F1-2_PCBP1-3_interaction	155.0	0.9634677419354839	22917.0	0.6887025134179867	0.2747652285174972	0.29812636593098174	9.148861268042677e-26	59.0	0.9897118644067796	23023.0	0.6076397732702081	0.3820720911365715	0.40235037037660304	4.807798359226543e-18
GTF2F1-2_PCBP1-4_interaction	39.0	0.9908333333333333	25915.0	0.7383477136793364	0.25248561965399696	0.22636864496907547	5.312058333523163e-05	59.0	0.9897118644067796	23291.0	0.620801446910824	0.36891041749595566	0.33259439615865144	8.02234982258106e-13
GTF2F1-2_PCBP1-5_interaction	14.0	0.9971071428571427	22613.0	0.7067847919338434	0.2903223509232994	0.2852886001366073	0.0022401088803905324	67.0	0.9524328358208954	22096.0	0.6025372465604636	0.34989558926043185	0.3729997968502522	1.6172885011730942e-17
GTF2F1-2_PCBP1-6_interaction	53.0	0.9924905660377359	27660.0	0.6860683658712942	0.3064222001664417	0.34200798924295917	1.1518137291229964e-12	93.0	0.9619516129032258	23734.0	0.6140711426645319	0.34788047023869395	0.3550839652209148	1.1614368069331523e-21
GTF2F1-3_PCBP1-1_interaction	569.0	0.6761713532513182	24266.0	0.6823657174647656	-0.006194364213447434	0.02821319809018586	0.06699988946301921	23.0	0.9990000000000002	17580.0	0.6950213594994312	0.303978640500569	0.16423508423773978	0.0267641327046086
GTF2F1-3_PCBP1-2_interaction	175.0	0.9625371428571426	34221.0	0.6789359603752083	0.28360118248193433	0.3262838228679325	1.6780384707713814e-34	53.0	0.9980377358490566	19671.0	0.6760884296680392	0.32194930618101747	0.32310918528250043	4.1232474065736757e-11
GTF2F1-3_PCBP1-3_interaction	324.0	0.9585848765432099	26082.0	0.6872273790353499	0.27135749750786	0.29337272822683924	3.486877260782677e-49	508.0	0.7702125984251968	17817.0	0.6678975697367683	0.10231502868842857	0.11506596733186315	1.7809246834826995e-11
GTF2F1-3_PCBP1-4_interaction	520.0	0.7805298076923076	28456.0	0.7331870958673039	0.047342711825003714	0.009959106109477948	0.5300828532772747	795.0	0.811546540880503	17511.0	0.6773744503454971	0.1341720905350059	0.0912939675959796	1.6982106235601473e-10
GTF2F1-3_PCBP1-5_interaction	145.0	0.9704	25854.0	0.7036738802506383	0.2667261197493618	0.2575358486982915	1.616453373294358e-18	160.0	0.9691781250000002	17602.0	0.6651029712532668	0.30407515374673344	0.3262220375520679	1.6552933875833612e-29
GTF2F1-3_PCBP1-6_interaction	300.0	0.42693666666666674	30669.0	0.6941683784929408	-0.26723171182627403	-0.2427065367770651	3.085271875923077e-32	256.0	0.338771484375	19100.0	0.6887867539267016	-0.35001526955170165	-0.378631653035009	3.454795230879536e-61
GTF2F1-4_PCBP1-1_interaction	244.0	0.40734631147540984	19684.0	0.7232807864255232	-0.31593447495011334	-0.3100166131835852	9.417525878694534e-42	79.0	0.5300822784810127	10746.0	0.7708439419318815	-0.2407616634508688	-0.38790810622080535	1.2651324609833815e-21
GTF2F1-4_PCBP1-2_interaction	88.0	0.534125	29163.0	0.7058541302335151	-0.1717291302335151	-0.16514607827715488	1.0154710648431982e-05	401.0	0.5018653366583541	12253.0	0.7431195625561087	-0.24125422589775458	-0.278099193088432	4.640687578706579e-49
GTF2F1-4_PCBP1-3_interaction	409.0	0.3858655256723716	20680.0	0.7416762088974854	-0.35581068322511383	-0.37560435367314143	1.8826139883487666e-97	112.0	0.9908794642857143	11887.0	0.7203939177252461	0.2704855465604682	0.2659422322170825	6.9689480789366495e-15
GTF2F1-4_PCBP1-4_interaction	553.0	0.5400614828209764	23158.0	0.7853048406598153	-0.24524335783883888	-0.3095318696782504	1.8702150636964953e-88	72.0	0.9914652777777777	12235.0	0.74474086636698	0.2467244114107977	0.19212343192880127	5.437015721098509e-06
GTF2F1-4_PCBP1-5_interaction	98.0	0.9673367346938776	20716.0	0.7430332593164705	0.22430347537740714	0.19773631007138506	2.7273791628736486e-08	78.0	0.959096153846154	11044.0	0.72170164795364	0.23739450589251399	0.2377329579680232	5.6492095617653485e-09
GTF2F1-4_PCBP1-6_interaction	241.0	0.542539419087137	25555.0	0.71970974369008	-0.17717032460294302	-0.17830788534078124	6.768601295918698e-15	80.0	0.9600687499999999	12730.0	0.7288672034564021	0.2312015465435978	0.2089049188331459	1.8914152017332387e-07
GTF2F1-5_PCBP1-1_interaction	0.0		25485.0	0.6835041985481657				127.0	0.9569212598425199	19428.0	0.6564264978381716	0.3004947620043482	0.16457734935035415	3.4657360877720024e-07
GTF2F1-5_PCBP1-2_interaction	197.0	0.9808604060913706	34258.0	0.6794217846926265	0.3014386213987441	0.3436123102411837	1.5245279648838657e-42	116.0	0.9909870689655172	21601.0	0.6438082033239202	0.34717886564159706	0.35848006315175296	6.3053452780765615e-27
GTF2F1-5_PCBP1-3_interaction	228.0	0.983561403508772	26355.0	0.6901255359514324	0.2934358675573395	0.31297663721005226	2.3887811053159344e-40	494.0	0.751003036437247	19901.0	0.6367598864378674	0.11424314999937957	0.13016366742450988	4.969966770956081e-14
GTF2F1-5_PCBP1-4_interaction	225.0	0.9828555555555555	29127.0	0.7321170391732758	0.25073851638227973	0.21565858752876332	6.782722502171632e-20	26.0	0.9987115384615386	21105.0	0.6553713574982232	0.3433401809633154	0.30155821647907377	1.4938803044789024e-05
GTF2F1-5_PCBP1-5_interaction	205.0	0.9385048780487806	25815.0	0.7042707147007553	0.23423416334802527	0.22486146767279475	1.191577879393269e-19	78.0	0.959096153846154	19822.0	0.635624205428312	0.323471948417842	0.3434164119279871	3.2075991229664265e-17
GTF2F1-5_PCBP1-6_interaction	543.0	0.7411593001841622	30264.0	0.6883441712926249	0.05281512889153728	0.08345696685504139	7.339163992387727e-08	359.0	0.7488147632311978	20950.0	0.6455041288782816	0.10331063435291621	0.1018656710338104	2.1367968204072757e-07
GTF2F1-6_PCBP1-1_interaction	0.0		14780.0	0.7055305818673885				127.0	0.9569212598425199	10669.0	0.7088630143406129	0.24805824550190692	0.12983425831392376	6.215005843748081e-05
GTF2F1-6_PCBP1-2_interaction	2.0	0.99875	23943.0	0.6961004468947083	0.30264955310529174	0.3102280158207796	0.20856839164374777	13.0	0.9990000000000001	13048.0	0.6836788396689147	0.31532116033108537	0.32170411565450346	0.0010709054907955132
GTF2F1-6_PCBP1-3_interaction	3.0	0.9963333333333333	16100.0	0.7229454658385093	0.273387867494824	0.27091892398822104	0.17872576926719952	36.0	0.9965694444444446	12058.0	0.676082434897993	0.3204870095464516	0.33325330622738764	1.9959868871654738e-08
GTF2F1-6_PCBP1-4_interaction	37.0	0.9878513513513515	18798.0	0.782114826045324	0.20573652530602748	0.17099321924420086	0.002982761147375146	51.0	0.995843137254902	12296.0	0.6987455270006507	0.2970976102542513	0.2646925891951744	1.202946281927307e-07
GTF2F1-6_PCBP1-5_interaction	34.0	0.9871029411764707	15452.0	0.7446964794201397	0.24240646175633096	0.2238772217965053	0.00019479630745482132	80.0	0.9599875000000001	11059.0	0.6696057057600144	0.29038179423998567	0.30905136399491745	1.7474277526789846e-14
GTF2F1-6_PCBP1-6_interaction	56.0	0.9882410714285715	20533.0	0.7078800711050504	0.2803610003235212	0.2858800960422785	1.0949514723953053e-09	356.0	0.7467345505617978	12197.0	0.6837001721734853	0.0630343783883125	0.06388348692017062	0.0013443775573527494
HNRNPK-1_HNRNPU-1_interaction	0.0		11151.0	0.7052127163483095										
HNRNPK-1_HNRNPU-2_interaction	0.0		10948.0	0.7009991779320425										
HNRNPK-1_HNRNPU-3_interaction	0.0		11002.0	0.7022178694782767										
HNRNPK-1_HNRNPU-4_interaction	0.0		10981.0	0.6989296056825426										
HNRNPK-1_HNRNPU-5_interaction	99.0	0.9300606060606061	10868.0	0.6992275947736474	0.23083301128695877	0.07104837519237837	0.41643978821063765							
HNRNPK-1_HNRNPU-6_interaction	0.0		10948.0	0.7009991779320425										
HNRNPK-1_IGF2BP3-1_interaction								2.0	0.99975	13677.0	0.7020563354536813	0.29769366454631874	0.30774650923774827	0.21885412810690877
HNRNPK-1_IGF2BP3-2_interaction								100.0	0.9750399999999999	18740.0	0.7231586712913555	0.25188132870864444	0.233591658331442	6.471459765999092e-11
HNRNPK-1_IGF2BP3-3_interaction								0.0		11842.0	0.7513295051511568			
HNRNPK-1_IGF2BP3-4_interaction								3.0	0.9941666666666666	15402.0	0.7845302558109336	0.20963641085573304	0.08011518696220807	0.694913715456178
HNRNPK-1_IGF2BP3-5_interaction								0.0		12232.0	0.7463516595814258			
HNRNPK-1_IGF2BP3-6_interaction								0.0		18295.0	0.7271262913364307			
HNRNPK-1_LARP4-1_interaction	0.0		11591.0	0.7007304805452508				47.0	0.9963297872340424	22215.0	0.7016212018906144	0.29470858534342803	0.2976079807190529	9.386045706922501e-09
HNRNPK-1_LARP4-2_interaction	335.0	0.7122910447761194	12867.0	0.7149911789850003	-0.0027001342088809333	-0.0498823413291977	0.015989551195432796	236.0	0.9689597457627119	41708.0	0.6947008607461398	0.27425888501657214	0.28114393122758774	3.0744849070673586e-33
HNRNPK-1_LARP4-3_interaction	0.0		11491.0	0.7143877382299191				69.0	0.9794420289855074	17983.0	0.7849911305121504	0.19445089847335695	0.10448266609054832	0.014880088527507341
HNRNPK-1_LARP4-4_interaction	31.0	0.9949677419354839	11614.0	0.7166903736869296	0.2782773682485543	0.040272711033301954	0.5298897980549299	58.0	0.9876120689655172	27903.0	0.8578524710604595	0.12975959790505776	0.04883819966636261	0.29448417985150976
HNRNPK-1_LARP4-5_interaction	0.0		11629.0	0.7128131825608391				53.0	0.08576415094339622	23234.0	0.7249890247051735	-0.6392248737617773	-0.6545183363713916	5.731559903910779e-41
HNRNPK-1_LARP4-6_interaction	31.0	0.9949677419354839	13352.0	0.7110216446974236	0.2839460972380603	0.25614502245207355	4.970666928146687e-05	307.0	0.45834201954397397	38263.0	0.715927410291927	-0.257585390747953	-0.26776023235273577	1.6323576557466469e-38
HNRNPK-1_PCBP1-1_interaction	1908.0	0.6487851153039833	15261.0	0.7081006814756569	-0.05931556617167355	-0.04450617189881495	6.110009791701209e-06	694.0	0.8425389048991354	10801.0	0.7309146375335617	0.11162426736557374	-0.03913061196466057	0.015191736432278039
HNRNPK-1_PCBP1-2_interaction	1519.0	0.7472142857142858	25206.0	0.6845607196699198	0.062653566044366	0.09585364039730267	1.3118368783867463e-21	294.0	0.43737414965986393	13752.0	0.7233547847585806	-0.2859806350987167	-0.3122870503614051	2.6991735379757485e-47
HNRNPK-1_PCBP1-3_interaction	273.0	0.9776117216117215	19857.0	0.7033273153044266	0.2742844063072949	0.2905386346616864	6.389946582419072e-41	62.0	0.9255564516129031	13272.0	0.705795773056058	0.2197606785568451	0.21920096923066937	1.4162829605127672e-06
HNRNPK-1_PCBP1-4_interaction	88.0	0.9944772727272728	22993.0	0.7591272996129257	0.23534997311434713	0.20315139037649624	5.8676683389884936e-08	88.0	0.9821022727272729	13488.0	0.724987878113879	0.2571143946133939	0.2093453290596279	4.61745914684176e-08
HNRNPK-1_PCBP1-5_interaction	378.0	0.7241402116402117	19061.0	0.7282445569487436	-0.004104345308531876	-0.01830036961473622	0.32643785649372936	0.0		12485.0	0.7061996796155386			
HNRNPK-1_PCBP1-6_interaction	169.0	0.9737426035502958	24604.0	0.6978867663794504	0.2758558371708455	0.2994461071030811	3.5328382553122916e-28	6.0	0.9986666666666667	14163.0	0.7143202358257431	0.2843464308409236	0.26737703818685526	0.06443031911178924
HNRNPK-1_QKI-1_interaction	3.0	0.997	14249.0	0.6955844620675137	0.3014155379324863	0.33931179457338445	0.0922132331345088	222.0	0.851740990990991	17361.0	0.6827059501180808	0.1690350408729102	0.19552007164875848	9.823059777491042e-16
HNRNPK-1_QKI-2_interaction	0.0		14147.0	0.6693670036050046				433.0	0.6029538106235566	17184.0	0.6806142632681564	-0.07766045264459986	-0.048245448805042015	0.0068581004246033766
HNRNPK-1_QKI-3_interaction	0.0		19586.0	0.6525565454916777				21.0	0.9889761904761905	32770.0	0.5889595971925541	0.40001659328363637	0.44928543495556844	5.996405529226207e-09
HNRNPK-1_QKI-4_interaction	0.0		18511.0	0.6151559883312625				0.0		28425.0	0.5534014775725593			
HNRNPK-1_QKI-5_interaction	0.0		18508.0	0.6695867732872273				45.0	0.2859888888888889	23394.0	0.654288407283919	-0.3682995183950301	-0.3336126684053113	2.955286715715903e-10
HNRNPK-1_QKI-6_interaction	0.0		12958.0	0.7129199722179349				45.0	0.2859888888888889	14353.0	0.7003016790914791	-0.4143127902025902	-0.4005304392306584	4.674781488318103e-14
HNRNPK-1_U2AF2-1_interaction	89.0	0.9739775280898878	44075.0	0.7013838457175269	0.2725936823723609	0.2943403651798984	2.4221644471635878e-15	350.0	0.9666100000000001	73436.0	0.6919169957514026	0.27469300424859744	0.2841699693312354	5.667087092058985e-49
HNRNPK-1_U2AF2-2_interaction	640.0	0.56319921875	95963.0	0.7053037368569136	-0.1421045181069136	-0.12941816265735043	1.138287543960913e-19	661.0	0.46935249621785174	151162.0	0.6817326874479036	-0.21238019123005186	-0.2269483180478734	8.967456575881179e-57
HNRNPK-1_U2AF2-3_interaction	43.0	0.990767441860465	52034.0	0.7287782699773225	0.2619891718831424	0.2752592832614796	2.447121930730435e-07	708.0	0.5281617231638418	110898.0	0.6936419502605998	-0.16548022709675803	-0.17820154518207965	8.227582562465458e-38
HNRNPK-1_U2AF2-4_interaction	42.0	0.990654761904762	82308.0	0.7451212640326578	0.2455334978721042	0.2588039722099847	1.6008784772190658e-06	214.0	0.3895560747663551	175941.0	0.67724234828721	-0.28768627352085485	-0.2917964641043296	8.842084506917552e-33
HNRNPK-1_U2AF2-5_interaction	428.0	0.582463785046729	69462.0	0.6815655754225332	-0.09910179037580413	-0.07832767224873577	5.664686461533292e-06	628.0	0.5061019108280255	130429.0	0.6463067070973478	-0.14020479626932236	-0.14635180543421156	1.4521264597204329e-23
HNRNPK-1_U2AF2-6_interaction	493.0	0.5336572008113589	93285.0	0.7022241625127298	-0.16856696170137087	-0.15477737459620147	7.990675724599509e-22	205.0	0.46732682926829267	145867.0	0.6800019332679771	-0.21267510399968442	-0.21533544640580993	6.998170860445373e-18
HNRNPK-2_HNRNPU-1_interaction	0.0		13207.0	0.7159010373286893										
HNRNPK-2_HNRNPU-2_interaction	0.0		13004.0	0.7125205321439557										
HNRNPK-2_HNRNPU-3_interaction	0.0		13058.0	0.7134996936743759										
