Data Partition	Model	Cell Line	Feature Pair	# Rows - Both Bound	# Rows - Either Bound	R2 - Both	R2 - Either	Difference R2 - (Both vs. Either)
All	xgboost	K562	HNRNPK_4-SF3B4_6	4687	227316	0.33636767345575	0.3977867972104264	-0.0614191237546764
All	xgboost	K562	AQR_1-SND1_6	4709	244348	0.34504591219571235	0.4064681300486863	-0.06142221785297397
All	xgboost	HepG2	PPIG_2-XPO5_1	1392	453018	0.3198789670952408	0.38133206674141806	-0.06145309964617729
All	xgboost	K562	PTBP1_5-UCHL5_1	430	143811	0.30511600553711826	0.3665747656712607	-0.06145876013414242
All	xgboost	K562	NONO_5-NONO_6	7408	13371	0.3371990805611488	0.3986640387933986	-0.061464958232249844
All	xgboost	HepG2	PRPF8_2-QKI_6	638	433610	0.3073550814219417	0.36882123740558226	-0.06146615598364058
All	xgboost	HepG2	FAM120A_2-PRPF4_3	3567	50835	0.41157083147249574	0.4730583984580645	-0.06148756698556879
All	xgboost	HepG2	TIA1_6-UCHL5_2	200	60650	0.4396469467983901	0.5011408022464792	-0.06149385544808905
All	xgboost	HepG2	EFTUD2_6-YBX3_2	681	82676	0.39419954861809314	0.45570717805167116	-0.061507629433578015
All	xgboost	K562	AQR_5-CSTF2T_4	2729	333598	0.3892620001120696	0.4507910894312581	-0.061529089319188546
All	xgboost	K562	GPKOW_1-PRPF8_2	3627	213817	0.30534811249251437	0.36688003512867295	-0.06153192263615859
All	xgboost	K562	AQR_6-IGF2BP2_4	3809	345883	0.3793166894524296	0.440870024720325	-0.061553335267895415
All	xgboost	HepG2	G3BP1_6-GRSF1_3	471	63544	0.4023718613267705	0.46392665610842787	-0.061554794781657374
All	xgboost	K562	DDX3X_3-RBM15_1	481	58561	0.37175748343717296	0.433315038977258	-0.06155755554008502
All	xgboost	K562	RPS6_5-SMNDC1_3	286	20577	0.4291908121600462	0.49077368619570116	-0.06158287403565499
All	xgboost	K562	DDX6_5-NONO_3	438	19382	0.42179619503536236	0.48338336538177573	-0.06158717034641337
All	xgboost	K562	EWSR1_4-RBFOX2_3	1593	32620	0.334635172719443	0.39623019886709	-0.061595026147647
All	xgboost	HepG2	PRPF4_5-PRPF4_6	21369	52627	0.40749587111066987	0.469123509812178	-0.061627638701508114
All	xgboost	HepG2	EFTUD2_1-IGF2BP3_1	368	66594	0.37111490298644256	0.43275538032114025	-0.061640477334697685
All	xgboost	K562	PRPF8_3-ZNF800_1	1263	152698	0.32988790528711787	0.39153028397880907	-0.0616423786916912
All	xgboost	HepG2	BUD13_2-RPS3_5	2645	106793	0.4207108864894923	0.4823545744273934	-0.06164368793790109
All	xgboost	HepG2	AQR_1-SND1_5	1565	112607	0.35282083170143763	0.41448440577891865	-0.06166357407748102
All	xgboost	K562	EWSR1_5-NCBP2_6	357	16581	0.4184973334850097	0.48017652653664855	-0.061679193051638825
All	xgboost	HepG2	BCLAF1_1-SRSF1_1	2412	216385	0.3075060657244024	0.36919726982288226	-0.061691204098479835
All	xgboost	K562	SRSF1_4-ZNF800_5	2595	80333	0.3452874724997984	0.40697969035991044	-0.06169221786011203
All	xgboost	HepG2	ILF3_5-SF3A3_2	357	62000	0.4657696264830352	0.5274714919051513	-0.06170186542211609
All	xgboost	HepG2	GRSF1_4-PRPF8_2	927	431522	0.308766068977088	0.3704904525511509	-0.06172438357406285
All	xgboost	K562	DDX3X_4-PRPF8_2	4314	248408	0.326150787653237	0.3878802567394434	-0.06172946908620636
All	xgboost	K562	DDX43_6-PABPC4_5	2665	201885	0.3295627257577246	0.39132907666705263	-0.06176635090932803
All	xgboost	K562	DDX52_5-METAP2_4	320	25408	0.3409759400786043	0.4027470989397317	-0.061771158861127384
All	xgboost	HepG2	DDX3X_2-RBM15_1	395	96892	0.36286598901924993	0.4246388418244914	-0.061772852805241474
All	xgboost	HepG2	CSTF2T_4-PCBP2_1	131	25532	0.3371175616558769	0.39889567129907777	-0.06177810964320085
All	xgboost	K562	BUD13_5-SF3B4_4	20381	241463	0.43806099606135596	0.4998394309120817	-0.06177843485072576
All	xgboost	K562	DDX3X_1-IGF2BP1_6	1360	85361	0.32035336552359284	0.3821404557980915	-0.06178709027449869
All	xgboost	HepG2	PCBP2_4-PPIG_2	5582	460191	0.31865131691285953	0.3804581258913726	-0.061806808978513095
All	xgboost	K562	DDX1_2-EWSR1_4	963	11680	0.45183724281468896	0.5136802099732073	-0.061842967158518336
All	xgboost	HepG2	GTF2F1_4-RBM5_6	480	14867	0.39420758129703737	0.4560705938035796	-0.06186301250654225
All	xgboost	K562	AKAP1_2-CSTF2T_2	232	19610	0.32080400965372247	0.38268326971662703	-0.06187926006290456
All	xgboost	K562	DROSHA_2-YWHAG_1	171	22954	0.49048402811175207	0.5523655625558732	-0.061881534444121145
All	xgboost	K562	FUS_3-GRWD1_6	378	96622	0.3962224759339942	0.4581046063558323	-0.0618821304218381
All	xgboost	HepG2	PCBP2_2-RBFOX2_3	1755	59717	0.33545547285069954	0.39733851558675914	-0.0618830427360596
All	xgboost	K562	FXR2_6-IGF2BP1_2	568	89152	0.4406592963184206	0.5025543413371181	-0.06189504501869747
All	xgboost	K562	DDX51_5-LSM11_4	294	4003	0.3254279111582127	0.3873563558628199	-0.06192844470460723
All	xgboost	HepG2	DKC1_3-PPIG_4	561	297823	0.3194904537347819	0.38148722748121555	-0.06199677374643364
All	xgboost	HepG2	CSTF2T_5-SF3B4_6	1376	115115	0.3767163357701533	0.4387154014350044	-0.06199906566485114
All	xgboost	HepG2	BCLAF1_2-DDX55_2	226	427074	0.30770109938821166	0.3697083422708315	-0.06200724288261983
All	xgboost	K562	DDX1_6-EFTUD2_1	242	70633	0.3430328976796546	0.4050407215847762	-0.062007823905121606
All	xgboost	HepG2	LIN28B_5-PRPF8_6	1190	379161	0.3338643375367142	0.3958817915216106	-0.06201745398489644
All	xgboost	HepG2	PPIG_1-YBX3_1	387	206627	0.30800797917885747	0.3700765052749516	-0.062068526096094145
All	xgboost	K562	FUS_6-NONO_5	1261	22743	0.34303277288245215	0.40512175614070844	-0.06208898325825629
All	xgboost	HepG2	DDX59_1-PRPF8_6	1315	372802	0.3331982034783664	0.39530100715330085	-0.06210280367493448
All	xgboost	K562	U2AF1_5-U2AF1_6	11954	26487	0.4355867297159963	0.4977030933540344	-0.062116363638038075
All	xgboost	K562	LIN28B_6-RBM22_5	1910	90324	0.3443087626775905	0.40644394543617224	-0.062135182758581764
All	xgboost	HepG2	GRWD1_1-LSM11_4	1072	190636	0.34665585052515036	0.4087921434074202	-0.06213629288226985
All	xgboost	K562	HNRNPM_3-METAP2_6	34	31746	0.4845160507549393	0.5466605541452796	-0.06214450339034028
All	xgboost	HepG2	FAM120A_5-UPF1_2	327	24502	0.34666110289856367	0.40881177971795724	-0.06215067681939357
All	xgboost	HepG2	DDX59_4-HNRNPK_3	2437	25342	0.3378505052646984	0.4000774668535758	-0.062226961588877416
All	xgboost	HepG2	DDX3X_5-FXR2_6	32	87694	0.3995252544030916	0.46175243756233253	-0.06222718315924092
All	xgboost	HepG2	EFTUD2_3-FXR2_4	901	106151	0.4450720448715423	0.5073146112991893	-0.06224256642764703
All	xgboost	K562	CPSF6_3-EFTUD2_5	806	101009	0.3822289753035548	0.44447877598450003	-0.06224980068094521
All	xgboost	K562	PCBP1_2-PRPF8_2	2291	215547	0.3182075986277091	0.3804584351300633	-0.06225083650235419
All	xgboost	K562	PUM1_6-SMNDC1_6	485	49590	0.39945862014119726	0.46173790412636906	-0.062279283985171796
All	xgboost	K562	AQR_5-XRN2_2	2155	331021	0.3859489985719541	0.448246388839612	-0.062297390267657904
All	xgboost	K562	HNRNPK_1-PCBP1_2	1519	25206	0.36892864944777015	0.4312379127562489	-0.062309263308478746
All	xgboost	HepG2	AQR_3-G3BP1_2	5660	157603	0.3067109068273427	0.36902267987271287	-0.06231177304537017
All	xgboost	HepG2	GRWD1_6-XRN2_2	2284	364396	0.34092053401908484	0.40323394746355157	-0.062313413444466725
All	xgboost	HepG2	PPIG_1-SRSF7_4	1979	203668	0.3070605647227447	0.36939834010774397	-0.062337775384999294
All	xgboost	HepG2	EFTUD2_4-KHSRP_2	277	91128	0.38559822109097486	0.44796552189667727	-0.06236730080570241
All	xgboost	HepG2	HNRNPL_1-PRPF8_2	347	431926	0.30628972636315055	0.3686747475671739	-0.06238502120402334
All	xgboost	K562	AQR_3-KHSRP_1	7861	296877	0.3067007761166656	0.3691082531888632	-0.062407477072197626
All	xgboost	K562	NONO_4-SMNDC1_4	2105	19763	0.562041988357568	0.6244710455831883	-0.06242905722562031
All	xgboost	K562	METAP2_6-UPF1_5	824	31607	0.45920569301805436	0.5216455993626388	-0.062439906344584406
All	xgboost	HepG2	EFTUD2_6-PCBP1_6	520	80625	0.3858267649158207	0.4482776306813864	-0.06245086576556569
All	xgboost	K562	GTF2F1_3-RBM15_3	769	41408	0.42355957799070054	0.486027197254596	-0.062467619263895435
All	xgboost	K562	DHX30_6-FUS_6	92	8677	0.3465249924459888	0.4090033530379136	-0.0624783605919248
All	xgboost	HepG2	FAM120A_1-PPIG_2	1641	453109	0.3192211559483754	0.38170749417106875	-0.06248633822269334
All	xgboost	K562	DDX3X_1-DROSHA_5	428	64645	0.3216606732601718	0.38418089824816104	-0.06252022498798926
All	xgboost	HepG2	NOLC1_6-RPS3_5	1364	24361	0.4735008555140333	0.536025357591817	-0.0625245020777837
All	xgboost	HepG2	AQR_6-CDC40_2	759	181441	0.37984868491445556	0.4423797663078207	-0.06253108139336516
All	xgboost	K562	EXOSC10_6-HNRNPM_5	410	15332	0.3902737493598315	0.4528140717788094	-0.06254032241897789
All	xgboost	K562	ELAC2_4-YBX3_3	454	64242	0.3512456980576779	0.41379068481269554	-0.06254498675501763
All	xgboost	K562	AQR_3-FUS_1	443	227897	0.32495407063822945	0.3874998679151729	-0.06254579727694343
All	xgboost	HepG2	LIN28B_4-PRPF4_6	563	60352	0.40303365885982734	0.46558362217120786	-0.06254996331138052
All	xgboost	HepG2	AQR_6-DKC1_3	1642	178241	0.37584305561070586	0.4384284610998971	-0.06258540548919123
All	xgboost	K562	DDX43_6-PRPF8_3	16500	298416	0.3251496343015514	0.3877447158346141	-0.0625950815330627
All	xgboost	K562	AATF_3-PCBP1_4	368	18237	0.309971002562638	0.3725719274668001	-0.06260092490416214
All	xgboost	HepG2	PABPN1_2-ZC3H11A_1	733	43896	0.4383057564855294	0.5009285646847792	-0.06262280819924981
All	xgboost	K562	FMR1_4-LIN28B_2	2471	103496	0.4214305182029544	0.48405886782437424	-0.06262834962141983
All	xgboost	HepG2	FAM120A_5-FASTKD2_2	245	20156	0.43017982247700215	0.4928132913645116	-0.06263346888750942
All	xgboost	K562	PRPF8_3-XRN2_5	1619	147725	0.34879797091668474	0.41143189799827595	-0.06263392708159121
All	xgboost	HepG2	PCBP1_6-PCBP2_5	1288	20074	0.39928225297597175	0.46191759921406295	-0.0626353462380912
All	xgboost	HepG2	NCBP2_1-PRPF4_3	971	65612	0.3253715854402023	0.3880162360781684	-0.06264465063796609
All	xgboost	K562	FTO_1-TARDBP_1	188	10270	0.41365648750454076	0.47632904509058216	-0.0626725575860414
All	xgboost	HepG2	HNRNPK_1-PRPF8_5	2579	326297	0.32738980217788893	0.3900921633835598	-0.06270236120567085
All	xgboost	HepG2	SF3A3_5-UCHL5_5	2117	78237	0.4454145612933311	0.5081325625412795	-0.06271800124794835
All	xgboost	K562	SF3B4_5-ZC3H11A_5	302	228052	0.33259072307898685	0.39532325589118333	-0.06273253281219648
All	xgboost	K562	PRPF8_2-ZNF800_6	3695	226668	0.32033280938330333	0.3830821539635114	-0.06274934458020809
All	xgboost	K562	MTPAP_1-TARDBP_5	277	21551	0.3778480570787125	0.4406028134280865	-0.062754756349374
All	xgboost	HepG2	AQR_1-SRSF1_5	2333	106289	0.3465635512798896	0.409369812861759	-0.06280626158186942
All	xgboost	HepG2	DROSHA_5-PRPF8_2	1794	431782	0.3041865243711087	0.3670014088139527	-0.062814884442844
All	xgboost	K562	GEMIN5_3-SRSF1_1	366	59105	0.3736489644378872	0.4365085891765911	-0.06285962473870388
All	xgboost	K562	SMNDC1_5-UPF1_3	446	28903	0.33213381558012045	0.3950108284185525	-0.06287701283843206
All	xgboost	K562	RBM22_5-RPS3_2	1326	48208	0.4325559825027915	0.4954335257812186	-0.0628775432784271
All	xgboost	K562	BUD13_5-ELAVL1_5	2203	145387	0.39124446493946874	0.45413723723457833	-0.06289277229510959
All	xgboost	K562	LIN28B_5-PUM2_3	296	34552	0.34623365286278773	0.409138175940885	-0.06290452307809724
All	xgboost	K562	AQR_6-SF3B4_4	38453	397829	0.39353383950561305	0.4564425938973792	-0.06290875439176613
All	xgboost	K562	UPF1_5-ZNF622_5	228	132628	0.33581059513719935	0.3987324922713962	-0.06292189713419682
All	xgboost	K562	IGF2BP2_6-PUM1_6	353	60370	0.3791183573393986	0.44204502062955575	-0.06292666329015717
All	xgboost	HepG2	EFTUD2_1-QKI_3	95	86271	0.3885957222186446	0.45153033792007435	-0.06293461570142977
All	xgboost	K562	DDX43_4-ZNF622_4	26989	227264	0.33481511996264246	0.3977536562521389	-0.06293853628949642
All	xgboost	HepG2	DROSHA_5-RBM22_6	270	29973	0.40012907899502614	0.4630760619623745	-0.06294698296734835
All	xgboost	K562	IGF2BP2_6-PCBP1_6	2998	39272	0.3690904057511847	0.4320392994927771	-0.0629488937415924
All	xgboost	K562	AQR_3-U2AF2_4	9129	278336	0.33196721153936026	0.39493089661348635	-0.06296368507412609
All	xgboost	K562	BUD13_2-WDR43_1	255	190546	0.33503465882778694	0.3980397615876442	-0.06300510275985727
All	xgboost	K562	CPSF6_5-GRWD1_4	790	55992	0.321961232919026	0.3849721861109515	-0.06301095319192551
All	xgboost	K562	IGF2BP1_2-YBX3_6	5011	191987	0.35157349456883635	0.41458930481823875	-0.0630158102494024
All	xgboost	HepG2	RBM5_3-XRN2_3	107	14487	0.3390413137264068	0.4020572055209968	-0.06301589179459
All	xgboost	K562	CSTF2T_1-LSM11_3	118	12891	0.3401507074079755	0.4031691098383886	-0.06301840243041312
All	xgboost	K562	METAP2_6-U2AF1_1	514	40070	0.44402488482597824	0.5070487995890325	-0.06302391476305425
All	xgboost	K562	METAP2_5-UPF1_2	507	20954	0.44403199987159414	0.5070569440093047	-0.06302494413771054
All	xgboost	K562	UCHL5_1-XRCC6_6	328	139615	0.3229689644793575	0.38600114130009167	-0.06303217682073414
All	xgboost	K562	U2AF1_5-ZNF800_2	101	55618	0.45739748945993486	0.5204394433122452	-0.06304195385231037
All	xgboost	K562	EFTUD2_1-ZNF622_5	4637	187289	0.34129367664530263	0.40435329645059515	-0.06305961980529251
All	xgboost	HepG2	GRWD1_2-LIN28B_5	1536	402373	0.3444219033886602	0.4074867698601726	-0.06306486647151244
All	xgboost	HepG2	DDX3X_2-GRWD1_5	4988	265379	0.3556928043320303	0.41876504143391324	-0.06307223710188292
All	xgboost	HepG2	IGF2BP3_4-LIN28B_5	186	16156	0.31359103506020425	0.3766662203350891	-0.06307518527488487
All	xgboost	K562	DDX43_2-GRWD1_1	12606	226895	0.3360585181587653	0.3991429810281094	-0.0630844628693441
All	xgboost	K562	DDX55_5-PCBP1_4	232	15134	0.4345783411366865	0.497664869865849	-0.06308652872916254
All	xgboost	HepG2	BUD13_6-PCBP2_1	745	83553	0.3887115616222321	0.4518015912433615	-0.06309002962112942
All	xgboost	K562	EFTUD2_5-PHF6_6	215	99183	0.3916921941715249	0.4548112207277395	-0.0631190265562146
All	xgboost	K562	EWSR1_2-SF3B4_6	1890	225643	0.33578028274502714	0.3989048695746369	-0.06312458682960975
All	xgboost	K562	AQR_1-HNRNPM_6	1055	210731	0.3160775218872892	0.379264068875086	-0.0631865469877968
All	xgboost	HepG2	IGF2BP3_6-PPIG_1	326	212381	0.3073694143947774	0.3706076374606314	-0.06323822306585403
All	xgboost	K562	BUD13_5-GTF2F1_5	3545	148608	0.39545401828683835	0.4587061223220492	-0.06325210403521087
All	xgboost	K562	CSTF2T_5-FAM120A_4	1091	24574	0.3111453077046472	0.3744123516823268	-0.06326704397767957
All	xgboost	K562	LSM11_3-XRN2_1	25	7840	0.4324346545510298	0.49570962058089085	-0.06327496602986105
All	xgboost	HepG2	PRPF4_2-PTBP1_1	679	63442	0.33380898909977097	0.3970852232585077	-0.06327623415873673
All	xgboost	HepG2	BCLAF1_4-GRWD1_2	72136	517365	0.37693316757704076	0.4402108242271565	-0.06327765665011575
All	xgboost	K562	GRWD1_3-SMNDC1_2	480	47337	0.449288420381201	0.5125922510752354	-0.06330383069403445
All	xgboost	K562	FUS_2-NONO_3	1054	22175	0.47124910189715596	0.5345530016826163	-0.06330389978546036
All	xgboost	K562	FUS_4-SRSF1_1	1092	58102	0.40611504816244814	0.46943049139521564	-0.0633154432327675
All	xgboost	K562	U2AF2_6-YBX3_2	4515	256924	0.3343408842187061	0.3976595284255283	-0.0633186442068222
All	xgboost	K562	DDX3X_4-GEMIN5_2	3390	75376	0.4921014628542777	0.5554205724596515	-0.06331910960537379
All	xgboost	HepG2	DDX55_5-EFTUD2_2	83	115533	0.3952009438420714	0.4585359460431816	-0.06333500220111021
All	xgboost	K562	DDX3X_5-NONO_2	1174	74031	0.4239397257180605	0.48729629241717176	-0.06335656669911127
All	xgboost	K562	DHX30_2-EWSR1_3	272	16840	0.324477182339047	0.38783705056610196	-0.06335986822705497
All	xgboost	K562	FUS_4-FXR2_2	248	64986	0.49020535620746253	0.5535772018267038	-0.06337184561924125
All	xgboost	K562	GPKOW_1-UCHL5_5	1486	155551	0.3582158076553974	0.4215886218785333	-0.0633728142231359
All	xgboost	HepG2	HNRNPM_4-SUGP2_3	218	5781	0.33701690710679977	0.400394115704206	-0.06337720859740625
All	xgboost	HepG2	NOLC1_5-TARDBP_3	217	19292	0.35330784034648977	0.4166864965839633	-0.06337865623747352
All	xgboost	HepG2	BCLAF1_2-TARDBP_1	1684	428291	0.30767884290020087	0.37106791375119463	-0.06338907085099377
All	xgboost	HepG2	G3BP1_6-TRA2A_2	684	76394	0.42978385182242995	0.49323994348462064	-0.06345609166219068
All	xgboost	K562	GRWD1_2-PRPF8_4	9940	227697	0.3463082105215487	0.4098022579505527	-0.063494047429004
All	xgboost	K562	FMR1_3-SMNDC1_1	564	29877	0.3478690544755072	0.4113953788842114	-0.0635263244087042
All	xgboost	HepG2	HNRNPL_3-PPIG_1	469	207121	0.3020264437712933	0.3655531608457957	-0.06352671707450241
All	xgboost	K562	AQR_4-U2AF2_5	8353	327437	0.3279419840887169	0.391471765513708	-0.0635297814249911
All	xgboost	K562	CPSF6_3-YBX3_4	464	134181	0.3695429812148803	0.43307695906677	-0.06353397785188974
All	xgboost	HepG2	BUD13_6-RBM5_1	760	79869	0.40676650804693004	0.4703177330394859	-0.06355122499255583
All	xgboost	K562	DHX30_6-FAM120A_5	68	6015	0.301669796225587	0.3652215724626714	-0.06355177623708441
All	xgboost	K562	FUS_5-NONO_6	1137	18474	0.3499192751117438	0.4135044201236714	-0.06358514501192758
All	xgboost	HepG2	RBFOX2_6-RBM5_1	175	21202	0.3910887010252354	0.4547176202431792	-0.06362891921794378
All	xgboost	K562	TARDBP_6-UCHL5_6	2099	264149	0.331689211478023	0.3953197115834688	-0.0636305001054458
All	xgboost	K562	DDX3X_6-TIA1_1	1391	134259	0.4049461526632461	0.46860142713664943	-0.06365527447340336
All	xgboost	HepG2	BUD13_5-HNRNPM_4	313	60395	0.46921804867379113	0.532874325927146	-0.06365627725335488
All	xgboost	K562	EFTUD2_1-GTF2F1_5	728	85640	0.3414825382778054	0.405155028573445	-0.0636724902956396
All	xgboost	HepG2	DDX3X_1-PRPF4_4	810	75898	0.3822238119464221	0.4458974463292873	-0.06367363438286522
All	xgboost	K562	AQR_3-EIF4E_5	1346	233814	0.34610430750418686	0.40979281927339006	-0.0636885117692032
All	xgboost	HepG2	PPIG_4-TARDBP_5	3361	304709	0.34266082189567115	0.4063581313513973	-0.06369730945572616
All	xgboost	K562	DDX43_1-NCBP2_4	702	118514	0.3382658779355725	0.40198455772943886	-0.06371867979386636
All	xgboost	HepG2	EFTUD2_5-GTF2F1_6	2363	132854	0.40530647644909457	0.46902659778114264	-0.06372012133204807
All	xgboost	HepG2	PRPF4_2-TIAL1_4	837	80937	0.3404335890754897	0.4041554250002872	-0.06372183592479752
All	xgboost	K562	NONO_6-PUM1_5	349	26219	0.3664371735271662	0.4301753696282553	-0.0637381961010891
All	xgboost	HepG2	HNRNPK_3-RBFOX2_5	1759	59412	0.3561966634681132	0.4199354335787413	-0.06373877011062812
All	xgboost	HepG2	NCBP2_5-PPIG_5	2594	216306	0.36735743545198807	0.43110608335945766	-0.06374864790746959
All	xgboost	K562	ELAC2_5-HNRNPM_3	241	15563	0.3496748744972733	0.41344449334968414	-0.06376961885241084
All	xgboost	K562	CSTF2T_3-EFTUD2_3	3004	96132	0.39145466587716926	0.45525721249886386	-0.0638025466216946
All	xgboost	K562	HNRNPK_1-ILF3_5	48	14204	0.3109167218439629	0.37474878046110105	-0.06383205861713814
All	xgboost	K562	NONO_4-NONO_6	1572	19820	0.400556017525337	0.4643966859717017	-0.06384066844636471
All	xgboost	K562	DROSHA_3-YWHAG_4	290	16217	0.31731923330558975	0.3811601227129007	-0.06384088940731092
All	xgboost	K562	DDX24_6-GTF2F1_5	1871	188167	0.37240904653053186	0.4362524187055776	-0.06384337217504577
All	xgboost	K562	RBM22_5-U2AF1_2	2257	50214	0.34707297257993763	0.41097345716409917	-0.06390048458416153
All	xgboost	HepG2	EFTUD2_5-IGF2BP1_6	722	150947	0.3882365684837711	0.45214455139613263	-0.06390798291236155
All	xgboost	K562	AQR_3-DGCR8_4	1196	225865	0.3239967266012811	0.3879128992268014	-0.0639161726255203
All	xgboost	K562	EWSR1_3-GTF2F1_4	2028	23680	0.3780521604042433	0.4420041366319716	-0.0639519762277283
All	xgboost	HepG2	RBFOX2_1-SF3A3_2	2206	74208	0.44769539878138775	0.5116569353419917	-0.063961536560604
All	xgboost	K562	EXOSC10_6-YBX3_5	417	75359	0.3797258210037391	0.44369494412243504	-0.06396912311869596
All	xgboost	HepG2	EIF3H_6-HLTF_5	842	22637	0.4907304681514997	0.5547018739859639	-0.06397140583446426
All	xgboost	K562	DDX43_5-ELAVL1_5	919	112408	0.34415819253405855	0.4081455739869746	-0.06398738145291605
All	xgboost	K562	EIF4E_2-TARDBP_3	287	41863	0.39534994279150804	0.4593439286129001	-0.06399398582139204
All	xgboost	K562	ELAVL1_4-SF3B4_3	401	139104	0.40425268276160464	0.4682501138144639	-0.06399743105285927
All	xgboost	K562	U2AF1_2-UCHL5_5	1852	168056	0.37307036117339565	0.4370801763871599	-0.06400981521376425
All	xgboost	K562	PRPF8_3-YBX3_2	11258	299230	0.33562574018892355	0.3996553235211495	-0.06402958333222597
All	xgboost	K562	BUD13_5-FMR1_2	4490	179396	0.4208584620036079	0.4849041670723595	-0.06404570506875162
All	xgboost	HepG2	AGGF1_6-PRPF4_4	113	42264	0.3829187259931892	0.4470054311795345	-0.0640867051863453
All	xgboost	HepG2	PRPF8_6-SND1_1	3033	388364	0.3372728208495309	0.4013744219501342	-0.06410160110060326
All	xgboost	HepG2	LIN28B_3-SF3B4_2	691	124886	0.36514697256638506	0.42926615967411497	-0.0641191871077299
All	xgboost	HepG2	AQR_5-EIF3H_6	1492	175277	0.40457717228665313	0.468705934438835	-0.06412876215218188
All	xgboost	K562	AQR_1-EIF3G_2	101	211471	0.33627569672220436	0.4004065998164906	-0.06413090309428626
All	xgboost	K562	MTPAP_5-YBX3_6	414	167109	0.3516754789417945	0.415809016463222	-0.06413353752142747
All	xgboost	HepG2	BCLAF1_2-TIAL1_5	6476	434423	0.3110952662558617	0.37522913361114196	-0.06413386735528026
