Gene stable ID	Gene name	Gene Synonym	UniProtKB Gene Name ID
ENSG00000148985	PGAP2	FRAG1	H0YEE9
ENSG00000148985	PGAP2	FRAG1	A8MZF5
ENSG00000148985	PGAP2	FRAG1	E9PRZ2
ENSG00000148985	PGAP2	FRAG1	A0A024RCD5
ENSG00000148985	PGAP2	FRAG1	E9PKT0
ENSG00000148985	PGAP2	FRAG1	H0YCQ4
ENSG00000148985	PGAP2	FRAG1	B7Z2X5
ENSG00000148985	PGAP2	FRAG1	A0A0A0MS75
ENSG00000148985	PGAP2	FRAG1	A0A024RCC6
ENSG00000148985	PGAP2	FRAG1	H0YDJ5
ENSG00000148985	PGAP2	FRAG1	E9PQ19
ENSG00000148985	PGAP2	FRAG1	A8MYS5
ENSG00000148985	PGAP2	FRAG1	Q9UHJ9
ENSG00000148985	PGAP2	FRAG1	H0YDQ4
ENSG00000148985	PGAP2	MRT17	H0YDC6
ENSG00000148985	PGAP2	MRT17	H0YEE9
ENSG00000148985	PGAP2	MRT17	A8MZF5
ENSG00000148985	PGAP2	MRT17	E9PRZ2
ENSG00000148985	PGAP2	MRT17	A0A024RCD5
ENSG00000148985	PGAP2	MRT17	E9PKT0
ENSG00000148985	PGAP2	MRT17	H0YCQ4
ENSG00000148985	PGAP2	MRT17	B7Z2X5
ENSG00000148985	PGAP2	MRT17	A0A0A0MS75
ENSG00000148985	PGAP2	MRT17	A0A024RCC6
ENSG00000148985	PGAP2	MRT17	H0YDJ5
ENSG00000148985	PGAP2	MRT17	E9PQ19
ENSG00000148985	PGAP2	MRT17	A8MYS5
ENSG00000148985	PGAP2	MRT17	Q9UHJ9
ENSG00000148985	PGAP2	MRT17	H0YDQ4
ENSG00000148985	PGAP2	MRT21	H0YDC6
ENSG00000148985	PGAP2	MRT21	H0YEE9
ENSG00000148985	PGAP2	MRT21	A8MZF5
ENSG00000148985	PGAP2	MRT21	E9PRZ2
ENSG00000148985	PGAP2	MRT21	A0A024RCD5
ENSG00000148985	PGAP2	MRT21	E9PKT0
ENSG00000148985	PGAP2	MRT21	H0YCQ4
ENSG00000148985	PGAP2	MRT21	B7Z2X5
ENSG00000148985	PGAP2	MRT21	A0A0A0MS75
ENSG00000148985	PGAP2	MRT21	A0A024RCC6
ENSG00000148985	PGAP2	MRT21	H0YDJ5
ENSG00000148985	PGAP2	MRT21	E9PQ19
ENSG00000148985	PGAP2	MRT21	A8MYS5
ENSG00000148985	PGAP2	MRT21	Q9UHJ9
ENSG00000148985	PGAP2	MRT21	H0YDQ4
ENSG00000161395	PGAP3	CAB2	A0A087WTP0
ENSG00000161395	PGAP3	CAB2	J3QQL0
ENSG00000161395	PGAP3	CAB2	J3QKU0
ENSG00000161395	PGAP3	CAB2	J3QRN7
ENSG00000161395	PGAP3	CAB2	Q96FM1
ENSG00000161395	PGAP3	MGC9753	A0A087WTP0
ENSG00000161395	PGAP3	MGC9753	J3QQL0
ENSG00000161395	PGAP3	MGC9753	J3QKU0
ENSG00000161395	PGAP3	MGC9753	J3QRN7
ENSG00000161395	PGAP3	MGC9753	Q96FM1
ENSG00000161395	PGAP3	PER1	A0A087WTP0
ENSG00000161395	PGAP3	PER1	J3QQL0
ENSG00000161395	PGAP3	PER1	J3QKU0
ENSG00000161395	PGAP3	PER1	J3QRN7
ENSG00000161395	PGAP3	PER1	Q96FM1
ENSG00000161395	PGAP3	PERLD1	A0A087WTP0
ENSG00000161395	PGAP3	PERLD1	J3QQL0
ENSG00000161395	PGAP3	PERLD1	J3QKU0
ENSG00000161395	PGAP3	PERLD1	J3QRN7
ENSG00000161395	PGAP3	PERLD1	Q96FM1
ENSG00000161395	PGAP3	PP1498	A0A087WTP0
ENSG00000161395	PGAP3	PP1498	J3QQL0
ENSG00000161395	PGAP3	PP1498	J3QKU0
ENSG00000161395	PGAP3	PP1498	J3QRN7
ENSG00000161395	PGAP3	PP1498	Q96FM1
ENSG00000165152	PGAP4	C9ORF125	A0A024R188
ENSG00000165152	PGAP4	C9ORF125	Q9BRR3
ENSG00000165152	PGAP4	MGC12992	A0A024R188
ENSG00000165152	PGAP4	MGC12992	Q9BRR3
ENSG00000165152	PGAP4	TMEM246	A0A024R188
ENSG00000165152	PGAP4	TMEM246	Q9BRR3
ENSG00000182405	PGBD4	FLJ32638	Q96DM1
ENSG00000182405	PGBD4	FLJ37497	Q96DM1
ENSG00000177614	PGBD5	DKFZP761A0620	Q8N414
ENSG00000177614	PGBD5	FLJ11413	Q8N414
ENSG00000265273	PGDP1	PGDL1	
ENSG00000119630	PGF	D12S1900	G3XA84
ENSG00000119630	PGF	D12S1900	P49763
ENSG00000119630	PGF	D12S1900	Q53XY6
ENSG00000119630	PGF	PGFL	G3XA84
ENSG00000119630	PGF	PGFL	P49763
ENSG00000119630	PGF	PGFL	Q53XY6
ENSG00000119630	PGF	PIGF	G3XA84
ENSG00000119630	PGF	PIGF	P49763
ENSG00000119630	PGF	PIGF	Q53XY6
ENSG00000119630	PGF	PLGF	G3XA84
ENSG00000119630	PGF	PLGF	P49763
ENSG00000119630	PGF	PLGF	Q53XY6
ENSG00000119630	PGF	PLGF-2	G3XA84
ENSG00000119630	PGF	PLGF-2	P49763
ENSG00000119630	PGF	PLGF-2	Q53XY6
ENSG00000119630	PGF	SHGC-10760	G3XA84
ENSG00000119630	PGF	SHGC-10760	P49763
ENSG00000119630	PGF	SHGC-10760	Q53XY6
ENSG00000142102	PGGHG	ATHL1	E7EMA9
ENSG00000142102	PGGHG	ATHL1	B8ZZ60
ENSG00000142102	PGGHG	ATHL1	A0A024R1Z9
ENSG00000142102	PGGHG	ATHL1	Q32M88
ENSG00000142102	PGGHG	FLJ22635	E7EMA9
ENSG00000142102	PGGHG	FLJ22635	B8ZZ60
ENSG00000142102	PGGHG	FLJ22635	A0A024R1Z9
ENSG00000142102	PGGHG	FLJ22635	Q32M88
ENSG00000170950	PGK2	PGK-2	P07205
ENSG00000170950	PGK2	PGKPS	P07205
ENSG00000130313	PGLS	6PGL	M0R0U3
ENSG00000130313	PGLS	6PGL	O95336
ENSG00000130313	PGLS	6PGL	A0A0K0K1K7
ENSG00000130313	PGLS	6PGL	M0R1L2
ENSG00000130313	PGLS	6PGL	M0R261
ENSG00000008438	PGLYRP1	PGLYRP	O75594
ENSG00000008438	PGLYRP1	PGRP	O75594
ENSG00000008438	PGLYRP1	PGRP-S	O75594
ENSG00000008438	PGLYRP1	PGRPS	O75594
ENSG00000008438	PGLYRP1	TAG7	O75594
ENSG00000008438	PGLYRP1	TNFSF3L	O75594
ENSG00000161031	PGLYRP2	PGLYRPL	M0QYW3
ENSG00000161031	PGLYRP2	PGLYRPL	M0R2W8
ENSG00000161031	PGLYRP2	PGLYRPL	Q96PD5
ENSG00000161031	PGLYRP2	PGRP-L	M0QYW3
ENSG00000161031	PGLYRP2	PGRP-L	M0R2W8
ENSG00000161031	PGLYRP2	PGRP-L	Q96PD5
ENSG00000161031	PGLYRP2	PGRPL	M0QYW3
ENSG00000161031	PGLYRP2	PGRPL	M0R2W8
ENSG00000161031	PGLYRP2	PGRPL	Q96PD5
ENSG00000161031	PGLYRP2	TAGL	M0QYW3
ENSG00000161031	PGLYRP2	TAGL	M0R2W8
ENSG00000161031	PGLYRP2	TAGL	Q96PD5
ENSG00000161031	PGLYRP2	TAGL-ALPHA	M0QYW3
ENSG00000161031	PGLYRP2	TAGL-ALPHA	M0R2W8
ENSG00000161031	PGLYRP2	TAGL-ALPHA	Q96PD5
ENSG00000161031	PGLYRP2	TAGL-BETA	M0QYW3
ENSG00000161031	PGLYRP2	TAGL-BETA	M0R2W8
ENSG00000161031	PGLYRP2	TAGL-BETA	Q96PD5
ENSG00000161031	PGLYRP2	TAGL-LIKE	M0QYW3
ENSG00000161031	PGLYRP2	TAGL-LIKE	M0R2W8
ENSG00000161031	PGLYRP2	TAGL-LIKE	Q96PD5
ENSG00000165434	PGM2L1	BM32A	Q6PCE3
ENSG00000165434	PGM2L1	FLJ32029	Q6PCE3
ENSG00000154330	PGM5	PGMRP	Q5JTY7
ENSG00000154330	PGM5	PGMRP	Q15124
ENSG00000224958	PGM5-AS1	FAM233A	
ENSG00000224958	PGM5-AS1	LOC572558	
ENSG00000130517	PGPEP1	PCP	M0QX66
ENSG00000130517	PGPEP1	PCP	U3KQ24
ENSG00000130517	PGPEP1	PCP	U3KQG9
ENSG00000130517	PGPEP1	PCP	S4R2Y9
ENSG00000130517	PGPEP1	PCP	M0R0B6
ENSG00000130517	PGPEP1	PCP	Q9NXJ5
ENSG00000130517	PGPEP1	PGP	M0QX66
ENSG00000130517	PGPEP1	PGP	U3KQ24
ENSG00000130517	PGPEP1	PGP	U3KQG9
ENSG00000130517	PGPEP1	PGP	S4R2Y9
ENSG00000130517	PGPEP1	PGP	M0R0B6
ENSG00000130517	PGPEP1	PGP	Q9NXJ5
ENSG00000130517	PGPEP1	PGP-I	M0QX66
ENSG00000130517	PGPEP1	PGP-I	U3KQ24
ENSG00000130517	PGPEP1	PGP-I	U3KQG9
ENSG00000130517	PGPEP1	PGP-I	S4R2Y9
ENSG00000130517	PGPEP1	PGP-I	M0R0B6
ENSG00000130517	PGPEP1	PGP-I	Q9NXJ5
ENSG00000130517	PGPEP1	PGPI	M0QX66
ENSG00000130517	PGPEP1	PGPI	U3KQ24
ENSG00000130517	PGPEP1	PGPI	U3KQG9
ENSG00000130517	PGPEP1	PGPI	S4R2Y9
ENSG00000130517	PGPEP1	PGPI	M0R0B6
ENSG00000130517	PGPEP1	PGPI	Q9NXJ5
ENSG00000282728	PGR-AS1	AT1	
ENSG00000282728	PGR-AS1	AT2	
ENSG00000282728	PGR-AS1	AT3	
ENSG00000101856	PGRMC1	HPR6.6	Q6IB11
ENSG00000101856	PGRMC1	HPR6.6	O00264
ENSG00000235740	PHACTR2-AS1	LNCIHS	
ENSG00000235740	PHACTR2-AS1	NR027113	
ENSG00000087495	PHACTR3	C20ORF101	F6RP66
ENSG00000087495	PHACTR3	C20ORF101	A0A5F9ZHM5
ENSG00000087495	PHACTR3	C20ORF101	Q96KR7
ENSG00000087495	PHACTR3	PPP1R123	F6RP66
ENSG00000087495	PHACTR3	PPP1R123	A0A5F9ZHM5
ENSG00000087495	PHACTR3	PPP1R123	Q96KR7
ENSG00000204138	PHACTR4	FLJ13171	A0A0J9YWV8
ENSG00000204138	PHACTR4	FLJ13171	A0A0J9YY52
ENSG00000204138	PHACTR4	FLJ13171	A0A0J9YVR0
ENSG00000204138	PHACTR4	FLJ13171	Q8IZ21
ENSG00000204138	PHACTR4	PPP1R124	A0A0J9YWV8
ENSG00000204138	PHACTR4	PPP1R124	A0A0J9YY52
ENSG00000204138	PHACTR4	PPP1R124	A0A0J9YVR0
ENSG00000204138	PHACTR4	PPP1R124	Q8IZ21
ENSG00000125149	PHAF1	C16ORF6	A0A024R6W4
ENSG00000125149	PHAF1	C16ORF6	H3BRA5
ENSG00000125149	PHAF1	C16ORF6	H3BSG0
ENSG00000125149	PHAF1	C16ORF6	H3BS58
ENSG00000125149	PHAF1	C16ORF6	Q9BSU1
ENSG00000125149	PHAF1	C16ORF70	A0A024R6W4
ENSG00000125149	PHAF1	C16ORF70	H3BRA5
ENSG00000125149	PHAF1	C16ORF70	H3BSG0
ENSG00000125149	PHAF1	C16ORF70	H3BS58
ENSG00000125149	PHAF1	C16ORF70	Q9BSU1
ENSG00000125149	PHAF1	FLJ12076	A0A024R6W4
ENSG00000125149	PHAF1	FLJ12076	H3BRA5
ENSG00000125149	PHAF1	FLJ12076	H3BSG0
ENSG00000125149	PHAF1	FLJ12076	H3BS58
ENSG00000125149	PHAF1	FLJ12076	Q9BSU1
ENSG00000125149	PHAF1	LIN-10	A0A024R6W4
ENSG00000125149	PHAF1	LIN-10	H3BRA5
ENSG00000125149	PHAF1	LIN-10	H3BSG0
ENSG00000125149	PHAF1	LIN-10	H3BS58
ENSG00000125149	PHAF1	LIN-10	Q9BSU1
ENSG00000125149	PHAF1	LIN10	A0A024R6W4
ENSG00000125149	PHAF1	LIN10	H3BRA5
ENSG00000125149	PHAF1	LIN10	H3BSG0
ENSG00000125149	PHAF1	LIN10	H3BS58
ENSG00000125149	PHAF1	LIN10	Q9BSU1
ENSG00000125149	PHAF1	MYTHO	A0A024R6W4
ENSG00000125149	PHAF1	MYTHO	H3BRA5
ENSG00000125149	PHAF1	MYTHO	H3BSG0
ENSG00000125149	PHAF1	MYTHO	H3BS58
ENSG00000125149	PHAF1	MYTHO	Q9BSU1
ENSG00000213091	PHB1P1	PHBP1	
ENSG00000230251	PHB1P4	PHBP4	
ENSG00000213711	PHB1P7	PHBP7	
ENSG00000240471	PHB1P8	PHBP8	
ENSG00000230585	PHB1P12	PHBP12	
ENSG00000234835	PHB1P13	PHBP13	
ENSG00000248913	PHB1P14	PHBP14	
ENSG00000227593	PHB1P16	PHBP16	
ENSG00000254407	PHB1P17	PHBP17	
ENSG00000271072	PHB1P20	PHBP20	
ENSG00000111752	PHC1	EDR1	F5H0T9
ENSG00000111752	PHC1	EDR1	F5H6F5
ENSG00000111752	PHC1	EDR1	F5GZP4
ENSG00000111752	PHC1	EDR1	H0YH74
ENSG00000111752	PHC1	EDR1	F5H6P9
ENSG00000111752	PHC1	EDR1	F5H6F9
ENSG00000111752	PHC1	EDR1	J3KQH6
ENSG00000111752	PHC1	EDR1	P78364
ENSG00000111752	PHC1	HPH1	F5H0T9
ENSG00000111752	PHC1	HPH1	F5H6F5
ENSG00000111752	PHC1	HPH1	F5GZP4
ENSG00000111752	PHC1	HPH1	H0YH74
ENSG00000111752	PHC1	HPH1	F5H6P9
ENSG00000111752	PHC1	HPH1	F5H6F9
ENSG00000111752	PHC1	HPH1	J3KQH6
ENSG00000111752	PHC1	HPH1	P78364
ENSG00000111752	PHC1	RAE28	F5H0T9
ENSG00000111752	PHC1	RAE28	F5H6F5
ENSG00000111752	PHC1	RAE28	F5GZP4
ENSG00000111752	PHC1	RAE28	H0YH74
ENSG00000111752	PHC1	RAE28	F5H6P9
ENSG00000111752	PHC1	RAE28	F5H6F9
ENSG00000111752	PHC1	RAE28	J3KQH6
ENSG00000111752	PHC1	RAE28	P78364
ENSG00000173889	PHC3	EDR3	B4DTC4
ENSG00000173889	PHC3	EDR3	G5E9U7
ENSG00000173889	PHC3	EDR3	C9JYH7
ENSG00000173889	PHC3	EDR3	C9J6H0
ENSG00000173889	PHC3	EDR3	F8WDA4
ENSG00000173889	PHC3	EDR3	E7EX82
ENSG00000173889	PHC3	EDR3	C9JAU4
ENSG00000173889	PHC3	EDR3	Q8NDX5
ENSG00000173889	PHC3	FLJ12729	B4DTC4
ENSG00000173889	PHC3	FLJ12729	G5E9U7
ENSG00000173889	PHC3	FLJ12729	C9JYH7
ENSG00000173889	PHC3	FLJ12729	C9J6H0
ENSG00000173889	PHC3	FLJ12729	F8WDA4
ENSG00000173889	PHC3	FLJ12729	E7EX82
ENSG00000173889	PHC3	FLJ12729	C9JAU4
ENSG00000173889	PHC3	FLJ12729	Q8NDX5
ENSG00000173889	PHC3	FLJ12967	B4DTC4
ENSG00000173889	PHC3	FLJ12967	G5E9U7
ENSG00000173889	PHC3	FLJ12967	C9JYH7
ENSG00000173889	PHC3	FLJ12967	C9J6H0
ENSG00000173889	PHC3	FLJ12967	F8WDA4
ENSG00000173889	PHC3	FLJ12967	E7EX82
ENSG00000173889	PHC3	FLJ12967	C9JAU4
ENSG00000173889	PHC3	FLJ12967	Q8NDX5
ENSG00000173889	PHC3	HPH3	B4DTC4
ENSG00000173889	PHC3	HPH3	G5E9U7
ENSG00000173889	PHC3	HPH3	C9JYH7
ENSG00000173889	PHC3	HPH3	C9J6H0
ENSG00000173889	PHC3	HPH3	F8WDA4
ENSG00000173889	PHC3	HPH3	E7EX82
ENSG00000173889	PHC3	HPH3	C9JAU4
ENSG00000173889	PHC3	HPH3	Q8NDX5
ENSG00000177096	PHETA2	DKFZP686J07229	Q6ICB4
ENSG00000177096	PHETA2	DKFZP686J07229	B1AHR3
ENSG00000177096	PHETA2	FAM109B	Q6ICB4
ENSG00000177096	PHETA2	FAM109B	B1AHR3
ENSG00000177096	PHETA2	IPIP27B	Q6ICB4
ENSG00000177096	PHETA2	IPIP27B	B1AHR3
ENSG00000177096	PHETA2	SES2	Q6ICB4
ENSG00000177096	PHETA2	SES2	B1AHR3
ENSG00000102174	PHEX	HPDR	A0A804HKT0
ENSG00000102174	PHEX	HPDR	A0A804HL45
ENSG00000102174	PHEX	HPDR	A0A804HJR7
ENSG00000102174	PHEX	HPDR	A0A804HLA0
ENSG00000102174	PHEX	HPDR	A0A804HKN7
ENSG00000102174	PHEX	HPDR	P78562
ENSG00000102174	PHEX	HPDR1	A0A804HKT0
ENSG00000102174	PHEX	HPDR1	A0A804HL45
ENSG00000102174	PHEX	HPDR1	A0A804HJR7
ENSG00000102174	PHEX	HPDR1	A0A804HLA0
ENSG00000102174	PHEX	HPDR1	A0A804HKN7
ENSG00000102174	PHEX	HPDR1	P78562
ENSG00000102174	PHEX	HYP	A0A804HKT0
ENSG00000102174	PHEX	HYP	A0A804HL45
ENSG00000102174	PHEX	HYP	A0A804HJR7
ENSG00000102174	PHEX	HYP	A0A804HLA0
ENSG00000102174	PHEX	HYP	A0A804HKN7
ENSG00000102174	PHEX	HYP	P78562
ENSG00000102174	PHEX	HYP1	A0A804HKT0
ENSG00000102174	PHEX	HYP1	A0A804HL45
ENSG00000102174	PHEX	HYP1	A0A804HJR7
ENSG00000102174	PHEX	HYP1	A0A804HLA0
ENSG00000102174	PHEX	HYP1	A0A804HKN7
ENSG00000102174	PHEX	HYP1	P78562
ENSG00000102174	PHEX	PEX	A0A804HKT0
ENSG00000102174	PHEX	PEX	A0A804HL45
ENSG00000102174	PHEX	PEX	A0A804HJR7
ENSG00000102174	PHEX	PEX	A0A804HLA0
ENSG00000102174	PHEX	PEX	A0A804HKN7
ENSG00000102174	PHEX	PEX	P78562
ENSG00000102174	PHEX	XLH	A0A804HKT0
ENSG00000102174	PHEX	XLH	A0A804HL45
ENSG00000102174	PHEX	XLH	A0A804HJR7
ENSG00000102174	PHEX	XLH	A0A804HLA0
ENSG00000102174	PHEX	XLH	A0A804HKN7
ENSG00000102174	PHEX	XLH	P78562
ENSG00000225553	PHF1	MTF2L2	A0A140TA07
ENSG00000225553	PHF1	MTF2L2	A0A140TA01
ENSG00000225553	PHF1	MTF2L2	E9PQZ5
ENSG00000225553	PHF1	MTF2L2	A0A087WVG4
ENSG00000225553	PHF1	MTF2L2	A2AB23
ENSG00000225553	PHF1	MTF2L2	A0A0G2JIJ9
ENSG00000225553	PHF1	MTF2L2	E9PQT8
ENSG00000225553	PHF1	MTF2L2	O43189
ENSG00000225553	PHF1	MTF2L2	A2AB22
ENSG00000112511	PHF1	MTF2L2	A0A140TA07
ENSG00000112511	PHF1	MTF2L2	A0A140TA01
ENSG00000112511	PHF1	MTF2L2	E9PQZ5
ENSG00000112511	PHF1	MTF2L2	A0A087WVG4
ENSG00000112511	PHF1	MTF2L2	A2AB23
ENSG00000112511	PHF1	MTF2L2	A0A0G2JIJ9
ENSG00000112511	PHF1	MTF2L2	E9PQT8
ENSG00000112511	PHF1	MTF2L2	O43189
ENSG00000112511	PHF1	MTF2L2	A2AB22
ENSG00000225553	PHF1	PCL1	A0A140TA07
ENSG00000225553	PHF1	PCL1	A0A140TA01
ENSG00000225553	PHF1	PCL1	E9PQZ5
ENSG00000225553	PHF1	PCL1	A0A087WVG4
ENSG00000225553	PHF1	PCL1	A2AB23
ENSG00000225553	PHF1	PCL1	A0A0G2JIJ9
ENSG00000225553	PHF1	PCL1	E9PQT8
ENSG00000225553	PHF1	PCL1	O43189
ENSG00000225553	PHF1	PCL1	A2AB22
ENSG00000112511	PHF1	PCL1	A0A140TA07
ENSG00000112511	PHF1	PCL1	A0A140TA01
ENSG00000112511	PHF1	PCL1	E9PQZ5
ENSG00000112511	PHF1	PCL1	A0A087WVG4
ENSG00000112511	PHF1	PCL1	A2AB23
ENSG00000112511	PHF1	PCL1	A0A0G2JIJ9
ENSG00000112511	PHF1	PCL1	E9PQT8
ENSG00000112511	PHF1	PCL1	O43189
ENSG00000112511	PHF1	PCL1	A2AB22
ENSG00000225553	PHF1	TDRD19C	A0A140TA07
ENSG00000225553	PHF1	TDRD19C	A0A140TA01
ENSG00000225553	PHF1	TDRD19C	E9PQZ5
ENSG00000225553	PHF1	TDRD19C	A0A087WVG4
ENSG00000225553	PHF1	TDRD19C	A2AB23
ENSG00000225553	PHF1	TDRD19C	A0A0G2JIJ9
ENSG00000225553	PHF1	TDRD19C	E9PQT8
ENSG00000225553	PHF1	TDRD19C	O43189
ENSG00000225553	PHF1	TDRD19C	A2AB22
ENSG00000112511	PHF1	TDRD19C	A0A140TA07
ENSG00000112511	PHF1	TDRD19C	A0A140TA01
ENSG00000112511	PHF1	TDRD19C	E9PQZ5
ENSG00000112511	PHF1	TDRD19C	A0A087WVG4
ENSG00000112511	PHF1	TDRD19C	A2AB23
ENSG00000112511	PHF1	TDRD19C	A0A0G2JIJ9
ENSG00000112511	PHF1	TDRD19C	E9PQT8
ENSG00000112511	PHF1	TDRD19C	O43189
ENSG00000112511	PHF1	TDRD19C	A2AB22
ENSG00000100410	PHF5A	BK223H9.2	A0A024R1U2
ENSG00000100410	PHF5A	BK223H9.2	Q7RTV0
ENSG00000100410	PHF5A	INI	A0A024R1U2
ENSG00000100410	PHF5A	INI	Q7RTV0
ENSG00000100410	PHF5A	MGC1346	A0A024R1U2
ENSG00000100410	PHF5A	MGC1346	Q7RTV0
ENSG00000100410	PHF5A	RDS3	A0A024R1U2
ENSG00000100410	PHF5A	RDS3	Q7RTV0
ENSG00000100410	PHF5A	SAP14B	A0A024R1U2
ENSG00000100410	PHF5A	SAP14B	Q7RTV0
ENSG00000100410	PHF5A	SF3B14B	A0A024R1U2
ENSG00000100410	PHF5A	SF3B14B	Q7RTV0
ENSG00000100410	PHF5A	SF3B7	A0A024R1U2
ENSG00000100410	PHF5A	SF3B7	Q7RTV0
ENSG00000270431	PHF5AP4	PHF5FP	
ENSG00000156531	PHF6	BFLS	A0A0D9SGE8
ENSG00000156531	PHF6	BFLS	A0A8I5QJH7
ENSG00000156531	PHF6	BFLS	Q5JRC6
ENSG00000156531	PHF6	BFLS	A0A8I5KVG8
ENSG00000156531	PHF6	BFLS	A0A8I5KWC2
ENSG00000156531	PHF6	BFLS	Q8IWS0
ENSG00000156531	PHF6	BORJ	A0A0D9SGE8
