Cell Line	Combination	Mismatched Graphs
HepG2	('ENSE00003531837', 'ENSE00003592470', 'ENSE00003475381')	1
HepG2	('ENSE00001591592', 'ENSE00003543168', 'ENSE00001203820')	1
HepG2	('ENSE00002094602', 'ENSE00003790242', 'ENSE00002098073')	1
HepG2	('ENSE00001238322', 'ENSE00001238316', 'ENSE00001238327')	1
HepG2	('ENSE00003134437', 'ENSE00001254628', 'ENSE00003037579')	1
HepG2	('ENSE00003460210', 'ENSE00002247975', 'ENSE00003555807')	1
HepG2	('ENSE00001531351', 'ENSE00001305468', 'ENSE00001531344')	1
HepG2	('ENSE00001818003', 'ENSE00003630176', 'ENSE00000869639')	1
HepG2	('ENSE00000650881', 'ENSE00003474469', 'ENSE00001613318')	1
HepG2	('ENSE00002198551', 'ENSE00003506111', 'ENSE00003580670')	1
HepG2	('ENSE00003661856', 'ENSE00003611049', 'ENSE00003639142')	1
HepG2	('ENSE00000656159', 'ENSE00000656152', 'ENSE00000911301')	1
HepG2	('ENSE00001603119', 'ENSE00001645164', 'ENSE00002205909')	1
HepG2	('ENSE00001531203', 'ENSE00003787789', 'ENSE00003626468')	1
HepG2	('ENSE00003535867', 'ENSE00003521282', 'ENSE00003664344')	1
HepG2	('ENSE00002579999', 'ENSE00003473363', 'ENSE00002596646')	1
HepG2	('ENSE00001883303', 'ENSE00003692104', 'ENSE00001934732')	1
HepG2	('ENSE00003556003', 'ENSE00003551667', 'ENSE00003567198')	1
HepG2	('ENSE00003500808', 'ENSE00003756250', 'ENSE00003515646')	3
HepG2	('ENSE00003621968', 'ENSE00003607611', 'ENSE00003498236')	1
HepG2	('ENSE00001294437', 'ENSE00001316630', 'ENSE00001312663')	1
HepG2	('ENSE00002476672', 'ENSE00002457308', 'ENSE00003487924')	1
HepG2	('ENSE00000418886', 'ENSE00000418885', 'ENSE00000736917')	1
HepG2	('ENSE00003459724', 'ENSE00001673999', 'ENSE00003507137')	1
HepG2	('ENSE00003541496', 'ENSE00003531780', 'ENSE00003484556')	1
HepG2	('ENSE00003569468', 'ENSE00003662443', 'ENSE00003483044')	1
HepG2	('ENSE00003722650', 'ENSE00003728737', 'ENSE00003517206')	1
HepG2	('ENSE00003228407', 'ENSE00003507800', 'ENSE00003397799')	1
HepG2	('ENSE00001795009', 'ENSE00003799360', 'ENSE00002074485')	1
HepG2	('ENSE00000790593', 'ENSE00000790592', 'ENSE00003644344')	1
HepG2	('ENSE00001852040', 'ENSE00001880930', 'ENSE00001837062')	1
HepG2	('ENSE00003532490', 'ENSE00003690063', 'ENSE00003635485')	1
HepG2	('ENSE00003700595', 'ENSE00002551289', 'ENSE00003701128')	1
HepG2	('ENSE00003670319', 'ENSE00003636663', 'ENSE00003681100')	1
HepG2	('ENSE00003599074', 'ENSE00003639970', 'ENSE00003485102')	1
HepG2	('ENSE00003528894', 'ENSE00003552384', 'ENSE00002149424')	1
HepG2	('ENSE00003596173', 'ENSE00003595645', 'ENSE00003607402')	1
HepG2	('ENSE00003669418', 'ENSE00002537851', 'ENSE00002552141')	1
HepG2	('ENSE00003585975', 'ENSE00001260391', 'ENSE00003510221')	1
HepG2	('ENSE00003604486', 'ENSE00001875095', 'ENSE00001879429')	1
HepG2	('ENSE00001759875', 'ENSE00001677445', 'ENSE00001792883')	1
HepG2	('ENSE00003618755', 'ENSE00003520254', 'ENSE00003546725')	1
HepG2	('ENSE00002286882', 'ENSE00002264520', 'ENSE00002096418')	1
HepG2	('ENSE00002096044', 'ENSE00003520636', 'ENSE00002111421')	1
HepG2	('ENSE00001361503', 'ENSE00001361489', 'ENSE00002718656')	1
HepG2	('ENSE00002975542', 'ENSE00003611236', 'ENSE00003608094')	1
HepG2	('ENSE00000905278', 'ENSE00000905279', 'ENSE00000905277')	1
HepG2	('ENSE00003738025', 'ENSE00003751107', 'ENSE00003592746')	1
HepG2	('ENSE00003557982', 'ENSE00002613939', 'ENSE00002605861')	1
HepG2	('ENSE00000709423', 'ENSE00000709425', 'ENSE00000358709')	1
HepG2	('ENSE00001281378', 'ENSE00001354084', 'ENSE00003514344')	1
HepG2	('ENSE00001744421', 'ENSE00001787143', 'ENSE00001754203')	1
HepG2	('ENSE00003742864', 'ENSE00003730580', 'ENSE00003747072')	1
HepG2	('ENSE00001910561', 'ENSE00001929447', 'ENSE00003668900')	1
HepG2	('ENSE00003514149', 'ENSE00003602162', 'ENSE00003515290')	1
HepG2	('ENSE00003523021', 'ENSE00003785999', 'ENSE00001354267')	1
HepG2	('ENSE00003650103', 'ENSE00003580476', 'ENSE00003465438')	1
HepG2	('ENSE00003609713', 'ENSE00002133640', 'ENSE00003535187')	1
HepG2	('ENSE00003644768', 'ENSE00003530730', 'ENSE00003536244')	1
HepG2	('ENSE00003553868', 'ENSE00001168930', 'ENSE00003668123')	1
HepG2	('ENSE00003656293', 'ENSE00003609043', 'ENSE00003509120')	1
HepG2	('ENSE00003803578', 'ENSE00003826081', 'ENSE00003807562')	1
HepG2	('ENSE00003510281', 'ENSE00003507498', 'ENSE00003666481')	1
HepG2	('ENSE00003559764', 'ENSE00003649077', 'ENSE00003498106')	1
HepG2	('ENSE00001892631', 'ENSE00003653350', 'ENSE00003509937')	1
HepG2	('ENSE00003579693', 'ENSE00003540454', 'ENSE00001939321')	1
HepG2	('ENSE00003554363', 'ENSE00001892044', 'ENSE00003487381')	1
HepG2	('ENSE00001011438', 'ENSE00003515844', 'ENSE00001011440')	1
HepG2	('ENSE00003559676', 'ENSE00003487891', 'ENSE00003688100')	1
HepG2	('ENSE00002281161', 'ENSE00002273906', 'ENSE00003828181')	1
HepG2	('ENSE00002441459', 'ENSE00003670880', 'ENSE00002500285')	1
HepG2	('ENSE00001055890', 'ENSE00001087463', 'ENSE00002410294')	1
HepG2	('ENSE00002222197', 'ENSE00003537675', 'ENSE00002231362')	1
HepG2	('ENSE00003588081', 'ENSE00003693314', 'ENSE00001216550')	1
HepG2	('ENSE00001370936', 'ENSE00001375256', 'ENSE00002039363')	1
HepG2	('ENSE00003653712', 'ENSE00003554820', 'ENSE00003649650')	1
HepG2	('ENSE00002160283', 'ENSE00001364419', 'ENSE00002180585')	1
HepG2	('ENSE00003774904', 'ENSE00003768022', 'ENSE00003772777')	1
HepG2	('ENSE00003601851', 'ENSE00003590241', 'ENSE00003557756')	1
HepG2	('ENSE00003605204', 'ENSE00003685770', 'ENSE00003467709')	1
HepG2	('ENSE00003618285', 'ENSE00003601559', 'ENSE00003681251')	1
HepG2	('ENSE00001281378', 'ENSE00001354084', 'ENSE00003562366')	1
HepG2	('ENSE00000780150', 'ENSE00001939660', 'ENSE00000780153')	1
HepG2	('ENSE00000705852', 'ENSE00000637600', 'ENSE00003488425')	1
HepG2	('ENSE00003498939', 'ENSE00001175633', 'ENSE00001257280')	1
HepG2	('ENSE00003502542', 'ENSE00003553898', 'ENSE00003475637')	1
HepG2	('ENSE00000660167', 'ENSE00000859325', 'ENSE00000859326')	1
HepG2	('ENSE00002178577', 'ENSE00003549980', 'ENSE00002168615')	1
HepG2	('ENSE00001745170', 'ENSE00001732685', 'ENSE00001605320')	1
HepG2	('ENSE00000867279', 'ENSE00001748725', 'ENSE00000867281')	1
HepG2	('ENSE00000987622', 'ENSE00000729180', 'ENSE00001447396')	1
HepG2	('ENSE00002494351', 'ENSE00001115020', 'ENSE00003668658')	1
HepG2	('ENSE00001832579', 'ENSE00003570943', 'ENSE00003652968')	1
HepG2	('ENSE00000722626', 'ENSE00000722622', 'ENSE00000722630')	1
HepG2	('ENSE00003610653', 'ENSE00003691236', 'ENSE00003559915')	1
HepG2	('ENSE00003555632', 'ENSE00001615523', 'ENSE00003611401')	1
HepG2	('ENSE00003811329', 'ENSE00003647671', 'ENSE00003807325')	1
HepG2	('ENSE00003522874', 'ENSE00003655884', 'ENSE00003755415')	1
HepG2	('ENSE00001129404', 'ENSE00001129400', 'ENSE00003463753')	1
HepG2	('ENSE00003483466', 'ENSE00002364243', 'ENSE00003562279')	1
HepG2	('ENSE00001169644', 'ENSE00001169650', 'ENSE00000779864')	1
HepG2	('ENSE00003564083', 'ENSE00003647498', 'ENSE00001652131')	1
HepG2	('ENSE00001677145', 'ENSE00001621408', 'ENSE00001708529')	1
HepG2	('ENSE00003522648', 'ENSE00002833895', 'ENSE00003512549')	1
HepG2	('ENSE00003577925', 'ENSE00003525861', 'ENSE00003647129')	1
HepG2	('ENSE00002451715', 'ENSE00001021894', 'ENSE00000782579')	1
HepG2	('ENSE00003732686', 'ENSE00003724442', 'ENSE00003724579')	1
HepG2	('ENSE00003503692', 'ENSE00003643330', 'ENSE00003548184')	1
HepG2	('ENSE00003629013', 'ENSE00003666241', 'ENSE00003692446')	1
HepG2	('ENSE00003806554', 'ENSE00003461622', 'ENSE00003805614')	1
HepG2	('ENSE00003574127', 'ENSE00003485740', 'ENSE00002608436')	1
HepG2	('ENSE00001952422', 'ENSE00001930112', 'ENSE00003576826')	1
HepG2	('ENSE00003671298', 'ENSE00002685573', 'ENSE00001639463')	1
HepG2	('ENSE00003516104', 'ENSE00003507279', 'ENSE00003686011')	1
HepG2	('ENSE00003819716', 'ENSE00003824953', 'ENSE00003825745')	1
HepG2	('ENSE00003658645', 'ENSE00003546206', 'ENSE00003465502')	1
HepG2	('ENSE00003721051', 'ENSE00003476877', 'ENSE00003726466')	1
HepG2	('ENSE00003086028', 'ENSE00003537326', 'ENSE00001168551')	1
HepG2	('ENSE00001098312', 'ENSE00001098314', 'ENSE00001243116')	1
HepG2	('ENSE00003667238', 'ENSE00002581518', 'ENSE00003595218')	1
HepG2	('ENSE00003585502', 'ENSE00003588945', 'ENSE00003459534')	2
HepG2	('ENSE00002505189', 'ENSE00001514145', 'ENSE00002505501')	1
HepG2	('ENSE00001137656', 'ENSE00003612925', 'ENSE00001561762')	1
HepG2	('ENSE00003406452', 'ENSE00003354648', 'ENSE00000680346')	1
HepG2	('ENSE00001412869', 'ENSE00001725252', 'ENSE00001766673')	1
HepG2	('ENSE00003565992', 'ENSE00003686729', 'ENSE00003617571')	1
HepG2	('ENSE00003514719', 'ENSE00003503261', 'ENSE00003474909')	1
HepG2	('ENSE00001673993', 'ENSE00001658779', 'ENSE00001617779')	1
HepG2	('ENSE00001952182', 'ENSE00003584716', 'ENSE00001079726')	1
HepG2	('ENSE00003467943', 'ENSE00002247416', 'ENSE00002243525')	1
HepG2	('ENSE00003491878', 'ENSE00003532484', 'ENSE00003581204')	1
HepG2	('ENSE00001917483', 'ENSE00001939458', 'ENSE00003633083')	1
HepG2	('ENSE00002598508', 'ENSE00002590708', 'ENSE00002580298')	1
HepG2	('ENSE00003794582', 'ENSE00003793897', 'ENSE00003800135')	1
HepG2	('ENSE00003685237', 'ENSE00002036836', 'ENSE00003602066')	1
HepG2	('ENSE00003663607', 'ENSE00003540328', 'ENSE00003684005')	1
HepG2	('ENSE00003607328', 'ENSE00003490199', 'ENSE00003635669')	1
HepG2	('ENSE00003498327', 'ENSE00003519921', 'ENSE00001879908')	1
HepG2	('ENSE00003463258', 'ENSE00003500231', 'ENSE00003562393')	1
HepG2	('ENSE00001715393', 'ENSE00001650836', 'ENSE00001641296')	1
HepG2	('ENSE00001706427', 'ENSE00003786905', 'ENSE00003673589')	1
HepG2	('ENSE00000859899', 'ENSE00003584741', 'ENSE00001634168')	1
HepG2	('ENSE00003592570', 'ENSE00003503530', 'ENSE00001713735')	1
HepG2	('ENSE00002193850', 'ENSE00002178448', 'ENSE00003483015')	1
HepG2	('ENSE00001454765', 'ENSE00001454764', 'ENSE00001454766')	1
HepG2	('ENSE00001336205', 'ENSE00001250626', 'ENSE00001250640')	1
HepG2	('ENSE00001130592', 'ENSE00001130587', 'ENSE00001130596')	1
HepG2	('ENSE00003476549', 'ENSE00002200774', 'ENSE00003611664')	1
HepG2	('ENSE00003787457', 'ENSE00003786468', 'ENSE00003514546')	2
HepG2	('ENSE00003564296', 'ENSE00003502497', 'ENSE00001658317')	1
HepG2	('ENSE00002857934', 'ENSE00001339206', 'ENSE00002887465')	1
HepG2	('ENSE00003478998', 'ENSE00003580157', 'ENSE00003673406')	1
HepG2	('ENSE00001488841', 'ENSE00001772759', 'ENSE00001488837')	1
HepG2	('ENSE00001196585', 'ENSE00001129032', 'ENSE00003642615')	1
HepG2	('ENSE00003618269', 'ENSE00003623464', 'ENSE00003568219')	1
HepG2	('ENSE00000662322', 'ENSE00000662319', 'ENSE00000662323')	1
HepG2	('ENSE00001804731', 'ENSE00001108539', 'ENSE00001483162')	1
HepG2	('ENSE00002503476', 'ENSE00003568230', 'ENSE00003580707')	1
HepG2	('ENSE00003479987', 'ENSE00001958436', 'ENSE00003537429')	1
HepG2	('ENSE00003680531', 'ENSE00002729286', 'ENSE00003619600')	1
HepG2	('ENSE00003668314', 'ENSE00003635403', 'ENSE00003488618')	1
HepG2	('ENSE00003473072', 'ENSE00003641180', 'ENSE00003609697')	1
HepG2	('ENSE00001814454', 'ENSE00003559584', 'ENSE00003460080')	1
HepG2	('ENSE00003620693', 'ENSE00003590465', 'ENSE00003581888')	1
HepG2	('ENSE00002160656', 'ENSE00001000896', 'ENSE00001773649')	1
HepG2	('ENSE00003510948', 'ENSE00003463521', 'ENSE00003656213')	1
HepG2	('ENSE00003597332', 'ENSE00003505852', 'ENSE00003671449')	1
HepG2	('ENSE00003527118', 'ENSE00003560860', 'ENSE00001045218')	1
HepG2	('ENSE00003559937', 'ENSE00003573843', 'ENSE00002498505')	1
HepG2	('ENSE00003610653', 'ENSE00003691236', 'ENSE00001753232')	1
HepG2	('ENSE00001443885', 'ENSE00003504063', 'ENSE00003561176')	1
HepG2	('ENSE00001285376', 'ENSE00001285368', 'ENSE00001140053')	1
HepG2	('ENSE00003682015', 'ENSE00003653367', 'ENSE00002394017')	1
HepG2	('ENSE00003677777', 'ENSE00003567303', 'ENSE00003692219')	1
HepG2	('ENSE00002465628', 'ENSE00002482303', 'ENSE00002458215')	1
HepG2	('ENSE00003553737', 'ENSE00003468256', 'ENSE00003595166')	1
HepG2	('ENSE00000860485', 'ENSE00001176339', 'ENSE00001303865')	1
HepG2	('ENSE00000802774', 'ENSE00000802773', 'ENSE00000802775')	1
HepG2	('ENSE00003402743', 'ENSE00003372694', 'ENSE00003670506')	1
HepG2	('ENSE00003566618', 'ENSE00003671670', 'ENSE00003536679')	1
HepG2	('ENSE00001470550', 'ENSE00003726060', 'ENSE00001412294')	1
HepG2	('ENSE00002688394', 'ENSE00001243809', 'ENSE00001350462')	1
HepG2	('ENSE00001783017', 'ENSE00003469445', 'ENSE00003520765')	1
HepG2	('ENSE00000893986', 'ENSE00003785211', 'ENSE00002277983')	1
HepG2	('ENSE00003624212', 'ENSE00003632029', 'ENSE00003656378')	1
HepG2	('ENSE00000798052', 'ENSE00003833874', 'ENSE00002314486')	1
HepG2	('ENSE00003579893', 'ENSE00002146799', 'ENSE00002184114')	1
HepG2	('ENSE00003639260', 'ENSE00003680164', 'ENSE00001591261')	1
HepG2	('ENSE00003581649', 'ENSE00003494112', 'ENSE00003510774')	1
HepG2	('ENSE00003577111', 'ENSE00003463081', 'ENSE00003536013')	1
HepG2	('ENSE00003812521', 'ENSE00003746431', 'ENSE00003641238')	1
HepG2	('ENSE00001895166', 'ENSE00001812989', 'ENSE00001898270')	1
HepG2	('ENSE00001865990', 'ENSE00003510660', 'ENSE00001821012')	1
HepG2	('ENSE00003836638', 'ENSE00003838872', 'ENSE00003841168')	1
HepG2	('ENSE00003684644', 'ENSE00001895483', 'ENSE00003621705')	1
HepG2	('ENSE00000686825', 'ENSE00003475192', 'ENSE00000686829')	1
HepG2	('ENSE00001426481', 'ENSE00001427635', 'ENSE00002585361')	1
HepG2	('ENSE00003594241', 'ENSE00002222567', 'ENSE00003623866')	1
HepG2	('ENSE00001338652', 'ENSE00001338647', 'ENSE00001338657')	1
HepG2	('ENSE00003467132', 'ENSE00002156549', 'ENSE00003496632')	1
HepG2	('ENSE00001306662', 'ENSE00000887429', 'ENSE00001315814')	1
HepG2	('ENSE00003799167', 'ENSE00003586275', 'ENSE00003795470')	1
HepG2	('ENSE00001075955', 'ENSE00003595991', 'ENSE00003472083')	1
HepG2	('ENSE00001549097', 'ENSE00002783892', 'ENSE00002964859')	1
HepG2	('ENSE00001310865', 'ENSE00001024570', 'ENSE00001248835')	1
HepG2	('ENSE00003708440', 'ENSE00001461391', 'ENSE00003707804')	1
HepG2	('ENSE00001226965', 'ENSE00003465733', 'ENSE00003564510')	1
HepG2	('ENSE00003774306', 'ENSE00003774536', 'ENSE00003768397')	1
HepG2	('ENSE00003514303', 'ENSE00003535281', 'ENSE00003563023')	1
HepG2	('ENSE00003659453', 'ENSE00003693036', 'ENSE00003513836')	1
HepG2	('ENSE00003522954', 'ENSE00003691475', 'ENSE00003489895')	1
HepG2	('ENSE00003662256', 'ENSE00003636004', 'ENSE00003646656')	1
HepG2	('ENSE00002277537', 'ENSE00003524718', 'ENSE00002501203')	1
HepG2	('ENSE00003546119', 'ENSE00003551049', 'ENSE00003508461')	1
HepG2	('ENSE00003523817', 'ENSE00003644359', 'ENSE00003536955')	1
HepG2	('ENSE00003784492', 'ENSE00003715833', 'ENSE00003654797')	1
HepG2	('ENSE00003523784', 'ENSE00000772530', 'ENSE00003642044')	1
HepG2	('ENSE00000796885', 'ENSE00000667569', 'ENSE00000796884')	1
HepG2	('ENSE00003606929', 'ENSE00003687279', 'ENSE00003666786')	1
HepG2	('ENSE00001400407', 'ENSE00001791787', 'ENSE00001824308')	1
HepG2	('ENSE00001204724', 'ENSE00001204730', 'ENSE00001760278')	1
HepG2	('ENSE00003660896', 'ENSE00001896127', 'ENSE00003609004')	1
HepG2	('ENSE00003550024', 'ENSE00001879482', 'ENSE00003498796')	1
HepG2	('ENSE00002319168', 'ENSE00002240993', 'ENSE00002272837')	1
HepG2	('ENSE00001739089', 'ENSE00003481449', 'ENSE00003703403')	1
HepG2	('ENSE00001199667', 'ENSE00003645049', 'ENSE00002038348')	1
HepG2	('ENSE00001066914', 'ENSE00003688215', 'ENSE00001066931')	1
HepG2	('ENSE00000655562', 'ENSE00000655554', 'ENSE00000655579')	1
HepG2	('ENSE00003628927', 'ENSE00001762187', 'ENSE00003659869')	1
HepG2	('ENSE00001736054', 'ENSE00003538482', 'ENSE00003794194')	1
HepG2	('ENSE00001070805', 'ENSE00001070803', 'ENSE00001070794')	1
HepG2	('ENSE00003754890', 'ENSE00003720235', 'ENSE00003732275')	1
HepG2	('ENSE00003698992', 'ENSE00003696882', 'ENSE00003700196')	1
HepG2	('ENSE00000407164', 'ENSE00001341130', 'ENSE00003515301')	1
HepG2	('ENSE00003523670', 'ENSE00002616581', 'ENSE00003689513')	1
HepG2	('ENSE00003636457', 'ENSE00003587713', 'ENSE00003539685')	1
HepG2	('ENSE00001531351', 'ENSE00001305468', 'ENSE00001531353')	1
HepG2	('ENSE00003512369', 'ENSE00003470290', 'ENSE00003613383')	1
HepG2	('ENSE00003621405', 'ENSE00001938366', 'ENSE00003563067')	1
HepG2	('ENSE00001671750', 'ENSE00001362516', 'ENSE00000740694')	1
HepG2	('ENSE00001428241', 'ENSE00001581111', 'ENSE00001430365')	1
HepG2	('ENSE00003669389', 'ENSE00001889938', 'ENSE00001902554')	1
HepG2	('ENSE00003598688', 'ENSE00001907505', 'ENSE00003684078')	1
HepG2	('ENSE00003641306', 'ENSE00003625057', 'ENSE00003459262')	1
HepG2	('ENSE00003530810', 'ENSE00003546001', 'ENSE00001217866')	1
HepG2	('ENSE00003606468', 'ENSE00003629539', 'ENSE00003523810')	1
HepG2	('ENSE00003497313', 'ENSE00003588848', 'ENSE00003659364')	1
HepG2	('ENSE00002710848', 'ENSE00002684684', 'ENSE00002732115')	1
HepG2	('ENSE00002373056', 'ENSE00003555412', 'ENSE00003481093')	1
HepG2	('ENSE00003572246', 'ENSE00001381576', 'ENSE00003641017')	1
HepG2	('ENSE00001384510', 'ENSE00003525382', 'ENSE00003684299')	1
HepG2	('ENSE00001159749', 'ENSE00003669904', 'ENSE00000665962')	1
HepG2	('ENSE00002488844', 'ENSE00002477273', 'ENSE00001748127')	1
HepG2	('ENSE00002659079', 'ENSE00003672713', 'ENSE00003529464')	1
HepG2	('ENSE00003683543', 'ENSE00003627943', 'ENSE00002543642')	1
HepG2	('ENSE00000411852', 'ENSE00000785370', 'ENSE00000411853')	1
HepG2	('ENSE00002604913', 'ENSE00002587496', 'ENSE00002616631')	1
HepG2	('ENSE00003577377', 'ENSE00003478143', 'ENSE00001503901')	1
HepG2	('ENSE00000458096', 'ENSE00003592316', 'ENSE00003597488')	1
HepG2	('ENSE00003710049', 'ENSE00003734361', 'ENSE00003475277')	1
HepG2	('ENSE00001563110', 'ENSE00001800459', 'ENSE00003696092')	1
HepG2	('ENSE00003502496', 'ENSE00003644996', 'ENSE00003531958')	1
HepG2	('ENSE00003641655', 'ENSE00003505021', 'ENSE00003653503')	1
HepG2	('ENSE00003805614', 'ENSE00003806554', 'ENSE00003658384')	1
HepG2	('ENSE00003722485', 'ENSE00003729828', 'ENSE00001409707')	1
HepG2	('ENSE00003468124', 'ENSE00003657623', 'ENSE00003553328')	1
HepG2	('ENSE00003542841', 'ENSE00003691233', 'ENSE00003544071')	1
HepG2	('ENSE00003539169', 'ENSE00003477817', 'ENSE00003594807')	1
HepG2	('ENSE00002670979', 'ENSE00002645290', 'ENSE00002682286')	1
HepG2	('ENSE00003637782', 'ENSE00001936933', 'ENSE00001846452')	1
HepG2	('ENSE00001615007', 'ENSE00001733259', 'ENSE00002646907')	1
HepG2	('ENSE00003561601', 'ENSE00003475422', 'ENSE00003501094')	1
HepG2	('ENSE00002200313', 'ENSE00002195015', 'ENSE00002172698')	1
HepG2	('ENSE00000826325', 'ENSE00000826323', 'ENSE00001267446')	1
HepG2	('ENSE00003721174', 'ENSE00003725649', 'ENSE00003739534')	1
HepG2	('ENSE00003590593', 'ENSE00003667000', 'ENSE00003565472')	1
HepG2	('ENSE00001703050', 'ENSE00003575578', 'ENSE00003206648')	1
HepG2	('ENSE00001189572', 'ENSE00003673736', 'ENSE00001189524')	1
HepG2	('ENSE00003511359', 'ENSE00003531098', 'ENSE00003591778')	1
HepG2	('ENSE00003463257', 'ENSE00003688207', 'ENSE00003504830')	1
HepG2	('ENSE00002286110', 'ENSE00002274285', 'ENSE00003784632')	1
HepG2	('ENSE00003790136', 'ENSE00003531862', 'ENSE00003691408')	1
HepG2	('ENSE00001321030', 'ENSE00001593525', 'ENSE00000670612')	1
HepG2	('ENSE00003306433', 'ENSE00003587057', 'ENSE00003535737')	1
HepG2	('ENSE00003566136', 'ENSE00003502715', 'ENSE00002118487')	1
HepG2	('ENSE00003563807', 'ENSE00003516981', 'ENSE00003466896')	1
HepG2	('ENSE00003503505', 'ENSE00002121242', 'ENSE00003483708')	1
HepG2	('ENSE00003490942', 'ENSE00003661776', 'ENSE00003610763')	1
HepG2	('ENSE00003604661', 'ENSE00003556899', 'ENSE00002369068')	1
HepG2	('ENSE00003533644', 'ENSE00003656673', 'ENSE00003629831')	1
HepG2	('ENSE00003571087', 'ENSE00002943748', 'ENSE00002901489')	1
HepG2	('ENSE00003522738', 'ENSE00001873196', 'ENSE00003583626')	1
HepG2	('ENSE00003731216', 'ENSE00003715175', 'ENSE00003745866')	1
HepG2	('ENSE00003471837', 'ENSE00002492794', 'ENSE00003543602')	1
HepG2	('ENSE00003510131', 'ENSE00003660288', 'ENSE00003564253')	1
HepG2	('ENSE00002272562', 'ENSE00003554064', 'ENSE00002299751')	1
HepG2	('ENSE00001901436', 'ENSE00001874484', 'ENSE00003483823')	1
HepG2	('ENSE00003548277', 'ENSE00003565564', 'ENSE00001879623')	1
HepG2	('ENSE00003840415', 'ENSE00003831439', 'ENSE00003839237')	1
HepG2	('ENSE00002149839', 'ENSE00001516530', 'ENSE00003499976')	1
HepG2	('ENSE00003686515', 'ENSE00003507085', 'ENSE00003564262')	1
HepG2	('ENSE00003789453', 'ENSE00003605508', 'ENSE00003490019')	1
HepG2	('ENSE00003641378', 'ENSE00003530133', 'ENSE00003673493')	1
HepG2	('ENSE00003623055', 'ENSE00003682548', 'ENSE00002233290')	1
HepG2	('ENSE00001605319', 'ENSE00003657827', 'ENSE00002156247')	1
HepG2	('ENSE00003613900', 'ENSE00003606037', 'ENSE00003590056')	1
HepG2	('ENSE00003523374', 'ENSE00003520193', 'ENSE00003656190')	1
HepG2	('ENSE00003560409', 'ENSE00003477089', 'ENSE00003481222')	1
HepG2	('ENSE00002455444', 'ENSE00003585657', 'ENSE00001691209')	1
HepG2	('ENSE00003495451', 'ENSE00003498269', 'ENSE00003614029')	1
HepG2	('ENSE00003462762', 'ENSE00003677219', 'ENSE00003649072')	1
HepG2	('ENSE00001712155', 'ENSE00001705636', 'ENSE00001677445')	1
HepG2	('ENSE00003464859', 'ENSE00003672247', 'ENSE00003520140')	1
HepG2	('ENSE00003583445', 'ENSE00003572102', 'ENSE00003680828')	1
HepG2	('ENSE00001343933', 'ENSE00003479104', 'ENSE00000976245')	1
HepG2	('ENSE00003627765', 'ENSE00003663228', 'ENSE00003496864')	1
HepG2	('ENSE00001884366', 'ENSE00003656721', 'ENSE00003487872')	1
HepG2	('ENSE00003575712', 'ENSE00003628245', 'ENSE00001822265')	1
HepG2	('ENSE00003468455', 'ENSE00003537531', 'ENSE00003618269')	1
HepG2	('ENSE00003573473', 'ENSE00001108131', 'ENSE00002730228')	1
HepG2	('ENSE00003509201', 'ENSE00003530857', 'ENSE00003608451')	1
HepG2	('ENSE00003607213', 'ENSE00003533845', 'ENSE00003467597')	1
HepG2	('ENSE00003633678', 'ENSE00003615604', 'ENSE00002419943')	1
HepG2	('ENSE00000849418', 'ENSE00000849417', 'ENSE00000849419')	1
HepG2	('ENSE00001824394', 'ENSE00001154854', 'ENSE00003665253')	1
HepG2	('ENSE00003493717', 'ENSE00003608099', 'ENSE00001880945')	1
HepG2	('ENSE00003514771', 'ENSE00003574040', 'ENSE00003589551')	1
HepG2	('ENSE00002141212', 'ENSE00003646508', 'ENSE00002200532')	1
HepG2	('ENSE00003649070', 'ENSE00003627494', 'ENSE00002540276')	1
HepG2	('ENSE00003791195', 'ENSE00003562228', 'ENSE00003676696')	1
HepG2	('ENSE00003501503', 'ENSE00003483025', 'ENSE00001275771')	1
HepG2	('ENSE00003470523', 'ENSE00001104225', 'ENSE00003513823')	1
HepG2	('ENSE00000895431', 'ENSE00000895428', 'ENSE00000895440')	1
