run_id	run_name	state	sweep_name	sweep_id	model.name	model.alpha	dataset.name	training.seed	dataset.window	model.l1_ratio	dataset.cell_line	platiglib_project	training.criterion	training.batch_size	training.wandb.track	dataset.target_fields	training.wandb.entity	dataset.min_read_count	training.profile.plots	training.wandb.project	dataset.fold_filter.seed	dataset.fold_filter.side	training.profile.metrics	training.wandb.save_code	dataset.three_exon_combos	training.wandb.save_model	training.wandb.save_plots	training.data_split.method	dataset.fold_filter.num_folds	training.data_split.num_folds	training.wandb.save_artifacts	dataset.fold_filter.fold_index	dataset.fold_filter.group_column	training.data_split.group_column	training.data_split.validate_frac_of_train	dataset.features.binding_matrix.in_silico_kd	dataset.features.binding_matrix.binding_format	holdout_fold_mean_r2_score	holdout_fold_mean_rmse	holdout_fold_mean_sigmoid_r2	holdout_loss	holdout_r2_score	holdout_rmse	holdout_sigmoid_r2	outer_loop_holdout_loss	outer_loop_holdout_r2_score	outer_loop_holdout_rmse	outer_loop_holdout_sigmoid_r2	model.n_jobs	training.data_split.fold_index
9k3mlh3m	azure-sweep-932	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	500	100	0.9	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1934	0.3092	-0.05725	0.09558	0.1936	0.3092	-0.05709						
xs3av471	balmy-sweep-933	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	600	100	0.9	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1905	0.3096	-0.05947	0.09587	0.1912	0.3096	-0.05765						
zz5e0ypp	laced-sweep-934	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	700	100	0.9	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1911	0.3096	-0.05795	0.09586	0.1912	0.3096	-0.05757						
gcs3l72w	bumbling-sweep-935	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	800	100	0.9	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1914	0.3095	-0.05824	0.09575	0.1922	0.3094	-0.05715						
163pm5qu	hardy-sweep-936	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	900	100	0.9	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1918	0.3094	-0.05799	0.0957	0.1926	0.3093	-0.05724						
9mgartut	iconic-sweep-937	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	100	100	1.0	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1895	0.3099	-0.05935	0.09598	0.1902	0.3098	-0.05812	0.09537	0.1863	0.3088	-0.06803		
eq8fyj3j	devoted-sweep-938	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	200	100	1.0	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1914	0.3093	-0.05919	0.09574	0.1922	0.3094	-0.05758						
bul2rq69	ancient-sweep-939	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	300	100	1.0	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1923	0.3093	-0.05866	0.09569	0.1927	0.3093	-0.05755						
tquim5o6	jumping-sweep-940	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	400	100	1.0	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1927	0.3091	-0.05873	0.09558	0.1936	0.3092	-0.05729						
1ftbbv20	silver-sweep-941	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	500	100	1.0	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1936	0.3092	-0.05754	0.09557	0.1937	0.3091	-0.05738						
oqa8ayf7	deft-sweep-942	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	600	100	1.0	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1906	0.3096	-0.05976	0.09585	0.1913	0.3096	-0.05794						
zeirrp6s	devoted-sweep-943	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	700	100	1.0	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1912	0.3096	-0.05824	0.09585	0.1913	0.3096	-0.05785						
c55w7z7k	sage-sweep-944	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	800	100	1.0	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1914	0.3094	-0.05854	0.09574	0.1922	0.3094	-0.05745						
1icvf1kh	blooming-sweep-945	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	900	100	1.0	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.192	0.3094	-0.05829	0.09568	0.1928	0.3093	-0.05754						
dpw6h07y	wise-sweep-955	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	100	100	0.1	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.186	0.3106	-0.05822	0.0964	0.1867	0.3105	-0.057						
nmf128o7	wild-sweep-956	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	200	100	0.1	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1883	0.3099	-0.0581	0.09611	0.1891	0.31	-0.05648						
pv5w1vym	fresh-sweep-959	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	500	100	0.1	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1902	0.3098	-0.05647	0.09597	0.1903	0.3098	-0.05631						
v0mpfssp	honest-sweep-958	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	400	100	0.1	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1896	0.3097	-0.05764	0.09596	0.1904	0.3098	-0.05621						
m3ant3dc	solar-sweep-960	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	600	100	0.1	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1874	0.3102	-0.05846	0.09623	0.1881	0.3102	-0.05665						
1jx1eey4	radiant-sweep-961	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	700	100	0.1	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1876	0.3103	-0.05712	0.09627	0.1878	0.3103	-0.05675						
syzd52q2	breezy-sweep-963	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	900	100	0.1	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1886	0.31	-0.05716	0.09608	0.1894	0.31	-0.05642						
2gz3ao30	silvery-sweep-964	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	100	100	0.25	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1889	0.31	-0.05931	0.09606	0.1896	0.3099	-0.05808						
tdx400yg	stoic-sweep-965	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	200	100	0.25	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1906	0.3095	-0.05922	0.09584	0.1914	0.3096	-0.05761						
dpsj1z2c	curious-sweep-966	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	300	100	0.25	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1915	0.3094	-0.05869	0.09579	0.1918	0.3095	-0.05758						
nc7psp7z	good-sweep-968	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	500	100	0.25	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1929	0.3093	-0.05751	0.09564	0.1931	0.3093	-0.05735						
65kzvuvu	dulcet-sweep-969	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	600	100	0.25	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1901	0.3097	-0.05966	0.09592	0.1908	0.3097	-0.05784						
jreowya5	exalted-sweep-970	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	700	100	0.25	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1908	0.3097	-0.05814	0.09589	0.1909	0.3097	-0.05775						
nyc52c1f	valiant-sweep-971	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	800	100	0.25	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.191	0.3095	-0.05846	0.09579	0.1919	0.3095	-0.05737						
d59f3bl3	northern-sweep-972	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	900	100	0.25	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1915	0.3094	-0.05823	0.09574	0.1922	0.3094	-0.05748						
2lexa3ty	avid-sweep-973	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	100	100	0.5	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1893	0.3099	-0.06111	0.09601	0.19	0.3098	-0.05988						
d4ebiwcr	pleasant-sweep-975	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	300	100	0.5	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1913	0.3095	-0.06058	0.09582	0.1916	0.3095	-0.05948						
7efq270h	absurd-sweep-976	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	400	100	0.5	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1916	0.3093	-0.06072	0.09571	0.1925	0.3094	-0.05926						
2mhpdfex	feasible-sweep-977	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	500	100	0.5	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1925	0.3094	-0.05952	0.09569	0.1927	0.3093	-0.05935						
cjryib33	lemon-sweep-978	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	600	100	0.5	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.19	0.3097	-0.06156	0.09593	0.1907	0.3097	-0.05974						
nx8x5j50	laced-sweep-979	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	700	100	0.5	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1906	0.3097	-0.06008	0.09592	0.1908	0.3097	-0.05969						
yyu3966p	gentle-sweep-980	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	800	100	0.5	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1903	0.3097	-0.06051	0.09588	0.1911	0.3096	-0.05942						
cn9cxead	woven-sweep-981	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	900	100	0.5	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1912	0.3095	-0.06025	0.09578	0.1919	0.3095	-0.0595						
344nnaz1	silver-sweep-982	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	100	100	0.75	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1872	0.3103	-0.063	0.09626	0.1879	0.3103	-0.06177						
g2ioodq6	splendid-sweep-983	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	200	100	0.75	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1879	0.31	-0.06301	0.09617	0.1887	0.3101	-0.06141						
v0hxrobv	easy-sweep-984	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	300	100	0.75	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1885	0.31	-0.06258	0.09615	0.1888	0.3101	-0.06149						
ylv5uwkg	fiery-sweep-985	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	400	100	0.75	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1888	0.3098	-0.06274	0.09604	0.1897	0.3099	-0.06128						
ybj9mt1g	feasible-sweep-986	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	500	100	0.75	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1899	0.3099	-0.06152	0.096	0.1901	0.3098	-0.06135						
