run_id	run_name	state	sweep_name	sweep_id	model.name	model.gamma	dataset.name	model.n_jobs	training.seed	dataset.window	model.max_depth	model.objective	model.reg_alpha	model.subsample	model.reg_lambda	dataset.cell_line	model.eval_metric	platiglib_project	model.n_estimators	training.criterion	model.learning_rate	training.batch_size	training.wandb.track	dataset.target_fields	training.wandb.entity	dataset.min_read_count	model.colsample_bytree	model.min_child_weight	training.profile.plots	training.wandb.project	dataset.fold_filter.seed	dataset.fold_filter.side	training.profile.metrics	training.wandb.save_code	dataset.three_exon_combos	training.wandb.save_model	training.wandb.save_plots	training.data_split.method	model.early_stopping_rounds	dataset.fold_filter.num_folds	training.data_split.num_folds	training.wandb.save_artifacts	dataset.fold_filter.fold_index	dataset.fold_filter.group_column	training.data_split.group_column	training.data_split.validate_frac_of_train	dataset.features.binding_matrix.in_silico_kd	dataset.features.binding_matrix.binding_format	holdout_fold_mean_mean_absolute_error	holdout_fold_mean_r2_score	holdout_fold_mean_rmse	holdout_loss	holdout_mean_absolute_error	holdout_r2_score	holdout_rmse	outer_loop_holdout_loss	outer_loop_holdout_mean_absolute_error	outer_loop_holdout_r2_score	outer_loop_holdout_rmse
iov2lfes	daily-sweep-93	finished	4:reg_alpha-reg_lambda	z57z0mgk	XGBRegressor	0.5	RBPSEDataset	-1	300	100	5	reg:logistic	0.5	1.0	0.1	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	0.5	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1853	0.2852	0.2823	0.07972	0.1853	0.2854	0.2824				
j8gf9vs6	stellar-sweep-92	finished	4:reg_alpha-reg_lambda	z57z0mgk	XGBRegressor	0.5	RBPSEDataset	-1	200	100	5	reg:logistic	0.5	1.0	0.1	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	0.5	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1853	0.2836	0.2826	0.07992	0.1853	0.2837	0.2827				
tj8851a1	olive-sweep-94	finished	4:reg_alpha-reg_lambda	z57z0mgk	XGBRegressor	0.5	RBPSEDataset	-1	400	100	5	reg:logistic	0.5	1.0	0.1	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	0.5	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.185	0.284	0.2825	0.07985	0.185	0.2843	0.2826				
ptwu513s	wise-sweep-95	finished	4:reg_alpha-reg_lambda	z57z0mgk	XGBRegressor	0.5	RBPSEDataset	-1	500	100	5	reg:logistic	0.5	1.0	0.1	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	0.5	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.186	0.2772	0.2839	0.08057	0.1858	0.2778	0.2839				
ixdjvq8m	generous-sweep-96	finished	4:reg_alpha-reg_lambda	z57z0mgk	XGBRegressor	0.5	RBPSEDataset	-1	600	100	5	reg:logistic	0.5	1.0	0.1	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	0.5	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1867	0.2803	0.2832	0.08025	0.1866	0.2807	0.2833				
sj2vnzps	amber-sweep-97	finished	4:reg_alpha-reg_lambda	z57z0mgk	XGBRegressor	0.5	RBPSEDataset	-1	700	100	5	reg:logistic	0.5	1.0	0.1	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	0.5	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1857	0.2815	0.283	0.0801	0.1856	0.2821	0.283				
5sjpe6ct	amber-sweep-98	finished	4:reg_alpha-reg_lambda	z57z0mgk	XGBRegressor	0.5	RBPSEDataset	-1	800	100	5	reg:logistic	0.5	1.0	0.1	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	0.5	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1842	0.2839	0.2826	0.07981	0.1841	0.2847	0.2825				
5xkrqogy	sunny-sweep-99	finished	4:reg_alpha-reg_lambda	z57z0mgk	XGBRegressor	0.5	RBPSEDataset	-1	900	100	5	reg:logistic	0.5	1.0	0.1	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	0.5	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.186	0.2783	0.2836	0.08043	0.186	0.2791	0.2836				
ct72bxnk	genial-sweep-100	finished	4:reg_alpha-reg_lambda	z57z0mgk	XGBRegressor	0.5	RBPSEDataset	-1	100	100	5	reg:logistic	0.5	1.0	0.5	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	0.5	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1855	0.2813	0.2832	0.08017	0.1855	0.2814	0.2831				
esduzht8	divine-sweep-102	finished	4:reg_alpha-reg_lambda	z57z0mgk	XGBRegressor	0.5	RBPSEDataset	-1	300	100	5	reg:logistic	0.5	1.0	0.5	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	0.5	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1855	0.2852	0.2823	0.07973	0.1856	0.2853	0.2824				
sa8i9d1v	resilient-sweep-101	finished	4:reg_alpha-reg_lambda	z57z0mgk	XGBRegressor	0.5	RBPSEDataset	-1	200	100	5	reg:logistic	0.5	1.0	0.5	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	0.5	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1856	0.2822	0.2829	0.08007	0.1856	0.2823	0.283				
cy9i61ws	devout-sweep-103	finished	4:reg_alpha-reg_lambda	z57z0mgk	XGBRegressor	0.5	RBPSEDataset	-1	400	100	5	reg:logistic	0.5	1.0	0.5	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	0.5	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1847	0.285	0.2823	0.07974	0.1847	0.2853	0.2824				
qw9eamsp	true-sweep-104	finished	4:reg_alpha-reg_lambda	z57z0mgk	XGBRegressor	0.5	RBPSEDataset	-1	500	100	5	reg:logistic	0.5	1.0	0.5	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	0.5	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1858	0.2788	0.2835	0.08039	0.1857	0.2794	0.2835				
6jgxiez0	devoted-sweep-105	finished	4:reg_alpha-reg_lambda	z57z0mgk	XGBRegressor	0.5	RBPSEDataset	-1	600	100	5	reg:logistic	0.5	1.0	0.5	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	0.5	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1868	0.2805	0.2832	0.08023	0.1868	0.2809	0.2833				
br0lgkdq	feasible-sweep-106	finished	4:reg_alpha-reg_lambda	z57z0mgk	XGBRegressor	0.5	RBPSEDataset	-1	700	100	5	reg:logistic	0.5	1.0	0.5	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	0.5	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1857	0.2816	0.283	0.08009	0.1857	0.2821	0.283				
2sz3nav0	bumbling-sweep-107	finished	4:reg_alpha-reg_lambda	z57z0mgk	XGBRegressor	0.5	RBPSEDataset	-1	800	100	5	reg:logistic	0.5	1.0	0.5	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	0.5	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1844	0.283	0.2828	0.07991	0.1843	0.2837	0.2827				
5eid8hhz	glad-sweep-108	finished	4:reg_alpha-reg_lambda	z57z0mgk	XGBRegressor	0.5	RBPSEDataset	-1	900	100	5	reg:logistic	0.5	1.0	0.5	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	0.5	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1854	0.2803	0.2832	0.08022	0.1854	0.2809	0.2832				
hw7ux49h	easy-sweep-109	finished	4:reg_alpha-reg_lambda	z57z0mgk	XGBRegressor	0.5	RBPSEDataset	-1	100	100	5	reg:logistic	0.5	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	0.5	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1862	0.2801	0.2834	0.08031	0.1862	0.2802	0.2834				
7au5bj08	legendary-sweep-110	finished	4:reg_alpha-reg_lambda	z57z0mgk	XGBRegressor	0.5	RBPSEDataset	-1	200	100	5	reg:logistic	0.5	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	0.5	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.185	0.284	0.2825	0.07987	0.1849	0.2841	0.2826				
p539jowr	azure-sweep-111	finished	4:reg_alpha-reg_lambda	z57z0mgk	XGBRegressor	0.5	RBPSEDataset	-1	300	100	5	reg:logistic	0.5	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	0.5	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1853	0.2853	0.2823	0.07972	0.1854	0.2854	0.2823				
29a1ek3l	swept-sweep-112	finished	4:reg_alpha-reg_lambda	z57z0mgk	XGBRegressor	0.5	RBPSEDataset	-1	400	100	5	reg:logistic	0.5	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	0.5	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1854	0.2831	0.2827	0.07995	0.1854	0.2834	0.2828				
vkm4azg5	still-sweep-113	finished	4:reg_alpha-reg_lambda	z57z0mgk	XGBRegressor	0.5	RBPSEDataset	-1	500	100	5	reg:logistic	0.5	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	0.5	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1865	0.2777	0.2837	0.08052	0.1864	0.2783	0.2838				
o3y6lidm	ethereal-sweep-114	finished	4:reg_alpha-reg_lambda	z57z0mgk	XGBRegressor	0.5	RBPSEDataset	-1	600	100	5	reg:logistic	0.5	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	0.5	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.186	0.2799	0.2833	0.0803	0.186	0.2802	0.2834				
d61fa742	bright-sweep-115	finished	4:reg_alpha-reg_lambda	z57z0mgk	XGBRegressor	0.5	RBPSEDataset	-1	700	100	5	reg:logistic	0.5	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	0.5	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1859	0.2807	0.2832	0.08018	0.1859	0.2813	0.2832				
n18ceer6	denim-sweep-116	finished	4:reg_alpha-reg_lambda	z57z0mgk	XGBRegressor	0.5	RBPSEDataset	-1	800	100	5	reg:logistic	0.5	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	0.5	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1849	0.2834	0.2827	0.07987	0.1848	0.2841	0.2826				
hf7eij0g	spring-sweep-117	finished	4:reg_alpha-reg_lambda	z57z0mgk	XGBRegressor	0.5	RBPSEDataset	-1	900	100	5	reg:logistic	0.5	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	0.5	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1856	0.2802	0.2832	0.08023	0.1855	0.2809	0.2833				
8gkol3q5	proud-sweep-118	finished	4:reg_alpha-reg_lambda	z57z0mgk	XGBRegressor	0.5	RBPSEDataset	-1	100	100	5	reg:logistic	0.5	1.0	5.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	0.5	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1857	0.2811	0.2832	0.0802	0.1856	0.2811	0.2832				
7jen3rqx	jolly-sweep-119	finished	4:reg_alpha-reg_lambda	z57z0mgk	XGBRegressor	0.5	RBPSEDataset	-1	200	100	5	reg:logistic	0.5	1.0	5.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	0.5	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1856	0.2829	0.2827	0.07999	0.1856	0.283	0.2828				
0d7oqhr6	vital-sweep-120	finished	4:reg_alpha-reg_lambda	z57z0mgk	XGBRegressor	0.5	RBPSEDataset	-1	300	100	5	reg:logistic	0.5	1.0	5.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	0.5	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1851	0.2854	0.2823	0.0797	0.1851	0.2856	0.2823				
pygsw2l5	glorious-sweep-121	finished	4:reg_alpha-reg_lambda	z57z0mgk	XGBRegressor	0.5	RBPSEDataset	-1	400	100	5	reg:logistic	0.5	1.0	5.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	0.5	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1851	0.2849	0.2824	0.07975	0.1851	0.2852	0.2824				
k0hcnr7y	gallant-sweep-122	finished	4:reg_alpha-reg_lambda	z57z0mgk	XGBRegressor	0.5	RBPSEDataset	-1	500	100	5	reg:logistic	0.5	1.0	5.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	0.5	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1866	0.2776	0.2838	0.08052	0.1864	0.2783	0.2838				
agsvk2lu	deft-sweep-123	finished	4:reg_alpha-reg_lambda	z57z0mgk	XGBRegressor	0.5	RBPSEDataset	-1	600	100	5	reg:logistic	0.5	1.0	5.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	0.5	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1861	0.2806	0.2832	0.08021	0.1861	0.281	0.2832				
tw2xjyim	elated-sweep-124	finished	4:reg_alpha-reg_lambda	z57z0mgk	XGBRegressor	0.5	RBPSEDataset	-1	700	100	5	reg:logistic	0.5	1.0	5.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	0.5	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1857	0.2813	0.2831	0.08011	0.1857	0.2819	0.283				
prrl6voq	smooth-sweep-126	finished	4:reg_alpha-reg_lambda	z57z0mgk	XGBRegressor	0.5	RBPSEDataset	-1	900	100	5	reg:logistic	0.5	1.0	5.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	0.5	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1852	0.2805	0.2832	0.0802	0.1851	0.2811	0.2832				
t3b91h5h	fast-sweep-125	finished	4:reg_alpha-reg_lambda	z57z0mgk	XGBRegressor	0.5	RBPSEDataset	-1	800	100	5	reg:logistic	0.5	1.0	5.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	0.5	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1846	0.284	0.2826	0.0798	0.1845	0.2847	0.2825				
