run_id	run_name	state	sweep_name	sweep_id	seed	type	n_jobs	distance	data_file	data_type	max_depth	objective	eval_metric	n_estimators	learning_rate	early_stopping_rounds	_runtime	_timestamp	test_r2	validate_r2
gez6pnyq	robust-dust-7043	finished			150	top_50_percent_dense_binding	-1	100	HepG2_100_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.4	100	32.323073605	1750156628.9708097	0.2582563515794246	0.2726829661715351
g37jffrx	different-spaceship-7044	finished			1150	top_50_percent_dense_binding	-1	100	HepG2_100_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.4	100	34.10844994	1750156631.6667788	0.2856687897830681	0.3068220864648209
povcyknb	revived-bush-7045	finished			650	top_50_percent_dense_binding	-1	100	HepG2_100_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.1	100	76.793809249	1750156677.0325117	0.28533230360093487	0.2930043054319814
qibkancr	drawn-sun-7046	finished			1150	top_50_percent_dense_binding	-1	100	K562_100_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.2	100	8.33093401	1750156609.659388	0.22771995381789156	0.2371516111151869
uq1i5kxi	silver-snow-7047	finished			1150	top_50_percent_dense_binding	-1	100	K562_100_non-overlapping_num-peaks-no-kd.feather	non-overlapping	3	reg:logistic	['rmse', 'logloss']	100000	0.2	100	12.845043345	1750156614.489468	0.1889068146467393	0.26499393733814547
58jcayny	scarlet-meadow-7048	finished			650	top_50_percent_dense_binding	-1	100	K562_100_non-overlapping_num-peaks-no-kd.feather	non-overlapping	7	reg:logistic	['rmse', 'logloss']	100000	0.2	100	8.928917093	1750156611.5647762	0.15768835399636194	0.21447867329588477
lsk3ef39	amber-smoke-7051	finished			150	top_50_percent_dense_binding	-1	100	K562_100_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.4	100	6.270983468	1750156609.055968	0.12084097307535656	0.18480528858331913
rh1uf319	gentle-serenity-7049	finished			1150	top_50_percent_dense_binding	-1	100	K562_100_non-overlapping_num-peaks-no-kd.feather	non-overlapping	7	reg:logistic	['rmse', 'logloss']	100000	0.4	100	63.877857111	1750156666.516274	0.2356257081988714	0.21721348811601093
udwv80zn	azure-grass-7050	finished			150	top_50_percent_dense_binding	-1	100	K562_100_non-overlapping_num-peaks-no-kd.feather	non-overlapping	7	reg:logistic	['rmse', 'logloss']	100000	0.2	100	8.487859617	1750156611.2843704	0.23256540103636325	0.2639927514715906
do0ubn65	dark-dream-7052	finished			1150	top_50_percent_dense_binding	-1	100	K562_100_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.2	100	8.118695169	1750156611.0827384	0.2387405988465567	0.2033073154958267
fdxg5q6g	drawn-sunset-7053	finished			1150	top_50_percent_dense_binding	-1	100	K562_100_non-overlapping_num-peaks-no-kd.feather	non-overlapping	3	reg:logistic	['rmse', 'logloss']	100000	0.4	100	8.905147432	1750156611.989556	0.15629383970507682	0.19339237150567556
fmcwy7z9	whole-wildflower-7055	finished			150	top_50_percent_dense_binding	-1	100	K562_100_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.4	100	7.743806815	1750156611.0998764	0.19171831590002197	0.21988519715759616
w4yn16zi	decent-meadow-7054	finished			650	top_50_percent_dense_binding	-1	100	K562_100_non-overlapping_num-peaks-no-kd.feather	non-overlapping	3	reg:logistic	['rmse', 'logloss']	100000	0.4	100	9.051430879	1750156612.2324402	0.1352459850864508	0.19571308013514263
z3gq0gum	spring-eon-7056	finished			150	top_50_percent_dense_binding	-1	100	HepG2_100_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.1	100	79.118519713	1750156683.6518753	0.3170547233071498	0.2779190600014404
3dc1kpby	frosty-elevator-7058	finished			650	top_50_percent_dense_binding	-1	100	K562_100_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.2	100	7.645420362	1750156612.8392131	0.23025887380535448	0.2465239124737968
r2cokdwv	smooth-breeze-7057	finished			650	top_50_percent_dense_binding	-1	100	K562_100_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.4	100	7.124127759	1750156612.244046	0.25171732957228377	0.20172969905909044
n5p16bf3	balmy-cloud-7059	finished			1150	top_50_percent_dense_binding	-1	100	K562_100_non-overlapping_num-peaks-no-kd.feather	non-overlapping	7	reg:logistic	['rmse', 'logloss']	100000	0.2	100	86.95517854	1750156693.2087374	0.14015487663222723	0.26124986361124425
nmreqpnc	charmed-galaxy-7060	finished			150	top_50_percent_dense_binding	-1	100	K562_100_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.2	100	104.470439258	1750156711.9750772	0.21754749120813063	0.19480666055791307
5yeofizg	quiet-flower-7062	finished			1150	top_50_percent_dense_binding	-1	100	K562_100_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.4	100	35.472853907	1750156651.1001513	0.1557643794354988	0.20460543704707737
atpy9dvv	drawn-sun-7061	finished			650	top_50_percent_dense_binding	-1	100	K562_100_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.4	100	72.431570617	1750156687.6626456	0.14238970672546358	0.2213245097344062
ezkxdv6d	sparkling-puddle-7065	finished			650	top_50_percent_dense_binding	-1	100	K562_100_non-overlapping_num-peaks-no-kd.feather	non-overlapping	3	reg:logistic	['rmse', 'logloss']	100000	0.2	100	10.757410362	1750156626.6122694	0.22112818582418792	0.13021418921269468
gbp5efkc	eternal-durian-7064	finished			1150	top_50_percent_dense_binding	-1	100	K562_100_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.4	100	57.385221277	1750156673.6372273	0.131785674354979	0.17484235456302222
gudx5y09	fancy-valley-7068	finished			650	top_50_percent_dense_binding	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	3	reg:logistic	['rmse', 'logloss']	100000	0.05	100	33.231984388	1750156649.7237751	0.21210622050185235	0.26800802684396574
noigkny9	golden-flower-7070	finished			650	top_50_percent_dense_binding	-1	100	K562_100_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.2	100	8.354275488	1750156625.0895114	0.21902231281571083	0.1790708829450618
oryhwtmo	likely-gorge-7069	finished			150	top_50_percent_dense_binding	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	3	reg:logistic	['rmse', 'logloss']	100000	0.05	100	234.197987672	1750156850.8251443	0.17817637972811473	0.217611643413148
p5wsig4q	proud-snowball-7063	finished			150	top_50_percent_dense_binding	-1	100	K562_100_non-overlapping_num-peaks-no-kd.feather	non-overlapping	7	reg:logistic	['rmse', 'logloss']	100000	0.4	100	6.959999098	1750156623.110613	0.1633757869725685	0.20337527420373455
pm86h918	classic-hill-7067	finished			650	top_50_percent_dense_binding	-1	100	K562_100_non-overlapping_num-peaks-no-kd.feather	non-overlapping	7	reg:logistic	['rmse', 'logloss']	100000	0.4	100	8.336545751	1750156624.852362	0.1893417799853362	0.17682486261919927
x7rrja7m	glowing-sun-7066	finished			150	top_50_percent_dense_binding	-1	100	K562_100_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.2	100	9.47299957	1750156625.9447885	0.14590163036256398	0.24110451419605872
qefu14hi	prime-valley-7071	finished			1150	top_50_percent_dense_binding	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	3	reg:logistic	['rmse', 'logloss']	100000	0.05	100	143.721290566	1750156760.6452448	0.2954710155214867	0.20966146614754225
porm9bsc	wobbly-cosmos-7072	finished			150	top_50_percent_dense_binding	-1	100	K562_100_non-overlapping_num-peaks-no-kd.feather	non-overlapping	3	reg:logistic	['rmse', 'logloss']	100000	0.4	100	9.120117961	1750156630.4239757	0.2596527043153737	0.20697781808018867
5nbdjflg	major-plasma-7075	finished			650	top_50_percent_dense_binding	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	7	reg:logistic	['rmse', 'logloss']	100000	0.05	100	14.475015309	1750156650.8331664	0.21383955983530137	0.27055644618892405
aml6qmzy	peach-meadow-7077	finished			150	top_50_percent_dense_binding	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.05	100	10.596098158	1750156647.1245885	0.2323944088717443	0.11026732812461693
awkmj9kv	frosty-meadow-7073	finished			150	top_50_percent_dense_binding	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	7	reg:logistic	['rmse', 'logloss']	100000	0.05	100	14.070539597	1750156650.223823	0.16070750867067674	0.2078529111383115
igfkjiti	winter-dragon-7076	finished			1150	top_50_percent_dense_binding	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.05	100	32.215640395	1750156668.7185166	0.2631684597311805	0.2617033817611698
m1ppgewd	fast-moon-7073	finished			1150	top_50_percent_dense_binding	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	7	reg:logistic	['rmse', 'logloss']	100000	0.05	100	12.179829086	1750156648.3350086	0.22182537078923603	0.17889715999607436
shfwk6oe	dulcet-galaxy-7078	finished			1150	top_50_percent_dense_binding	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.05	100	13.72972604	1750156650.3026316	0.18430955143672745	0.19159397082343932
byddu197	bumbling-sound-7080	finished			650	top_50_percent_dense_binding	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.05	100	30.036099083	1750156667.46895	0.3360040692131582	0.138571001443358
d3nays4i	leafy-rain-7081	finished			650	top_50_percent_dense_binding	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.05	100	13.225312251	1750156651.0415716	0.27035516457778774	0.18584641533410584
imy5j0r7	sage-oath-7079	finished			650	top_50_percent_dense_binding	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.1	100	14.704296364	1750156651.8125336	0.13904504410078788	0.2565743051275702
w34ek8en	fancy-silence-7082	finished			150	top_50_percent_dense_binding	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.1	100	11.74690437	1750156653.5005035	0.24717478774780444	0.2228063518638588
qi5l0x9s	light-bird-7083	finished			1150	top_50_percent_dense_binding	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	3	reg:logistic	['rmse', 'logloss']	100000	0.1	100	162.539882853	1750156804.404411	0.2455004277163395	0.2388208989023738
47gdld8v	revived-frost-7084	finished			650	top_50_percent_dense_binding	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	3	reg:logistic	['rmse', 'logloss']	100000	0.1	100	25.298448512	1750156671.2854042	0.23404424771872823	0.28667657697090454
drehlfpq	polished-disco-7085	finished			150	top_50_percent_dense_binding	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	3	reg:logistic	['rmse', 'logloss']	100000	0.1	100	132.725404219	1750156778.9204116	0.19637869255764007	0.14477909842931924
d19br7lw	cerulean-armadillo-7086	finished			150	top_50_percent_dense_binding	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.05	100	13.176683753	1750156659.7033396	0.24794586523351125	0.1419181403809272
59fxaf2g	bright-deluge-7089	finished			650	top_50_percent_dense_binding	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.2	100	8.901095156	1750156684.7009656	0.16465669432919983	0.24871990855045137
8gf22svz	robust-flower-7087	finished			650	top_50_percent_dense_binding	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.4	100	7.307410777	1750156683.079968	0.10199253751907222	0.19280803850726955
b6ebxa66	dashing-lake-7087	finished			650	top_50_percent_dense_binding	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	7	reg:logistic	['rmse', 'logloss']	100000	0.2	100	7.301219294	1750156683.0685115	0.1911831741250254	0.18201666607618117
13bg0i6q	polar-sun-7091	finished			1150	top_50_percent_dense_binding	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	7	reg:logistic	['rmse', 'logloss']	100000	0.4	100	6.348859663	1750156682.612388	0.21307420711672964	0.19771664834385097
m0zp1dac	rosy-blaze-7093	finished			650	top_50_percent_dense_binding	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.4	100	6.784050934	1750156683.254075	0.2033151971939232	0.249312844340724
mu1uklri	feasible-universe-7094	finished			650	top_50_percent_dense_binding	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.1	100	11.155264895	1750156687.6428287	0.17363542746483163	0.1882732287581512
nztgdsf9	sunny-field-7090	finished			1150	top_50_percent_dense_binding	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.2	100	9.442578383	1750156685.372638	0.24107375030770073	0.22586904014515796
qjc5r3de	wandering-deluge-7092	finished			1150	top_50_percent_dense_binding	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.4	100	7.71629825	1750156684.1012475	0.1794004784047355	0.1472069191855635
v08bqbay	royal-sun-7096	finished			1150	top_50_percent_dense_binding	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	3	reg:logistic	['rmse', 'logloss']	100000	0.2	100	9.350511557	1750156686.1501098	0.2520722609278143	0.17227820519507953
vqmb4rfz	stoic-plasma-7095	finished			150	top_50_percent_dense_binding	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.2	100	8.304186859	1750156685.0785651	0.2159655833628169	0.28823062413104594
43uyrb24	wobbly-jazz-7097	finished			650	top_50_percent_dense_binding	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	3	reg:logistic	['rmse', 'logloss']	100000	0.2	100	77.686583208	1750156754.606778	0.3022670537618827	0.21855787465584564
yf7l366s	woven-cloud-7098	finished			1150	top_50_percent_dense_binding	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	7	reg:logistic	['rmse', 'logloss']	100000	0.2	100	100.92950817	1750156778.680085	0.31258904790092734	0.289973136210003
52720huw	glamorous-frost-7102	finished			150	top_50_percent_dense_binding	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.2	100	12.139236917	1750156692.8798869	0.1932352554393869	0.263169162476391
6smuy5no	unique-elevator-7099	finished			150	top_50_percent_dense_binding	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.4	100	7.721756039	1750156687.6936274	0.2021164518789923	0.27014098532754915
e3uiqkl6	pleasant-pyramid-7100	finished			1150	top_50_percent_dense_binding	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	3	reg:logistic	['rmse', 'logloss']	100000	0.4	100	9.356386219	1750156689.7433083	0.21745044115923673	0.20715491411265796
oflmg6rp	efficient-dew-7101	finished			150	top_50_percent_dense_binding	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	7	reg:logistic	['rmse', 'logloss']	100000	0.2	100	6.728477203	1750156687.2338824	0.17250216346729563	0.1947767703920996
1oj1rtp6	autumn-butterfly-7103	finished			150	top_50_percent_dense_binding	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.4	100	72.984339134	1750156753.8049092	0.18306846236660113	0.24407665602956785
m2sc89c7	cerulean-music-7104	finished			1150	top_50_percent_dense_binding	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.4	100	77.34283175	1750156758.7083216	0.205682612009906	0.22746897656549236
zgcv5ns7	glowing-wildflower-7105	finished			150	top_50_percent_dense_binding	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.1	100	8.342979384	1750156691.9132826	0.21587260454568	0.21239295883437825
km3975y2	zesty-butterfly-7106	finished			1150	top_50_percent_dense_binding	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.2	100	8.113409814	1750156695.4342456	0.13923044422839637	0.2853376259821605
mgmjogh4	sweet-deluge-7106	finished			650	top_50_percent_dense_binding	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.2	100	7.426853307	1750156694.7671275	0.17596041247074312	0.16081069031011275
9qtrv8c1	zany-monkey-7108	finished			650	top_50_percent_dense_binding	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	7	reg:logistic	['rmse', 'logloss']	100000	0.4	100	6.224855671	1750156695.8343875	0.22611560197095448	0.22114004190995873
vdc1mrv1	drawn-fire-7109	finished			150	top_50_percent_dense_binding	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	7	reg:logistic	['rmse', 'logloss']	100000	0.4	100	6.510626867	1750156696.1819704	0.2114072528503096	0.17440122946080217
58hocmk9	resilient-dream-7112	finished			150	top_50_percent_dense_binding	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	3	reg:logistic	['rmse', 'logloss']	100000	0.4	100	9.692876764	1750156699.8866813	0.1551480718044982	0.17587340199348978
7im2w0ma	gentle-microwave-7113	finished			150	top_50_percent_dense_binding	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	7	reg:logistic	['rmse', 'logloss']	100000	0.1	100	13.727320326	1750156703.5594883	0.2023057280853614	0.23019703138580097
m3pmu8sf	worthy-galaxy-7110	finished			1150	top_50_percent_dense_binding	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.1	100	7.616389806	1750156697.5066657	0.1915416428368929	0.171464344861068
